commit_sha,commit_message,file_name,change_type,log_statement,log_loc,old_store_name,new_store_name
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,return handleError([&]() {,343,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,": Mod(M), TUB(TUB), Value(V), ErrorBehavior(ErrorBehavior) {}",1246,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,bool handleError(llvm::function_ref<void()> &&MessagePrinterFunc) const {,1299,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,if (ErrorBehavior.shouldPrintMessage()) {,1300,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,MessagePrinterFunc();,1301,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,"assert(ErrorBehavior.shouldAssert() && ""At this point, we should assert"");",1308,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,-,"<< UserBlock->getDebugID() << ""\n\n"";",1262,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,return !handleError([&]() {,1329,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,"<< UserBlock->getDebugID() << ""\n\n"";",1335,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,-,"<< UserBlock->getDebugID() << ""\n\n"";",1287,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,return !handleError([&] {,1355,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,"<< UserBlock->getDebugID() << ""\n\n"";",1361,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,-,"llvm::errs() << ""Block: bb"" << UserBlock->getDebugID() << ""\n\n"";",1308,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,return !handleError([&] {,1377,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,"llvm::errs() << ""Block: bb"" << UserBlock->getDebugID() << ""\n\n"";",1383,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,return !handleError([&] {,1529,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,return !handleError([&] {,1567,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,return handleError([&] {,1585,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,return handleError([&] {,1599,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,return handleError([] {});,1687,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,return handleError([] {});,1692,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,return handleError([] {});,1732,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,return handleError([] {});,1803,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,-,"llvm::errs() << ""        bb"" << BB->getDebugID();",1760,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,return handleError([&] {,1818,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,"llvm::errs() << ""        bb"" << BB->getDebugID();",1824,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,-,"<< Pair.first->getDebugID() << ""\n"";",1778,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,return handleError([&] {,1834,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
a5825d94b94931d1d3cc0565e887ebf166e7fd3b,"[semantic-sil] Refactor the ownership checker's handling on finding an error.

Today the ownership checker has two different behaviors on detecting an error:

1. In normal operating mode, it prints a message to stderr and asserts.
2. In testing mode, it prints a message to stderr and returns false.

This refactoring will allow me to add a third mode:

1. In optimization mode, it does not print a message and just returns false.

This will allow me to use the verifier in an early ARC optimization that I need
to prevent COW copies due to refactoring in SILGenPattern.

rdar://29870610",lib/SIL/SILOwnershipVerifier.cpp,+,"<< Pair.first->getDebugID() << ""\n"";",1841,/data/download/swift/apple_swift22_old.cpp,/data/download/swift/apple_swift22_new.cpp
aa880a190daa15da93c9e3cef94116a937067d57,Merge pull request #8557 from DougGregor/substitution-map-cleanups,lib/AST/ProtocolConformance.cpp,-,assert((conforms ||,596,/data/download/swift/apple_swift23_old.cpp,/data/download/swift/apple_swift23_new.cpp
aa880a190daa15da93c9e3cef94116a937067d57,Merge pull request #8557 from DougGregor/substitution-map-cleanups,lib/AST/ProtocolConformance.cpp,-,specializedType->hasError()) &&,599,/data/download/swift/apple_swift23_old.cpp,/data/download/swift/apple_swift23_new.cpp
aa880a190daa15da93c9e3cef94116a937067d57,Merge pull request #8557 from DougGregor/substitution-map-cleanups,lib/AST/SubstitutionMap.cpp,-,assert(!(type->hasArchetype() &&,77,/data/download/swift/apple_swift24_old.cpp,/data/download/swift/apple_swift24_new.cpp
aa880a190daa15da93c9e3cef94116a937067d57,Merge pull request #8557 from DougGregor/substitution-map-cleanups,lib/AST/SubstitutionMap.cpp,+,getGenericSignature()->print(out);,391,/data/download/swift/apple_swift24_old.cpp,/data/download/swift/apple_swift24_new.cpp
aa880a190daa15da93c9e3cef94116a937067d57,Merge pull request #8557 from DougGregor/substitution-map-cleanups,lib/Sema/CSApply.cpp,-,"assert(conformance && ""Missing conformance information"");",53,/data/download/swift/apple_swift25_old.cpp,/data/download/swift/apple_swift25_new.cpp
aa880a190daa15da93c9e3cef94116a937067d57,Merge pull request #8557 from DougGregor/substitution-map-cleanups,lib/Sema/TypeCheckProtocol.cpp,-,"assert(!replacement->isTypeParameter() && ""Can't be dependent"");",2383,/data/download/swift/apple_swift26_old.cpp,/data/download/swift/apple_swift26_new.cpp
aa880a190daa15da93c9e3cef94116a937067d57,Merge pull request #8557 from DougGregor/substitution-map-cleanups,lib/Sema/TypeCheckProtocol.cpp,-,bool isError = replacement->hasError();,2386,/data/download/swift/apple_swift26_old.cpp,/data/download/swift/apple_swift26_new.cpp
aa880a190daa15da93c9e3cef94116a937067d57,Merge pull request #8557 from DougGregor/substitution-map-cleanups,lib/Sema/TypeCheckProtocol.cpp,-,assert((conformance || isError) &&,2390,/data/download/swift/apple_swift26_old.cpp,/data/download/swift/apple_swift26_new.cpp
aa880a190daa15da93c9e3cef94116a937067d57,Merge pull request #8557 from DougGregor/substitution-map-cleanups,lib/Sema/TypeCheckProtocol.cpp,-,"assert(Conformance->getTypeWitness(assocType, nullptr).getReplacement()",2481,/data/download/swift/apple_swift26_old.cpp,/data/download/swift/apple_swift26_new.cpp
aa880a190daa15da93c9e3cef94116a937067d57,Merge pull request #8557 from DougGregor/substitution-map-cleanups,lib/Sema/TypeCheckProtocol.cpp,+,"assert(Conformance->getTypeWitness(assocType, nullptr)",2451,/data/download/swift/apple_swift26_old.cpp,/data/download/swift/apple_swift26_new.cpp
aa880a190daa15da93c9e3cef94116a937067d57,Merge pull request #8557 from DougGregor/substitution-map-cleanups,lib/Sema/TypeCheckProtocol.cpp,-,->hasError()) {,2782,/data/download/swift/apple_swift26_old.cpp,/data/download/swift/apple_swift26_new.cpp
aa880a190daa15da93c9e3cef94116a937067d57,Merge pull request #8557 from DougGregor/substitution-map-cleanups,lib/Sema/TypeCheckProtocol.cpp,+,"if (Conformance->getTypeWitness(assocType, nullptr)->hasError()) {",2747,/data/download/swift/apple_swift26_old.cpp,/data/download/swift/apple_swift26_new.cpp
aa880a190daa15da93c9e3cef94116a937067d57,Merge pull request #8557 from DougGregor/substitution-map-cleanups,lib/Sema/TypeCheckProtocol.cpp,-,->hasError()) {,4753,/data/download/swift/apple_swift26_old.cpp,/data/download/swift/apple_swift26_new.cpp
aa880a190daa15da93c9e3cef94116a937067d57,Merge pull request #8557 from DougGregor/substitution-map-cleanups,lib/Sema/TypeCheckProtocol.cpp,+,"if (Conformance->getTypeWitness(assocType, nullptr)->hasError()) {",4717,/data/download/swift/apple_swift26_old.cpp,/data/download/swift/apple_swift26_new.cpp
aa880a190daa15da93c9e3cef94116a937067d57,Merge pull request #8557 from DougGregor/substitution-map-cleanups,lib/Serialization/Deserialization.cpp,-,assert(third.hasValue());,4435,/data/download/swift/apple_swift27_old.cpp,/data/download/swift/apple_swift27_new.cpp
aa880a190daa15da93c9e3cef94116a937067d57,Merge pull request #8557 from DougGregor/substitution-map-cleanups,lib/Serialization/Serialization.cpp,-,"writeSubstitutions(witness, DeclTypeAbbrCodes);",1347,/data/download/swift/apple_swift28_old.cpp,/data/download/swift/apple_swift28_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,-,"SILLocation::DebugLoc getDebugLoc(SourceManager &SM, WithLoc *S,",193,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,+,"SILLocation::DebugLoc getDebugLoc(IRGenDebugInfo &DI, WithLoc *S,",193,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,-,"static SILLocation::DebugLoc getDebugLocation(Optional<SILLocation> OptLoc,",217,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,+,IRGenDebugInfo::decodeDebugLoc(SILLocation Loc) {,225,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,+,if (Loc.isDebugInfoLoc()),226,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,+,return Loc.getDebugInfoLoc();,227,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,+,return decodeSourceLoc(Loc.getDebugSourceLoc());,228,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,+,IRGenDebugInfo::getDebugLocation(Optional<SILLocation> OptLoc) {,232,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,-,return OptLoc->decodeDebugLoc(SM);,221,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,+,return decodeDebugLoc(*OptLoc);,236,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,-,auto L = CS->Loc.decodeDebugLoc(SM);,263,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,+,auto L = decodeDebugLoc(CS->Loc);,283,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,-,"auto L = getDebugLocation(Loc, SM);",308,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,+,L = getDebugLocation(Loc);,337,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,-,"auto Loc = getDebugLoc(SM, NTD);",552,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,+,"auto Loc = getDebugLoc(*this, NTD);",556,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,-,L = DS->Loc.decodeDebugLoc(SM);,669,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
024033cf97a63effb64cf214ff3c9e8660bf96df,Merge pull request #8533 from adrian-prantl/28311051,lib/IRGen/IRGenDebugInfo.cpp,+,L = decodeDebugLoc(DS->Loc);,673,/data/download/swift/apple_swift29_old.cpp,/data/download/swift/apple_swift29_new.cpp
