patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,edit_words,edit_feature,old_check,old_variable,new_check,new_variable,ddg_codes,ddg_locs,cluster
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,3670,-1,3670,-1,"warning(_(""%s has type %o, expected %o""),
			old_name, st_mode, patch->old_mode);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_305.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_305.cpp,"[['warning', '_', '%s', 'has', 'type', '%o', 'expected', '%o', 'old_name', 'st_mode', 'patch', 'old_mode'], []]",[19954390858258857963],"[""ce_mode_from_stat_arg_0_ret"", ""previous_patch_arg_1_ret"", ""ce_mode_from_stat_ret""]","[""__ret"", ""error_arg_1_ret"", ""ce_mode_from_stat_ret"", ""ce_mode_from_stat_arg_0_ret""]",[],[],set([]),set([]),257
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,3716,-1,3716,-1,"error(""%s: %s"", new_name, strerror(errno));",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_306.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_306.cpp,"[['error', '%s', '%s', 'new_name', 'strerror', 'errno'], []]",[-25657511827983463209],"[""strerror_arg_0"", ""__errno_location_ret""]",[],[],[],set([]),set([]),258
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,3821,-1,3821,-1,"die(_(""invalid path '%s'""), old_name);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_307.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_307.cpp,"[['die', '_', 'invalid', 'path', '%s', 'old_name'], []]",[14827001318986385021],"[""verify_path_ret""]","[""__ret"", ""verify_path_arg_0_ret""]",[],[],set([]),set([]),259
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,3823,-1,3823,-1,"die(_(""invalid path '%s'""), new_name);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_308.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_308.cpp,"[['die', '_', 'invalid', 'path', '%s', 'new_name'], []]",[1284899856589104500],"[""verify_path_ret""]","[""__ret"", ""verify_path_arg_0_ret""]",[],[],set([]),set([]),260
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,3878,-1,3878,-1,"error(_(""%s: already exists in index""), new_name);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_309.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_309.cpp,"[['error', '_', '%s', 'already', 'exists', 'in', 'index', 'new_name'], []]",[-4307501284746153172],"[""check_to_create_ret""]",[],[],[],set([]),set([]),261
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,3881,-1,3881,-1,"error(_(""%s: already exists in working directory""),
				     new_name);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_310.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_310.cpp,"[['error', '_', '%s', 'already', 'exists', 'in', 'working', 'directory', 'new_name'], []]",[-5025447215973215569],"[""check_to_create_ret""]",[],[],[],set([]),set([]),262
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,3901,-1,3901,-1,"error(_(""new mode (%o) of %s does not ""
					       ""match old mode (%o)""),
					patch->new_mode, new_name,
					patch->old_mode);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_311.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_311.cpp,"[['error', '_', 'new', 'mode', '%o', 'of', '%s', 'does', 'not', 'match', 'old', 'mode', '%o', 'patch', 'new_mode', 'new_name', 'patch', 'old_mode'], []]",[-469305327219789001],[],[],[],[],set([]),set([]),263
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,3906,-1,3906,-1,"error(_(""new mode (%o) of %s does not ""
					       ""match old mode (%o) of %s""),
					patch->new_mode, new_name,
					patch->old_mode, old_name);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_312.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_312.cpp,"[['error', '_', 'new', 'mode', '%o', 'of', '%s', 'does', 'not', 'match', 'old', 'mode', '%o', 'of', '%s', 'patch', 'new_mode', 'new_name', 'patch', 'old_mode', 'old_name'], []]",[8431357434449033881],[],[],[],[],set([]),set([]),264
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,3926,-1,3926,-1,"error(_(""affected file '%s' is beyond a symbolic link""),
			     patch->new_name);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_313.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_313.cpp,"[['error', '_', 'affected', 'file', '%s', 'is', 'beyond', 'a', 'symbolic', 'link', 'patch', 'new_name'], []]",[-25293999838391030209],"[""path_is_beyond_symlink_ret"", ""die_on_unsafe_path_arg_0_ret"", ""check_to_create_arg_0_ret""]",[],[],[],set([]),set([]),265
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,3930,-1,3930,-1,"error(_(""%s: patch does not apply""), name);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_314.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_314.cpp,"[['error', '_', '%s', 'patch', 'does', 'not', 'apply', 'name'], []]",[-2606618708534538155],"[""apply_data_ret""]",[],[],[],set([]),set([]),266
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,4022,-1,4022,-1,"die(""sha1 information is lacking or useless for submodule %s"",
				    name);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_315.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_315.cpp,"[['die', 'sha1', 'information', 'is', 'lacking', 'or', 'useless', 'for', 'submodule', '%s', 'name'], []]",[13870465675217047557],"[""preimage_sha1_in_gitlink_patch_ret""]","[""die_arg_1""]",[],[],set([]),set([]),267
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,4029,-1,4029,-1,"die(""mode change for %s, which is not ""
				    ""in current HEAD"", name);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_316.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_316.cpp,"[['die', 'mode', 'change', 'for', '%s', 'which', 'is', 'not', 'in', 'current', 'HEAD', 'name'], []]",[15781839045294507962],"[""get_current_sha1_ret"", ""preimage_sha1_in_gitlink_patch_arg_0_ret""]","[""die_arg_1_ret""]",[],[],set([]),set([]),268
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,4032,-1,4032,-1,"die(""sha1 information is lacking or useless ""
			    ""(%s)."", name);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_317.cpp,"[['die', 'sha1', 'information', 'is', 'lacking', 'or', 'useless', '%s', 'name'], []]",[3260415626601295054],"[""get_sha1_blob_ret""]","[""die_arg_1_ret""]",[],[],set([]),set([]),269
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,4037,-1,4037,-1,"die(_(""make_cache_entry failed for path '%s'""), name);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_318.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_318.cpp,"[['die', '_', 'make_cache_entry', 'failed', 'for', 'path', '%s', 'name'], []]",[13335064699648578270],"[""make_cache_entry_ret""]","[""__ret"", ""make_cache_entry_arg_2_ret""]",[],[],set([]),set([]),270
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,4039,-1,4039,-1,"die (""Could not add %s to temporary index"", name);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_319.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_319.cpp,"[['die', 'Could', 'not', 'add', '%s', 'to', 'temporary', 'index', 'name'], []]",[-3547274368176631606],"[""add_index_entry_ret""]","[""die_arg_1_ret""]",[],[],set([]),set([]),271
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,4044,-1,4044,-1,"die (""Could not write temporary index to %s"", filename);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_320.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_320.cpp,"[['die', 'Could', 'not', 'write', 'temporary', 'index', 'to', '%s', 'filename'], []]",[-8393972329281541374],"[""write_locked_index_ret""]","[""hold_lock_file_for_update_arg_1_ret""]",[],[],set([]),set([]),272
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,4070,-1,4070,-1,"printf(""-\t-\t"");",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_321.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_321.cpp,"[['printf', '\\t', '\\t'], []]",[-7260961696360775131],"[""printf_arg_1""]",[],[],[],set([]),set([]),273
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,4072,-1,4072,-1,"printf(""%d\t%d\t"", patch->lines_added, patch->lines_deleted);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_322.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_322.cpp,"[['printf', '%d\\t%d\\t', 'patch', 'lines_added', 'patch', 'lines_deleted'], []]",[-6887242254153838404],"[""printf_arg_1""]","[""write_name_quoted_arg_1"", ""write_name_quoted_arg_1""]",[],[],set([]),set([]),274
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,4080,-1,4080,-1,"printf("" %s mode %06o %s\n"", newdelete, mode, name);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_323.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_323.cpp,"[['printf', '%s', 'mode', '%06o', '%s\\n', 'newdelete', 'mode', 'name'], []]",[3962967961433311574],"[""printf_arg_2""]","[""printf_arg_1"", ""printf_arg_2""]",[],[],set([]),set([]),275
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,4082,-1,4082,-1,"printf("" %s %s\n"", newdelete, name);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_324.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_324.cpp,"[['printf', '%s', '%s\\n', 'newdelete', 'name'], []]",[-6534157033211921558],"[""printf_arg_2""]","[""printf_arg_1_ret"", ""printf_arg_3_ret""]",[],[],set([]),set([]),276
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,4089,-1,4089,-1,"printf("" mode change %06o => %06o %s\n"",
			       p->old_mode, p->new_mode, p->new_name);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_325.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_325.cpp,"[['printf', 'mode', 'change', '%06o', '%06o', '%s\\n', 'p', 'old_mode', 'p', 'new_mode', 'p', 'new_name'], []]",[-16899487325897593630],[],"[""printf_arg_3_ret"", ""printf_arg_3_ret"", ""printf_arg_1""]",[],[],set([]),set([]),277
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,4092,-1,4092,-1,"printf("" mode change %06o => %06o\n"",
			       p->old_mode, p->new_mode);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_326.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_326.cpp,"[['printf', 'mode', 'change', '%06o', '%06o\\n', 'p', 'old_mode', 'p', 'new_mode'], []]",[-1749358048248905819],[],"[""printf_arg_3_ret"", ""printf_arg_3_ret""]",[],[],set([]),set([]),278
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,4121,-1,4121,-1,"printf("" %s %.*s{%s => %s} (%d%%)\n"", renamecopy,
		       (int)(old - p->old_name), p->old_name,
		       old, new, p->score);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_327.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_327.cpp,"[['printf', '%s', '%', '*s', '%s', '%s', '%d%%', '\\n', 'renamecopy', 'int', 'old', 'p', 'old_name', 'p', 'old_name', 'old', 'new', 'p', 'score'], []]",[-432765069690485381],"[""printf_arg_3"", ""show_mode_change_arg_0"", ""memcmp_arg_0_ret""]","[""printf_arg_1"", ""printf_arg_2"", ""memcmp_arg_0_ret"", ""memcmp_arg_1_ret"", ""printf_arg_3_ret""]",[],[],set([]),set([]),279
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,4125,-1,4125,-1,"printf("" %s %s => %s (%d%%)\n"", renamecopy,
		       p->old_name, p->new_name, p->score);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_328.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_328.cpp,"[['printf', '%s', '%s', '%s', '%d%%', '\\n', 'renamecopy', 'p', 'old_name', 'p', 'new_name', 'p', 'score'], []]",[-7993659469479688978],"[""printf_arg_3"", ""show_mode_change_arg_0"", ""memcmp_arg_0_ret""]","[""printf_arg_1_ret"", ""printf_arg_3_ret"", ""printf_arg_2_ret"", ""printf_arg_2_ret""]",[],[],set([]),set([]),280
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/builtin/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_317.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_317.cpp,4144,-1,4144,-1,"printf("" rewrite %s (%d%%)\n"",
					       p->new_name, p->score);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_329.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_329.cpp,"[['printf', 'rewrite', '%s', '%d%%', '\\n', 'p', 'new_name', 'p', 'score'], []]",[-18878800728911143702],"[""show_file_mode_name_arg_2_ret"", ""show_rename_copy_arg_0_ret""]","[""printf_arg_1_ret"", ""printf_arg_1_ret""]",[],[],set([]),set([]),281
