file,function,loc,log,check,variable,cluster
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1372.cpp,28,"die(""Object %s is a %s but a blob was expected."",
		    sha1_to_hex(sha1), typename(type))","[""read_sha1_file_arg_ret"", null]","[""sha1_to_hex_ret"", ""read_sha1_file_arg_ret""]",2989
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1373.cpp,7,"die(""Not a mark: %s"", p)","[""parse_mark_ref_eol_arg""]","[""parse_mark_ref_eol_arg""]",451
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1373.cpp,11,"die(""Unknown mark: %s"", command_buf.buf)","[""find_mark_ret""]","[null, null]",2653
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1374.cpp,9,"die(""Unknown mark: %s"", command_buf.buf)","[""find_mark_ret""]","[null, null]",2653
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1374.cpp,13,"die(""Invalid dataref: %s"", command_buf.buf)","[""get_sha1_hex_ret""]","[null, null]",2654
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1374.cpp,15,"die(""Garbage after SHA1: %s"", command_buf.buf)","[""get_sha1_hex_arg_ret""]","[null, null]",2655
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1375.cpp,8,"die(""object not found: %s"", sha1_to_hex(sha1))","[""sha1_object_info_ret""]","[""sha1_to_hex_ret""]",3079
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1375.cpp,22,"die(""Not a tree-ish: %s"", command_buf.buf)","[""insert_object_ret"", ""sha1_object_info_ret""]","[null, ""get_sha1_hex_arg""]",452
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1375.cpp,32,"die(""Can't load object %s"", sha1_to_hex(sha1))","[""read_sha1_file_ret""]","[""sha1_to_hex_ret""]",3094
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1375.cpp,39,"die(""Invalid SHA1 in tag: %s"", command_buf.buf)","[""strlen_ret"", ""get_sha1_hex_ret"", ""strlen_ret"", ""read_sha1_file_arg_ret""]","[null, ""get_sha1_hex_arg_ret""]",2652
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1375.cpp,44,"die(""Invalid SHA1 in commit: %s"", command_buf.buf)","[""strlen_ret"", ""get_sha1_hex_ret"", ""strlen_ret"", ""read_sha1_file_arg_ret""]","[null, ""get_sha1_hex_arg_ret""]",2652
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1376.cpp,8,"die(""Unknown mark: %s"", command_buf.buf)","[""find_mark_ret""]","[null, null]",2653
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1376.cpp,12,"die(""Invalid dataref: %s"", command_buf.buf)","[""get_sha1_hex_ret""]","[null, null]",2654
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1376.cpp,16,"die(""Missing space after tree-ish: %s"", command_buf.buf)","[""get_sha1_hex_arg_ret""]","[null, null]",2655
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1378.cpp,8,"die(""Not in a commit: %s"", command_buf.buf)","["" struct branch""]","[null, null]",453
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1378.cpp,23,"die(""Invalid path: %s"", command_buf.buf)","[""unquote_c_style_ret""]","[null, null]",454
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1378.cpp,25,"die(""Garbage after path in: %s"", command_buf.buf)","[""unquote_c_style_arg_ret""]","[null, null]",3011
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1383.cpp,5,"die(""Only one import-marks command allowed per stream"")","[""int""]",[],3101
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1384.cpp,9,"die(""unknown --date-format argument %s"", fmt)","[""strcmp_ret""]","[""strcmp_arg_ret""]",3081
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1385.cpp,5,"die(""%s: argument must be a non-negative integer"", option)","[""strchr_ret"", ""strtoul_arg_ret"", ""strchr_arg_ret"", ""strtoul_arg_ret""]","[""char""]",455
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1386.cpp,4,"die(""--depth cannot exceed %u"", MAX_DEPTH)","[""ulong_arg_ret"", null]",[null],456
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1389.cpp,4,"die(""--cat-blob-fd cannot exceed %d"", INT_MAX)","[""ulong_arg_ret"", null, null, null]",[null],457
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1390.cpp,6,"die_errno(""Cannot open '%s'"", edges)","[""fopen_ret""]","[""fopen_arg_ret""]",3064
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1391.cpp,7,"warning(""max-pack-size is now in bytes, assuming --max-pack-size=%lum"", v)","[""git_parse_ulong_arg_ret""]","[""git_parse_ulong_arg_ret""]",458
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1391.cpp,10,"warning(""minimum max-pack-size is 1 MiB"")","[""git_parse_ulong_arg_ret""]",[],459
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1393.cpp,3,"die(""Got feature command '%s' after data command"", feature)",[null],"[""parse_one_feature_arg""]",460
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1393.cpp,8,"die(""This version of fast-import does not support feature %s."", feature)",[null],"[""parse_one_feature_arg_ret""]",461
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1394.cpp,3,"die(""Got option command '%s' after data command"", option)",[null],"[""parse_one_option_arg""]",462
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1394.cpp,8,"die(""This version of fast-import does not support option: %s"", option)",[null],"[""parse_one_option_arg_ret""]",463
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1395.cpp,14,"git_die_config(""pack.compression"",
					""bad pack compression level %d"", pack_compression_level)","[""git_config_get_int_arg_ret"", ""git_config_get_int_arg_ret"", null]","[""git_config_get_int_arg_ret""]",464
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1395.cpp,21,"git_die_config(""pack.indexversion"",
					""bad pack.indexversion=%""PRIu32, pack_idx_opts.version)","[null, null]","[null, null, null]",2973
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1396.cpp,11,"die(""unknown option %s"", a)","[""skip_prefix_ret""]","[""skip_prefix_arg_ret""]",2786
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1396.cpp,24,"die(""unknown option --%s"", a)","[""skip_prefix_ret""]","[""option_cat_blob_fd_arg_ret""]",465
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,61,"die(""Unsupported command: %s"", command_buf.buf)","[""strcmp_ret""]","[""strbuf_init_arg_ret"", null]",466
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,72,"die(""stream ends early"")","[""feof_ret"", null]",[],467
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,91,"fprintf(stderr, ""%s statistics:\n"", argv[0])",[null],"[null, ""char""]",2656
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,92,"fprintf(stderr, ""---------------------------------------------------------------------\n"")",[null],[null],3103
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,93,"fprintf(stderr, ""Alloc'd objects: %10"" PRIuMAX ""\n"", alloc_count)",[null],"[null, null, null]",2949
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,94,"fprintf(stderr, ""Total objects:   %10"" PRIuMAX "" (%10"" PRIuMAX "" duplicates                  )\n"", total_count, duplicate_count)",[null],"[null, null, null, ""uintmax_t"", """"]",468
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,95,"fprintf(stderr, ""      blobs  :   %10"" PRIuMAX "" (%10"" PRIuMAX "" duplicates %10"" PRIuMAX "" deltas of %10"" PRIuMAX"" attempts)\n"", object_count_by_type[OBJ_BLOB], duplicate_count_by_type[OBJ_BLOB], delta_count_by_type[OBJ_BLOB], delta_count_attempts_by_type[OBJ_BLOB])",[null],"[null, null, null, null, null, null, null, null, null, null, null, null, null]",3013
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,96,"fprintf(stderr, ""      trees  :   %10"" PRIuMAX "" (%10"" PRIuMAX "" duplicates %10"" PRIuMAX "" deltas of %10"" PRIuMAX"" attempts)\n"", object_count_by_type[OBJ_TREE], duplicate_count_by_type[OBJ_TREE], delta_count_by_type[OBJ_TREE], delta_count_attempts_by_type[OBJ_TREE])",[null],"[null, null, null, null, null, null, null, null, null, null, null, null, null]",3013
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,97,"fprintf(stderr, ""      commits:   %10"" PRIuMAX "" (%10"" PRIuMAX "" duplicates %10"" PRIuMAX "" deltas of %10"" PRIuMAX"" attempts)\n"", object_count_by_type[OBJ_COMMIT], duplicate_count_by_type[OBJ_COMMIT], delta_count_by_type[OBJ_COMMIT], delta_count_attempts_by_type[OBJ_COMMIT])",[null],"[null, null, null, null, null, null, null, null, null, null, null, null, null]",3013
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,98,"fprintf(stderr, ""      tags   :   %10"" PRIuMAX "" (%10"" PRIuMAX "" duplicates %10"" PRIuMAX "" deltas of %10"" PRIuMAX"" attempts)\n"", object_count_by_type[OBJ_TAG], duplicate_count_by_type[OBJ_TAG], delta_count_by_type[OBJ_TAG], delta_count_attempts_by_type[OBJ_TAG])",[null],"[null, null, null, null, null, null, null, null, null, null, null, null, null]",3013
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,99,"fprintf(stderr, ""Total branches:  %10lu (%10lu loads     )\n"", branch_count, branch_load_count)",[null],"[null, null, null]",2949
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,100,"fprintf(stderr, ""      marks:     %10"" PRIuMAX "" (%10"" PRIuMAX "" unique    )\n"", (((uintmax_t)1) << marks->shift) * 1024, marks_set_count)",[null],"[null, null, null, null, ""pool_calloc_ret"", null, null]",469
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,101,"fprintf(stderr, ""      atoms:     %10u\n"", atom_cnt)",[null],"[null, null]",470
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,102,"fprintf(stderr, ""Memory total:    %10"" PRIuMAX "" KiB\n"", (total_allocd + alloc_count*sizeof(struct object_entry))/1024)",[null],"[null, null, ""unsigned_arg"", null, ""sizeof_arg""]",471
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,103,"fprintf(stderr, ""       pools:    %10lu KiB\n"", (unsigned long)(total_allocd/1024))",[null],"[""unsigned_ret"", null]",472
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,104,"fprintf(stderr, ""     objects:    %10"" PRIuMAX "" KiB\n"", (alloc_count*sizeof(struct object_entry))/1024)",[null],"[null, null, null, null]",473
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,105,"fprintf(stderr, ""---------------------------------------------------------------------\n"")",[null],[null],3103
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,107,"fprintf(stderr, ""---------------------------------------------------------------------\n"")",[null],[null],3103
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1397.cpp,108,"fprintf(stderr, ""\n"")",[null],[null],3103
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/server-info.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1407.cpp,27,"error(""unable to update %s: %s"", path, strerror(errno))","[""generate_ret""]","[""strerror_ret"", ""rename_arg_ret""]",474
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/server-info.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1408.cpp,14,"fprintf(fp, ""%s	%s^{}\n"",
				sha1_to_hex(o->sha1), path) ","[""deref_tag_ret""]","[""sha1_to_hex_ret"", ""FILE"", ""deref_tag_arg_ret""]",475
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/server-info.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1413.cpp,27,"error(""unrecognized: %s"", line)","[""parse_pack_def_arg""]",[null],476
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1422.cpp,9,"warning(_(""Not setting branch %s as its own upstream.""),
			local)","[""skip_prefix_ret"", ""strcmp_ret"", ""should_setup_rebase_arg_ret""]","[""strcmp_arg_ret""]",477
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1422.cpp,31,"printf_ln(rebasing ?
					  _(""Branch %s set up to track remote branch %s from %s by rebasing."") :
					  _(""Branch %s set up to track remote branch %s from %s.""),
					  local, shortname, origin)","[""should_setup_rebase_arg_ret""]","[""should_setup_rebase_ret"", ""strbuf_addf_arg_ret"", ""strcmp_arg_ret"", ""should_setup_rebase_arg_ret""]",478
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1422.cpp,36,"printf_ln(rebasing ?
					  _(""Branch %s set up to track local branch %s by rebasing."") :
					  _(""Branch %s set up to track local branch %s.""),
					  local, shortname)","[""should_setup_rebase_arg_ret""]","[""should_setup_rebase_ret"", ""strbuf_addf_arg_ret"", ""strcmp_arg_ret""]",479
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1422.cpp,42,"printf_ln(rebasing ?
					  _(""Branch %s set up to track remote ref %s by rebasing."") :
					  _(""Branch %s set up to track remote ref %s.""),
					  local, remote)","[""should_setup_rebase_arg_ret""]","[""should_setup_rebase_ret"", ""strbuf_addf_arg_ret"", ""git_config_set_arg_ret""]",2657
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1422.cpp,47,"printf_ln(rebasing ?
					  _(""Branch %s set up to track local ref %s by rebasing."") :
					  _(""Branch %s set up to track local ref %s.""),
					  local, remote)","[""should_setup_rebase_arg_ret""]","[""should_setup_rebase_ret"", ""strbuf_addf_arg_ret"", ""git_config_set_arg_ret""]",2657
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1423.cpp,22,"error(_(""Not tracking: ambiguous information for ref %s""),
				orig_ref)","[""for_each_remote_arg_ret"", null]","[""char""]",480
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1425.cpp,4,"die(_(""'%s' is not a valid branch name.""), name)","[""strbuf_check_branch_ref_ret""]","[""strbuf_check_branch_ref_arg_ret""]",2658
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1425.cpp,9,"die(_(""A branch named '%s' already exists.""), ref->buf + strlen(""refs/heads/""))","[""int"", ""int""]","[""strlen_ret"", ""strbuf_check_branch_ref_arg_ret"", null]",481
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1425.cpp,17,"die(_(""Cannot force update the current branch.""))","[""is_bare_repository_ret"", ""strcmp_ret"", ""strcmp_arg_ret""]",[],482
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1428.cpp,29,"error(_(upstream_missing), start_name)",[null],"[""get_sha1_arg_ret""]",483
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1428.cpp,33,"die(_(upstream_missing), start_name)","[""int""]","[""get_sha1_arg_ret""]",484
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1428.cpp,35,"die(_(""Not a valid object name: '%s'.""), start_name)","[""get_sha1_ret""]","[""get_sha1_arg_ret""]",3100
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1428.cpp,42,"die(_(upstream_not_branch), start_name)","[""int""]","[""strlen_arg_ret""]",2996
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1428.cpp,49,"die(_(upstream_not_branch), start_name)","[""int""]","[""strlen_arg_ret""]",2996
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1428.cpp,55,"die(_(""Ambiguous object name: '%s'.""), start_name)","[""dwim_ref_ret"", ""strlen_ret""]","[""strlen_arg_ret""]",2887
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1428.cpp,60,"die(_(""Not a valid branch point: '%s'.""), start_name)","[""lookup_commit_reference_ret"", ""lookup_commit_reference_ret"", null]","[""strlen_arg_ret""]",485
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1428.cpp,83,"die(""%s"", err.buf)","[""ref_transaction_update_ret"", ""ref_transaction_commit_ret"", ""ref_transaction_begin_ret""]","[""ref_transaction_commit_arg_ret"", null]",3022
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1432.cpp,7,"die(_(""'%s' is already checked out at '%s'""), branch, existing)","[""find_shared_symref_ret""]","[""skip_prefix_arg_ret"", ""find_shared_symref_ret""]",486
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/environment.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1433.cpp,16,"die(""bad git namespace path \""%s\"""", raw_namespace)","[""check_refname_format_ret""]","[""strbuf_addstr_arg_ret""]",487
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/environment.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1441.cpp,5,"die(""internal error: work tree has already been set\n""
			    ""Current worktree: %s\nNew worktree: %s"",
			    work_tree, new_work_tree)","[""strcmp_ret""]","[""setenv_arg"", ""strcmp_arg_ret""]",488
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/environment.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1441.cpp,13,"die(""could not set GIT_WORK_TREE to '%s'"", work_tree)","[""setenv_ret""]","[""xstrdup_ret""]",489
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/environment.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1448.cpp,3,"error(""Could not set GIT_DIR to '%s'"", path)","[""setenv_ret""]","[""setenv_arg_ret""]",490
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/git-compat-util.h,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1462.cpp,3,"die(""size_t overflow: %""PRIuMAX"" + %""PRIuMAX,
		    (uintmax_t)a, (uintmax_t)b)","[""unsigned_add_overflows_ret""]","[null, null, null, ""size_t"", null, ""size_t""]",491
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/git-compat-util.h,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1463.cpp,3,"die(""size_t overflow: %""PRIuMAX"" * %""PRIuMAX,
		    (uintmax_t)a, (uintmax_t)b)","[""unsigned_mult_overflows_ret""]","[null, null, null, ""size_t"", null, ""size_t""]",492
