sha,message,issue,file_name,old_file,new_file,patch_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,old_function_file,old_fucntion_loc,new_function_file,new_function_loc
424fe9afd9264991cddb502204276a244537c87f,RDMF: redisLog -> serverLog.,[],src/replication.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_502.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_502.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_502.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1353.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1353.cpp,1015,1015,1017,1017,"redisLog(REDIS_WARNING,""Failed trying to rename the temp DB into dump.rdb in MASTER <-> SLAVE synchronization: %s"", strerror(errno));","serverLog(REDIS_WARNING,""Failed trying to rename the temp DB into dump.rdb in MASTER <-> SLAVE synchronization: %s"", strerror(errno));",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1150.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1150.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1150.cpp,140,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1150.cpp,140
424fe9afd9264991cddb502204276a244537c87f,RDMF: redisLog -> serverLog.,[],src/replication.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_502.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_502.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_502.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1367.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1367.cpp,1351,1351,1353,1353,"redisLog(REDIS_WARNING,""Opening the temp file needed for MASTER <-> SLAVE synchronization: %s"",strerror(errno));","serverLog(REDIS_WARNING,""Opening the temp file needed for MASTER <-> SLAVE synchronization: %s"",strerror(errno));",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1151.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1151.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1151.cpp,136,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1151.cpp,136
424fe9afd9264991cddb502204276a244537c87f,RDMF: redisLog -> serverLog.,[],src/replication.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_502.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_502.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_502.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1374.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1374.cpp,1667,1667,1669,1669,"redisLog(REDIS_WARNING,""Error resurrecting the cached master, impossible to add the readable handler: %s"", strerror(errno));","serverLog(REDIS_WARNING,""Error resurrecting the cached master, impossible to add the readable handler: %s"", strerror(errno));",3,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1152.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1152.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1152.cpp,13,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1152.cpp,13
424fe9afd9264991cddb502204276a244537c87f,RDMF: redisLog -> serverLog.,[],src/replication.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_502.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_502.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_502.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1375.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1375.cpp,1676,1676,1678,1678,"redisLog(REDIS_WARNING,""Error resurrecting the cached master, impossible to add the writable handler: %s"", strerror(errno));","serverLog(REDIS_WARNING,""Error resurrecting the cached master, impossible to add the writable handler: %s"", strerror(errno));",3,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1153.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1153.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1153.cpp,22,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1153.cpp,22
424fe9afd9264991cddb502204276a244537c87f,RDMF: redisLog -> serverLog.,[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_504.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_504.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_504.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1387.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1387.cpp,1852,1852,1854,1854,"redisLog(REDIS_WARNING,""WARNING: Sentinel was not able to save the new configuration on disk!!!: %s"", strerror(errno));","serverLog(REDIS_WARNING,""WARNING: Sentinel was not able to save the new configuration on disk!!!: %s"", strerror(errno));",3,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1154.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1154.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1154.cpp,17,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1154.cpp,17
424fe9afd9264991cddb502204276a244537c87f,RDMF: redisLog -> serverLog.,[],src/server.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_505.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_505.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_505.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1417.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1417.cpp,3614,3614,3622,3622,"redisLog(REDIS_WARNING,""Fatal error loading the DB: %s. Exiting."",strerror(errno));","serverLog(REDIS_WARNING,""Fatal error loading the DB: %s. Exiting."",strerror(errno));",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1155.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1155.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1155.cpp,10,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1155.cpp,10
cef054e86856463d3e79d4a5048507377c85eab7,RDMF (Redis/Disque merge friendlyness) refactoring WIP 1.,[],src/config.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_508.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1428.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1428.cpp,1750,1750,1762,1762,"rewriteConfigYesNoOption(state,""syslog-enabled"",server.syslog_enabled,REDIS_DEFAULT_SYSLOG_ENABLED);","rewriteConfigYesNoOption(state,""syslog-enabled"",server.syslog_enabled,CONFIG_DEFAULT_SYSLOG_ENABLED);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1156.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1156.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1156.cpp,22,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1156.cpp,22
cef054e86856463d3e79d4a5048507377c85eab7,RDMF (Redis/Disque merge friendlyness) refactoring WIP 1.,[],src/config.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_508.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1428.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1428.cpp,1750,1750,1767,1767,"rewriteConfigYesNoOption(state,""stop-writes-on-bgsave-error"",server.stop_writes_on_bgsave_err,REDIS_DEFAULT_STOP_WRITES_ON_BGSAVE_ERROR);","rewriteConfigYesNoOption(state,""stop-writes-on-bgsave-error"",server.stop_writes_on_bgsave_err,CONFIG_DEFAULT_STOP_WRITES_ON_BGSAVE_ERROR);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1157.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1157.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1157.cpp,27,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1157.cpp,27
cef054e86856463d3e79d4a5048507377c85eab7,RDMF (Redis/Disque merge friendlyness) refactoring WIP 1.,[],src/config.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_508.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1428.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1428.cpp,1750,1750,1768,1768,"rewriteConfigYesNoOption(state,""rdbcompression"",server.rdb_compression,REDIS_DEFAULT_RDB_COMPRESSION);","rewriteConfigYesNoOption(state,""rdbcompression"",server.rdb_compression,CONFIG_DEFAULT_RDB_COMPRESSION);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1158.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1158.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1158.cpp,28,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1158.cpp,28
cef054e86856463d3e79d4a5048507377c85eab7,RDMF (Redis/Disque merge friendlyness) refactoring WIP 1.,[],src/config.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_508.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1428.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1428.cpp,1750,1750,1769,1769,"rewriteConfigYesNoOption(state,""rdbchecksum"",server.rdb_checksum,REDIS_DEFAULT_RDB_CHECKSUM);","rewriteConfigYesNoOption(state,""rdbchecksum"",server.rdb_checksum,CONFIG_DEFAULT_RDB_CHECKSUM);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1159.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1159.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1159.cpp,29,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1159.cpp,29
cef054e86856463d3e79d4a5048507377c85eab7,RDMF (Redis/Disque merge friendlyness) refactoring WIP 1.,[],src/config.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_508.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1428.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1428.cpp,1750,1750,1774,1774,"rewriteConfigYesNoOption(state,""slave-serve-stale-data"",server.repl_serve_stale_data,REDIS_DEFAULT_SLAVE_SERVE_STALE_DATA);","rewriteConfigYesNoOption(state,""slave-serve-stale-data"",server.repl_serve_stale_data,CONFIG_DEFAULT_SLAVE_SERVE_STALE_DATA);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1160.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1160.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1160.cpp,34,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1160.cpp,34
cef054e86856463d3e79d4a5048507377c85eab7,RDMF (Redis/Disque merge friendlyness) refactoring WIP 1.,[],src/config.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_508.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1428.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1428.cpp,1750,1750,1775,1775,"rewriteConfigYesNoOption(state,""slave-read-only"",server.repl_slave_ro,REDIS_DEFAULT_SLAVE_READ_ONLY);","rewriteConfigYesNoOption(state,""slave-read-only"",server.repl_slave_ro,CONFIG_DEFAULT_SLAVE_READ_ONLY);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1161.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1161.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1161.cpp,35,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1161.cpp,35
cef054e86856463d3e79d4a5048507377c85eab7,RDMF (Redis/Disque merge friendlyness) refactoring WIP 1.,[],src/config.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_508.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1428.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1428.cpp,1750,1750,1780,1780,"rewriteConfigYesNoOption(state,""repl-disable-tcp-nodelay"",server.repl_disable_tcp_nodelay,REDIS_DEFAULT_REPL_DISABLE_TCP_NODELAY);","rewriteConfigYesNoOption(state,""repl-disable-tcp-nodelay"",server.repl_disable_tcp_nodelay,CONFIG_DEFAULT_REPL_DISABLE_TCP_NODELAY);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1162.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1162.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1162.cpp,40,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1162.cpp,40
cef054e86856463d3e79d4a5048507377c85eab7,RDMF (Redis/Disque merge friendlyness) refactoring WIP 1.,[],src/config.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_508.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1428.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1428.cpp,1750,1750,1781,1781,"rewriteConfigYesNoOption(state,""repl-diskless-sync"",server.repl_diskless_sync,REDIS_DEFAULT_REPL_DISKLESS_SYNC);","rewriteConfigYesNoOption(state,""repl-diskless-sync"",server.repl_diskless_sync,CONFIG_DEFAULT_REPL_DISKLESS_SYNC);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1163.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1163.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1163.cpp,41,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1163.cpp,41
cef054e86856463d3e79d4a5048507377c85eab7,RDMF (Redis/Disque merge friendlyness) refactoring WIP 1.,[],src/config.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_508.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1428.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1428.cpp,1750,1750,1794,1794,"rewriteConfigYesNoOption(state,""no-appendfsync-on-rewrite"",server.aof_no_fsync_on_rewrite,REDIS_DEFAULT_AOF_NO_FSYNC_ON_REWRITE);","rewriteConfigYesNoOption(state,""no-appendfsync-on-rewrite"",server.aof_no_fsync_on_rewrite,CONFIG_DEFAULT_AOF_NO_FSYNC_ON_REWRITE);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1164.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1164.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1164.cpp,54,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1164.cpp,54
cef054e86856463d3e79d4a5048507377c85eab7,RDMF (Redis/Disque merge friendlyness) refactoring WIP 1.,[],src/config.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_508.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1429.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1429.cpp,1813,1813,1816,1816,"rewriteConfigYesNoOption(state,""activerehashing"",server.activerehashing,REDIS_DEFAULT_ACTIVE_REHASHING);","rewriteConfigYesNoOption(state,""activerehashing"",server.activerehashing,CONFIG_DEFAULT_ACTIVE_REHASHING);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1165.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1165.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1165.cpp,76,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1165.cpp,76
cef054e86856463d3e79d4a5048507377c85eab7,RDMF (Redis/Disque merge friendlyness) refactoring WIP 1.,[],src/config.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_508.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1429.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1429.cpp,1813,1813,1819,1819,"rewriteConfigYesNoOption(state,""aof-rewrite-incremental-fsync"",server.aof_rewrite_incremental_fsync,REDIS_DEFAULT_AOF_REWRITE_INCREMENTAL_FSYNC);","rewriteConfigYesNoOption(state,""aof-rewrite-incremental-fsync"",server.aof_rewrite_incremental_fsync,CONFIG_DEFAULT_AOF_REWRITE_INCREMENTAL_FSYNC);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1166.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1166.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1166.cpp,79,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1166.cpp,79
cef054e86856463d3e79d4a5048507377c85eab7,RDMF (Redis/Disque merge friendlyness) refactoring WIP 1.,[],src/config.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_508.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_508.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1429.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1429.cpp,1813,1813,1820,1820,"rewriteConfigYesNoOption(state,""aof-load-truncated"",server.aof_load_truncated,REDIS_DEFAULT_AOF_LOAD_TRUNCATED);","rewriteConfigYesNoOption(state,""aof-load-truncated"",server.aof_load_truncated,CONFIG_DEFAULT_AOF_LOAD_TRUNCATED);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1167.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1167.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1167.cpp,80,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1167.cpp,80
b684e2dad1d884af7bf1047febbb54ee6e0324ba,deps/hiredis SDS updated to version 2.0.0.,[],deps/hiredis/sds.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_509.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_509.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_509.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1435.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1435.cpp,1005,1131,1008,1133,,"printf(""[%s]\n"",x);",3,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1168.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1168.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1168.cpp,39,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1168.cpp,37
935251259f19666bb0d8b7a83db771ca49d5e182,Merge branch 'sds' into unstable,[],src/debug.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_513.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_513.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_513.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1439.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1439.cpp,420,420,425,425,"sizes = sdscatprintf(sizes,""sdshdr:%d"", (int)sizeof(struct sdshdr));","sizes = sdscatprintf(sizes,""sdshdr5:%d "",(int)sizeof(struct sdshdr5));",3,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1169.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1169.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1169.cpp,165,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1169.cpp,165
935251259f19666bb0d8b7a83db771ca49d5e182,Merge branch 'sds' into unstable,[],src/debug.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_513.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_513.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_513.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1439.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1439.cpp,420,420,426,426,,"sizes = sdscatprintf(sizes,""sdshdr8:%d "",(int)sizeof(struct sdshdr8));",3,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1170.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1170.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1170.cpp,166,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1170.cpp,166
935251259f19666bb0d8b7a83db771ca49d5e182,Merge branch 'sds' into unstable,[],src/debug.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_513.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_513.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_513.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1439.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1439.cpp,420,420,426,427,,"sizes = sdscatprintf(sizes,""sdshdr16:%d "",(int)sizeof(struct sdshdr16));",3,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1171.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1171.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1171.cpp,166,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1171.cpp,167
935251259f19666bb0d8b7a83db771ca49d5e182,Merge branch 'sds' into unstable,[],src/debug.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_513.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_513.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_513.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1439.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1439.cpp,420,420,426,428,,"sizes = sdscatprintf(sizes,""sdshdr32:%d "",(int)sizeof(struct sdshdr32));",3,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1172.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1172.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1172.cpp,166,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1172.cpp,168
935251259f19666bb0d8b7a83db771ca49d5e182,Merge branch 'sds' into unstable,[],src/debug.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_513.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_513.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_513.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1439.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1439.cpp,420,420,426,429,,"sizes = sdscatprintf(sizes,""sdshdr64:%d "",(int)sizeof(struct sdshdr64));",3,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1173.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1173.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1173.cpp,166,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1173.cpp,169
935251259f19666bb0d8b7a83db771ca49d5e182,Merge branch 'sds' into unstable,[],src/sds.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_515.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_515.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_515.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1442.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1442.cpp,1008,1117,1011,1119,,"printf(""[%s]\n"",x);",3,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1174.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1174.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1174.cpp,41,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1174.cpp,37
427794d845534ea0e84e0ef9582f9ae5800c96cf,"bugfix: errno might change before logging

Signed-off-by: Yongyue Sun <abioy.sun@gmail.com>",[],src/aof.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_516.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_516.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_516.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1443.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1443.cpp,1146,1146,1150,1148,"redisLog(REDIS_WARNING,""Write error writing append only file on disk: %s"", strerror(errno));","redisLog(REDIS_WARNING,""Write error writing append only file on disk: %s"", strerror(errno));",3,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1175.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1175.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1175.cpp,153,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1175.cpp,151
