class,class_size,patch_file,old_loc,old_log,new_log,function,function_loc,check,variable,edit,file,function,loc,log,check,variable,necessity
2102,4,git-2.10.5_diff_git-2.11.0,50,"die(""Could not read from remote repository.\n\n""
		    ""Please make sure you have the correct access rights\n""
		    ""and the repository exists."");","die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_323.cpp,5,"[""int""]",[],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/commit-tree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6094_last_repos.cpp,72,"die(""Cannot give more than one trees"")","[""int""]",[],accept-true
2102,4,git-2.10.5_diff_git-2.11.0,50,"die(""Could not read from remote repository.\n\n""
		    ""Please make sure you have the correct access rights\n""
		    ""and the repository exists."");","die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_323.cpp,5,"[""int""]",[],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/grep.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6134_last_repos.cpp,92,"die(""BUG: Added a new grep pattern type without updating switch statement"")","[""int""]",[],accept-true
2102,4,git-2.10.5_diff_git-2.11.0,50,"die(""Could not read from remote repository.\n\n""
		    ""Please make sure you have the correct access rights\n""
		    ""and the repository exists."");","die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_323.cpp,5,"[""int""]",[],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/grep.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6149_last_repos.cpp,224,"die(_(""--no-index or --untracked cannot be used with revs""))","[""int""]",[],accept-false
2102,4,git-2.10.5_diff_git-2.11.0,50,"die(""Could not read from remote repository.\n\n""
		    ""Please make sure you have the correct access rights\n""
		    ""and the repository exists."");","die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_323.cpp,5,"[""int""]",[],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/grep.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6149_last_repos.cpp,336,"die(_(""--[no-]exclude-standard cannot be used for tracked contents.""))","[""int""]",[],accept-false
2102,4,git-2.10.5_diff_git-2.11.0,50,"die(""Could not read from remote repository.\n\n""
		    ""Please make sure you have the correct access rights\n""
		    ""and the repository exists."");","die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_323.cpp,5,"[""int""]",[],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/grep.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6149_last_repos.cpp,344,"die(_(""both --cached and trees are given.""))","[""int""]",[],accept-false
2102,4,git-2.10.5_diff_git-2.11.0,50,"die(""Could not read from remote repository.\n\n""
		    ""Please make sure you have the correct access rights\n""
		    ""and the repository exists."");","die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_323.cpp,5,"[""int""]",[],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/remote.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6180_last_repos.cpp,49,"printf_ln(_(""  Push  URL: %s""), _(""(no URL)""))","[""int""]",[],accept-false
2102,4,git-2.10.5_diff_git-2.11.0,50,"die(""Could not read from remote repository.\n\n""
		    ""Please make sure you have the correct access rights\n""
		    ""and the repository exists."");","die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_323.cpp,5,"[""int""]",[],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/remote.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6180_last_repos.cpp,51,"printf_ln(_(""  HEAD branch: %s""), _(""(not queried)""))","[""int""]",[],accept-false
2102,4,git-2.10.5_diff_git-2.11.0,50,"die(""Could not read from remote repository.\n\n""
		    ""Please make sure you have the correct access rights\n""
		    ""and the repository exists."");","die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_323.cpp,5,"[""int""]",[],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/remote.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6180_last_repos.cpp,57,"printf(_(""  HEAD branch (remote HEAD is ambiguous,""
				 "" may be one of the following):\n""))","[""int""]",[],accept-false
2102,4,git-2.10.5_diff_git-2.11.0,50,"die(""Could not read from remote repository.\n\n""
		    ""Please make sure you have the correct access rights\n""
		    ""and the repository exists."");","die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_323.cpp,5,"[""int""]",[],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6198_last_repos.cpp,11,"error(_(""switch `m' requires a value""))","[""int""]",[],accept-false
2102,4,git-2.10.5_diff_git-2.11.0,50,"die(""Could not read from remote repository.\n\n""
		    ""Please make sure you have the correct access rights\n""
		    ""and the repository exists."");","die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_323.cpp,5,"[""int""]",[],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6236_last_repos.cpp,361,"printf(_(""Rewinding the tree to pristine...\n""))","[""int""]",[],accept-false
2102,4,git-2.10.5_diff_git-2.11.0,50,"die(""Could not read from remote repository.\n\n""
		    ""Please make sure you have the correct access rights\n""
		    ""and the repository exists."");","die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_323.cpp,5,"[""int""]",[],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/pack-objects.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6279_last_repos.cpp,101,"warning(""suboptimal pack - out of memory"")","[""int""]",[],accept-true
2102,4,git-2.10.5_diff_git-2.11.0,50,"die(""Could not read from remote repository.\n\n""
		    ""Please make sure you have the correct access rights\n""
		    ""and the repository exists."");","die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_323.cpp,5,"[""int""]",[],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/merge-file.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6340_last_repos.cpp,6,"error(""too many labels on the command line"")","[""int""]",[],accept-true
2102,4,git-2.10.5_diff_git-2.11.0,50,"die(""Could not read from remote repository.\n\n""
		    ""Please make sure you have the correct access rights\n""
		    ""and the repository exists."");","die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_323.cpp,5,"[""int""]",[],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/contrib/examples/builtin-fetch--tool.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_7169_last_repos.cpp,11,"printf(""empty\n"")","[""int""]",[],accept-true
2102,4,git-2.10.5_diff_git-2.11.0,50,"die(""Could not read from remote repository.\n\n""
		    ""Please make sure you have the correct access rights\n""
		    ""and the repository exists."");","die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_323.cpp,5,"[""int""]",[],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/contrib/examples/builtin-fetch--tool.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_7169_last_repos.cpp,35,"printf(""explicit\n"")","[""int""]",[],accept-true
2102,4,git-2.10.5_diff_git-2.11.0,50,"die(""Could not read from remote repository.\n\n""
		    ""Please make sure you have the correct access rights\n""
		    ""and the repository exists."");","die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_323.cpp,5,"[""int""]",[],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/contrib/examples/builtin-fetch--tool.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_7169_last_repos.cpp,42,"printf(""glob\n"")","[""int""]",[],accept-true
1993,2,git-2.10.5_diff_git-2.11.0,207,"warning(""LF will be replaced by CRLF in %s.\nThe file will have its original line endings in your working directory."", path);","warning(_(""LF will be replaced by CRLF in %s.\n""
				  ""The file will have its original line""
				  "" endings in your working directory.""), path);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_331.cpp,17,"["" enum safe_crlf"", null]","[""char""]","[[""\\nThe""], [""_"", ""\\n"", ""The""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/convert.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3144_last_repos.cpp,9,"warning(_(""CRLF will be replaced by LF in %s.\n""
				  ""The file will have its original line""
				  "" endings in your working directory.""), path)","["" enum safe_crlf"", null]","[""char""]",accept-false
1993,2,git-2.10.5_diff_git-2.11.0,207,"warning(""LF will be replaced by CRLF in %s.\nThe file will have its original line endings in your working directory."", path);","warning(_(""LF will be replaced by CRLF in %s.\n""
				  ""The file will have its original line""
				  "" endings in your working directory.""), path);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_331.cpp,17,"["" enum safe_crlf"", null]","[""char""]","[[""\\nThe""], [""_"", ""\\n"", ""The""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/convert.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3144_last_repos.cpp,13,"die(_(""CRLF would be replaced by LF in %s.""), path)","["" enum safe_crlf"", null]","[""char""]",reject
1993,2,git-2.10.5_diff_git-2.11.0,207,"warning(""LF will be replaced by CRLF in %s.\nThe file will have its original line endings in your working directory."", path);","warning(_(""LF will be replaced by CRLF in %s.\n""
				  ""The file will have its original line""
				  "" endings in your working directory.""), path);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_331.cpp,17,"["" enum safe_crlf"", null]","[""char""]","[[""\\nThe""], [""_"", ""\\n"", ""The""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/convert.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3144_last_repos.cpp,19,"warning(_(""LF will be replaced by CRLF in %s.\n""
				  ""The file will have its original line""
				  "" endings in your working directory.""), path)","["" enum safe_crlf"", null]","[""char""]",accept-false
1993,2,git-2.10.5_diff_git-2.11.0,207,"warning(""LF will be replaced by CRLF in %s.\nThe file will have its original line endings in your working directory."", path);","warning(_(""LF will be replaced by CRLF in %s.\n""
				  ""The file will have its original line""
				  "" endings in your working directory.""), path);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_331.cpp,17,"["" enum safe_crlf"", null]","[""char""]","[[""\\nThe""], [""_"", ""\\n"", ""The""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/convert.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3144_last_repos.cpp,23,"die(_(""LF would be replaced by CRLF in %s""), path)","["" enum safe_crlf"", null]","[""char""]",reject
1994,2,git-2.10.5_diff_git-2.11.0,209,"die(""LF would be replaced by CRLF in %s"", path);","die(_(""LF would be replaced by CRLF in %s""), path);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_332.cpp,19,"["" enum safe_crlf"", null]","[""char""]","[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/convert.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3144_last_repos.cpp,9,"warning(_(""CRLF will be replaced by LF in %s.\n""
				  ""The file will have its original line""
				  "" endings in your working directory.""), path)","["" enum safe_crlf"", null]","[""char""]",accept-false
1994,2,git-2.10.5_diff_git-2.11.0,209,"die(""LF would be replaced by CRLF in %s"", path);","die(_(""LF would be replaced by CRLF in %s""), path);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_332.cpp,19,"["" enum safe_crlf"", null]","[""char""]","[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/convert.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3144_last_repos.cpp,13,"die(_(""CRLF would be replaced by LF in %s.""), path)","["" enum safe_crlf"", null]","[""char""]",accept-false
1994,2,git-2.10.5_diff_git-2.11.0,209,"die(""LF would be replaced by CRLF in %s"", path);","die(_(""LF would be replaced by CRLF in %s""), path);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_332.cpp,19,"["" enum safe_crlf"", null]","[""char""]","[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/convert.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3144_last_repos.cpp,19,"warning(_(""LF will be replaced by CRLF in %s.\n""
				  ""The file will have its original line""
				  "" endings in your working directory.""), path)","["" enum safe_crlf"", null]","[""char""]",accept-false
1994,2,git-2.10.5_diff_git-2.11.0,209,"die(""LF would be replaced by CRLF in %s"", path);","die(_(""LF would be replaced by CRLF in %s""), path);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_332.cpp,19,"["" enum safe_crlf"", null]","[""char""]","[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/convert.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3144_last_repos.cpp,23,"die(_(""LF would be replaced by CRLF in %s""), path)","["" enum safe_crlf"", null]","[""char""]",accept-false
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/upload-pack.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_145_last_repos.cpp,182,"fprintf(stderr, ""flushed.\n"")","[""int""]",[null],accept-true
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/upload-pack.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_145_last_repos.cpp,190,"die(""git upload-pack: %s"", abort_msg)","[""int""]",[null],accept-false
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/setup.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_2394_last_repos.cpp,3,"die(_(""Not a git repository (or any of the parent directories): %s""), DEFAULT_GIT_DIR_ENVIRONMENT)","[""int""]",[null],accept-false
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/bundle.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_2411_last_repos.cpp,24,"error(""%s"", message)","[""int""]",[null],accept-true
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/bundle.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_2411_last_repos.cpp,46,"error(""%s"", message)","[""int""]",[null],accept-true
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/unpack-trees.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3201_last_repos.cpp,17,"fprintf(stderr, _(""Aborting\n""))","[""int""]",[null],accept-false
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/cache-tree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3524_last_repos.cpp,14,"fprintf(stderr, ""...\n"")","[""int""]",[null],accept-true
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/cache-tree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3524_last_repos.cpp,41,"fprintf(stderr, ""...\n"")","[""int""]",[null],accept-true
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/http-push.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3993_last_repos.cpp,261,"fprintf(stderr, ""    done\n"")","[""int""]",[null],accept-true
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/ident.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4613_last_repos.cpp,40,"fputs(_(env_hint), stderr)","[""int""]",[null],accept-false
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/git.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4658_last_repos.cpp,49,"fprintf(stderr, ""No directory given for --git-dir.\n"" )","[""int""]",[null],accept-true
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/git.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4658_last_repos.cpp,63,"fprintf(stderr, ""No namespace given for --namespace.\n"" )","[""int""]",[null],accept-true
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/git.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4658_last_repos.cpp,77,"fprintf(stderr, ""No directory given for --work-tree.\n"" )","[""int""]",[null],accept-true
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/git.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4658_last_repos.cpp,91,"fprintf(stderr, ""No prefix given for --super-prefix.\n"" )","[""int""]",[null],accept-true
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/git.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4658_last_repos.cpp,113,"fprintf(stderr, ""-c expects a configuration string\n"" )","[""int""]",[null],accept-true
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/git.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4658_last_repos.cpp,147,"fprintf(stderr, ""No directory given for -C.\n"" )","[""int""]",[null],accept-true
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/gc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5066_last_repos.cpp,65,"fprintf(stderr, _(""See \""git help gc\"" for manual housekeeping.\n""))","[""int""]",[null],accept-false
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/am.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5456_last_repos.cpp,114,"fprintf_ln(stderr, _(""The -b/--binary option has been a no-op for long time, and\n""
				""it will be removed. Please do not use it anymore.""))","[""int""]",[null],accept-false
2104,4,git-2.10.5_diff_git-2.11.0,4628,warning(rename_limit_warning);,warning(_(rename_limit_warning));,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_359.cpp,5,"[""int""]",[null],"[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6236_last_repos.cpp,454,"fprintf(stderr, _(""Automatic merge went well; ""
			""stopped before committing as requested\n""))","[""int""]",[null],accept-false
1998,2,git-2.10.5_diff_git-2.11.0,278,"die(""You have not concluded your notes merge ""
				    ""(%s exists)."", git_path(""NOTES_MERGE_*""));","die(_(""You have not concluded your notes merge ""
				    ""(%s exists).""), git_path(""NOTES_MERGE_*""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_416.cpp,17,[null],"[""git_path_ret""]","[[], [""_""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4785_last_repos.cpp,10,"die(_(""You have not concluded your previous ""
				    ""notes merge (%s exists).\nPlease, use ""
				    ""'git notes merge --commit' or 'git notes ""
				    ""merge --abort' to commit/abort the ""
				    ""previous merge before you start a new ""
				    ""notes merge.""), git_path(""NOTES_MERGE_*""))",[null],"[""git_path_ret""]",accept-false
