patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,function,function_loc,edit_types,edit_words,edit_feature,check,variable,ddg_codes,ddg_locs,cluster
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/auth/digest/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/auth/digest/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_518.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_518.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_518.cpp,16,-142,157,-1,"digest_request->setDenyMessage(""Stale nonce"");",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_810.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_810.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_810.cpp,97,"[""removeLog""]","[[""digest_request"", ""setDenyMessage"", ""Stale"", ""nonce""], []]",[-23687127897404164687],"[""authDigestNonceIsValid_ret""]",[],set([]),set([13]),119
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/auth/digest/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/auth/digest/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_519.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_519.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_519.cpp,22,27,218,228,"httpHeaderPutStrf(&rep->header, type, ""nextnonce=\""%s\"""", authenticateDigestNonceNonceb64(nonce));","httpHeaderPutStrf(&rep->header, type, ""nextnonce=\""%s\"""", authenticateDigestNonceNonceb64(nextnonce));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_811.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_811.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_811.cpp,22,"[""updateVariable""]","[[""nonce""], [""nextnonce""]]",[297538632910588573],"["" Auth Config Find_ret"", ""authDigestNonceLastRequest_ret"", null, null, null, null]","[""authenticateDigestNonceNonceb64_ret"", ""HttpReply"", null, ""http_hdr_type""]",set([]),set([]),120
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/auth/digest/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/auth/digest/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_520.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_520.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_520.cpp,35,72,306,359,digest_request->setDenyMessage(t);,digest_request->setDenyMessage(msgNote);,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_812.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_812.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_812.cpp,30,"[""updateVariable""]","[[""t""], [""msgNote""]]",[-2764241258840754033],"[""strchr_ret"", ""strchr_ret""]","["" digest_request setDenyMessage_arg_ret""]",set([]),set([]),121
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/auth/negotiate/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/auth/negotiate/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_522.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_522.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_522.cpp,68,55,296,262,"auth_user_request->denyMessage(""NTLM authentication requires a persistent connection"");","auth_user_request->denyMessage(""Negotiate authentication requires a persistent connection"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_814.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_814.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_814.cpp,63,"[""updateContent""]","[[""NTLM""], [""Negotiate""]]",[835271572993157986],"[""assert_arg_ret"", null, null, null]",[],set([]),set([]),122
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/auth/negotiate/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/auth/negotiate/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_522.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_522.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_522.cpp,79,25,307,232,"auth_user_request->denyMessage(""Login successful"");",auth_user_request->user();,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_815.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_815.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_815.cpp,74,"[""updateLog"", ""removeContent""]","[[""denyMessage"", ""Login"", ""successful""], [""user""]]",[3345168067027181467],"[""strncasecmp_ret"", ""strchr_ret"", null]",[],set([]),set([]),123
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/auth/negotiate/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/auth/negotiate/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_522.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_522.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_522.cpp,-229,71,-1,278,,"auth_user_request->denyMessage(""Login successful"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_817.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_817.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_817.cpp,66,"[""addLog""]","[[], [""auth_user_request"", ""denyMessage"", ""Login"", ""successful""]]",[9105902704882108649],"[""debugs_arg"", null, null, null]",[],set([]),set([120]),124
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/auth/negotiate/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/auth/negotiate/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_523.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_523.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_523.cpp,16,18,348,321,auth_user_request->denyMessage(arg);,"auth_user_request->denyMessage(""Negotiate Authentication denied with no reason given"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_818.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_818.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_818.cpp,115,"[""removeVariable"", ""addContent""]","[[""arg""], [""Negotiate"", ""Authentication"", ""denied"", ""with"", ""no"", ""reason"", ""given""]]",[-17155908704494974314],"[""strncasecmp_ret"", ""username_arg_ret"", null]","["" auth_user_request denyMessage_arg_ret""]",set([]),set([]),125
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/auth/negotiate/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/auth/negotiate/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_523.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_523.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_523.cpp,35,-304,367,-1,"fatalf(""authenticateNegotiateHandleReply: *** Unsupported helper response ***, '%s'\n"", reply);",,9,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_820.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_820.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_820.cpp,134,"[""removeLog""]","[[""fatalf"", ""authenticateNegotiateHandleReply"", ""***"", ""Unsupported"", ""helper"", ""response"", ""***"", ""%s"", ""\\n"", ""reply""], []]",[-2877559570256363225],"[""strncasecmp_ret""]","[""debugs_arg_ret""]",set([]),set([-51]),126
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/auth/ntlm/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/auth/ntlm/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_526.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_526.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_526.cpp,10,14,319,310,auth_user_request->denyMessage(blob);,auth_user_request->denyMessage(errNote);,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_825.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_825.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_825.cpp,93,"[""updateVariable""]","[[""blob""], [""errNote""]]",[-5939868244551882627],"[""strncasecmp_ret""]","["" auth_user_request denyMessage_arg_ret""]",set([]),set([]),127
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/auth/ntlm/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/auth/ntlm/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_526.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_526.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_526.cpp,21,36,330,332,auth_user_request->denyMessage(blob);,"auth_user_request->denyMessage(""Internal Error"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_826.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_826.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_826.cpp,104,"[""removeVariable"", ""addContent""]","[[""blob""], [""Internal"", ""Error""]]",[469258109968726773],"[""strncasecmp_ret""]","["" auth_user_request denyMessage_arg_ret""]",set([]),set([]),128
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/auth/ntlm/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/auth/ntlm/UserRequest.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_526.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_526.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_526.cpp,28,38,337,334,"fatalf(""authenticateNTLMHandleReply: *** Unsupported helper response ***, '%s'\n"", reply);",auth_user_request->denyMessage(errNote);,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_827.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_827.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_827.cpp,111,"[""addLog"", ""updateVariable"", ""removeContent"", ""removeLog""]","[[""fatalf"", ""authenticateNTLMHandleReply"", ""***"", ""Unsupported"", ""helper"", ""response"", ""***"", ""%s"", ""\\n"", ""reply""], [""auth_user_request"", ""denyMessage"", ""errNote""]]",[2297440184337102764],"[""strncasecmp_ret""]","[""debugs_arg_ret""]",set([]),set([]),129
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/cache_cf.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/cache_cf.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_532.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_532.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_532.cpp,19,19,1400,1418,"storeAppendPrintf(entry, ""%s %s"", name, l->addr.NtoA(buf,MAX_IPSTRLEN));","storeAppendPrintf(entry, ""%s %s"", name, l->addr.toStr(buf,MAX_IPSTRLEN));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_836.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_836.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_836.cpp,8,"[""updateVariable""]","[[""NtoA""], [""toStr""]]",[11520492049254401423],"["" l addr IsAnyAddr_ret""]","["" l addr NtoA_ret"", ""dump_acl_list_arg"", ""char""]",set([]),set([]),130
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/dns_internal.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/dns_internal.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_552.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_552.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_552.cpp,18,20,688,741,"storeAppendPrintf(sentry, ""DNS jumbo-grams: %zd Bytes\n"", Config.dns.packet_max);","storeAppendPrintf(sentry, ""\nDNS jumbo-grams: %zd Bytes\n"", Config.dns.packet_max);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_848.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_848.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_848.cpp,23,"[""updateContent""]","[[""DNS""], [""\\nDNS""]]",[1698993661374556400],"[null, null, null]","[""StoreEntry"", null, null, null]",set([]),set([]),131
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/dns_internal.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/dns_internal.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_552.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_552.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_552.cpp,20,26,690,747,"storeAppendPrintf(sentry, ""DNS jumbo-grams: not working\n"");","storeAppendPrintf(sentry, ""---------------------------------------------- --------- --------- --------\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_849.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_849.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_849.cpp,25,"[""updateContent""]","[[""DNS"", ""jumbo"", ""grams"", ""not"", ""working\\n""], [""\\n""]]",[-6735693612221200461],"[null, null, null]","[""StoreEntry""]",set([]),set([]),132
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/dns_internal.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/dns_internal.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_552.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_552.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_552.cpp,-671,22,-1,743,,"storeAppendPrintf(sentry, ""\nDNS jumbo-grams: not working\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_853.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_853.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_853.cpp,27,"[""addLog""]","[[], [""storeAppendPrintf"", ""sentry"", ""\\nDNS"", ""jumbo"", ""grams"", ""not"", ""working\\n""]]",[14515278229367621951],"[null, null, null]","[""StoreEntry""]",set([]),set([]),133
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/errorpage.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/errorpage.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_554.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_554.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_554.cpp,6,6,911,908,"mb.Printf(""%s"", src_addr.NtoA(ntoabuf,MAX_IPSTRLEN));","mb.Printf(""%s"", src_addr.toStr(ntoabuf,MAX_IPSTRLEN));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_855.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_855.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_855.cpp,111,"[""updateVariable""]","[[""NtoA""], [""toStr""]]",[11520492049254401423],"["" mb Printf_arg""]","["" src_addr NtoA_ret""]",set([]),set([]),134
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/external_acl.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/external_acl.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_557.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_557.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_557.cpp,-558,7,-1,569,,"storeAppendPrintf(sentry, "" protocol=2.5"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_856.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_856.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_856.cpp,40,"[""addLog""]","[[], [""storeAppendPrintf"", ""sentry"", ""protocol"", ""2"", ""5""]]",[12354729488681892469],"[""external_acl"", null, null, null]","[""StoreEntry""]",set([]),set([-30]),135
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/ipcache.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/ipcache.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_581.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_581.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_581.cpp,5,5,844,845,"storeAppendPrintf(sentry, "" %45.45s-%3s\n"",
                              i->addrs.in_addrs[k].NtoA(buf,MAX_IPSTRLEN),
                              i->addrs.bad_mask[k] ? ""BAD"" : ""OK "");","storeAppendPrintf(sentry, "" %45.45s-%3s\n"",
                              i->addrs.in_addrs[k].toStr(buf,MAX_IPSTRLEN),
                              i->addrs.bad_mask[k] ? ""BAD"" : ""OK "");",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_861.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_861.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_861.cpp,40,"[""updateVariable""]","[[""NtoA""], [""toStr""]]",[11520492049254401423],"[""int""]","[""NtoA_ret"", ""StoreEntry"", ""ipcache_entry"", null, null, ""int"", ""ipcache_entry"", null, null, ""int""]",set([]),set([]),458
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/ipcache.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/ipcache.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_581.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_581.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_581.cpp,9,9,848,849,"storeAppendPrintf(sentry, ""%s %45.45s-%3s\n"",
                              ""                                                         "", /* blank-space indenting IP list */
                              i->addrs.in_addrs[k].NtoA(buf,MAX_IPSTRLEN),
                              i->addrs.bad_mask[k] ? ""BAD"" : ""OK "");","storeAppendPrintf(sentry, ""%s %45.45s-%3s\n"",
                              ""                                                         "", /* blank-space indenting IP list */
                              i->addrs.in_addrs[k].toStr(buf,MAX_IPSTRLEN),
                              i->addrs.bad_mask[k] ? ""BAD"" : ""OK "");",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_862.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_862.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_862.cpp,44,"[""updateVariable""]","[[""NtoA""], [""toStr""]]",[11520492049254401423],"[""int""]","[""NtoA_ret"", ""StoreEntry"", ""ipcache_entry"", null, null, ""int"", ""ipcache_entry"", null, null, ""int""]",set([]),set([]),458
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/main.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/main.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_587.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_587.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_587.cpp,10,-502,513,-1,"fatal(""Need to configure --enable-xmalloc-debug-trace to use -m option"");",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_864.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_864.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_864.cpp,174,"[""removeLog""]","[[""fatal"", ""Need"", ""to"", ""configure"", ""enable"", ""xmalloc"", ""debug"", ""trace"", ""to"", ""use"", ""m"", ""option""], []]",[-8377785382164987977],"[""strlen_arg_ret""]",[],set([]),set([-13]),136
squid-3.3.14_diff_squid-3.4.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.3.14/src/main.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.13/src/main.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_588.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_588.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_588.cpp,36,53,979,993,"fatal(""failed to chroot"");",mainSetCwd();,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_865.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_865.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_865.cpp,6,"[""updateLog"", ""removeContent""]","[[""fatal"", ""failed"", ""to"", ""chroot""], [""mainSetCwd""]]",[14299995205023066435],"[""chroot_ret"", ""chdir_ret"", null, null]",[],set([]),set([]),137
