commit_sha,commit_message,file_name,change_type,log_node,old_log_loc,old_store_name,new_log_loc,new_store_name,old_context_list,new_context_list,old_ddg_list,old_static_list,new_ddg_list,new_static_list,clone_log,clone_location,clone_file_name,clone_context_list,clone_ddg_list,clone_static_list
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",libarchive/archive_read_support_filter_xz.c,1,"[""1489062"", ""True"", ""ExpressionStatement"", ""archive_set_error ( & self -> archive -> archive , ARCHIVE_ERRNO_MISC , \""truncated lzma input\"" )""]",866,/data/download/CMake/CMake/Kitware_CMake_51_old.cpp,747,/data/download/CMake/CMake/Kitware_CMake_51_new.cpp,"[[[""struct private_data *"", ""stream"", ""next_in"", ""NULL"", ""==""]], [[""ssize_t"", ""0"", ""<""]], [[""struct private_data *"", ""stream"", ""avail_out"", ""0"", "">""]], [[""!"", ""struct private_data *"", ""eof""]]]",[],"[[[""struct archive_read_filter *""], ""struct archive_read_filter *""]]","[""\""truncated lzma input\""""]",[],[],"archive_set_error ( & self -> archive -> archive , ARCHIVE_ERRNO_MISC , ""truncated input"" )",684:3:19281:19376,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_read_support_filter_xz.c,"[[[""struct private_data *"", ""stream"", ""next_in"", ""NULL"", ""==""]], [[""ssize_t"", ""0"", ""<""]], [[""int"", ""ARCHIVE_OK"", ""!=""]], [[""!"", ""struct private_data *"", ""in_stream""]]]","[[[""struct archive_read_filter *""], ""struct archive_read_filter *""]]","[""\""truncated input\""""]"
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",libarchive/archive_read_support_filter_xz.c,1,"[""1489239"", ""True"", ""ExpressionStatement"", ""archive_set_error ( & ( self -> archive -> archive ) , ARCHIVE_ERRNO_MISC , \""Failed to clean up %s compressor\"" , self -> archive -> archive . compression_name )""]",921,/data/download/CMake/CMake/Kitware_CMake_51_old.cpp,747,/data/download/CMake/CMake/Kitware_CMake_51_new.cpp,"[[[""lzmadec_end"", ""&"", ""struct private_data *"", ""stream""]]]",[],"[[[""struct archive_read_filter *""], ""struct archive_read_filter *""]]","[""\""Failed to clean up %s compressor\""""]",[],[],"archive_set_error ( & self -> archive -> archive , ARCHIVE_ERRNO_MISC , ""Failed to clean up gzip decompressor"" )",353:2:9342:9456,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_read_support_filter_gzip.c,"[[[""inflateEnd"", ""&"", ""struct private_data *"", ""stream""]]]","[[[""struct archive_read_filter *""], ""struct archive_read_filter *""]]","[""\""Failed to clean up gzip decompressor\""""]"
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",libarchive/archive_write_disk_posix.c,3,"[""1599194"", ""True"", ""ExpressionStatement"", ""archive_set_error ( & a -> archive , errno , \""chdir() failure\"" )""]",640,/data/download/CMake/CMake/Kitware_CMake_57_old.cpp,672,/data/download/CMake/CMake/Kitware_CMake_57_new.cpp,"[[[""int"", ""0"", ""!=""]], [[""struct archive_write_disk *"", ""restore_pwd"", ""0"", "">=""]]]","[[[""int"", ""0"", ""!=""]], [[""struct archive_write_disk *"", ""restore_pwd"", ""0"", "">=""]]]","[[[""struct archive_write_disk *"", ""struct archive_write_disk *"", ""struct archive *"", ""=""], ""struct archive_write_disk *""]]","[""\""chdir() failure\""""]","[[[""struct archive_write_disk *"", ""struct archive_write_disk *"", ""struct archive *"", ""=""], ""struct archive_write_disk *""]]","[""\""chdir() failure\""""]","archive_set_error ( & a -> archive , errno , ""chdir() failure"" )",672:3:21250:21313,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_disk_posix.c,"[[[""int"", ""0"", ""!=""]], [[""struct archive_write_disk *"", ""restore_pwd"", ""0"", "">=""]]]","[[[""struct archive_write_disk *"", ""struct archive_write_disk *"", ""struct archive *"", ""=""], ""struct archive_write_disk *""]]","[""\""chdir() failure\""""]"
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",libarchive/archive_write_disk_posix.c,3,"[""1608093"", ""True"", ""ExpressionStatement"", ""archive_set_error ( & a -> archive , errno , \""Can't test directory '%s'\"" , path )""]",2710,/data/download/CMake/CMake/Kitware_CMake_57_old.cpp,3002,/data/download/CMake/CMake/Kitware_CMake_57_new.cpp,"[[[""errno"", ""ENOENT"", ""!=""]], [[""errno"", ""ENOTDIR"", ""!=""]], [[""stat"", ""char *"", ""&"", ""st"", ""0"", ""==""]]]","[[[""errno"", ""ENOENT"", ""!=""]], [[""errno"", ""ENOTDIR"", ""!=""]], [[""stat"", ""char *"", ""&"", ""st"", ""0"", ""==""]]]","[[[""struct archive_write_disk *""], ""struct archive_write_disk *""], [[""char *""], ""char *""]]","[""\""Can't test directory '%s'\""""]","[[[""struct archive_write_disk *""], ""struct archive_write_disk *""], [[""char *""], ""char *""]]","[""\""Can't test directory '%s'\""""]","archive_set_error ( & a -> archive , errno , ""Can't test directory '%s'"" , path )",3004:2:85930:86008,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_disk_posix.c,"[[[""errno"", ""ENOENT"", ""!=""]], [[""errno"", ""ENOTDIR"", ""!=""]], [[""stat"", ""char *"", ""&"", ""st"", ""0"", ""==""]]]","[[[""struct archive_write_disk *""], ""struct archive_write_disk *""], [[""char *""], ""char *""]]","[""\""Can't test directory '%s'\""""]"
bb72fff2f09ef307b74de35ab00dfc08e6da83ee,"Merge topic 'update-curl'

d4da4755 Help: Add notes for topic 'update-curl'
14c77153 Tests: Fix `file://` URLs given to curl
73ae6700 curl: Fix passing _WINSOCKAPI_ macro to compiler
1df9d5f9 Merge branch 'upstream-curl' into update-curl
4cc2908f curl 2016-12-22 (44b9b4d4)
f4a3290a curl: Update script to get curl 7.52.1",Utilities/cmcurl/lib/x509asn1.c,3,"[""1680906"", ""True"", ""ExpressionStatement"", ""snprintf ( buf + n , 4 , \""%02x:\"" , * ( const unsigned char * ) beg ++ )""]",209,/data/download/CMake/CMake/Kitware_CMake_61_old.cpp,213,/data/download/CMake/CMake/Kitware_CMake_61_new.cpp,"[[[""const char *"", ""const char *"", ""<""]], [[""char *""]]]","[[[""const char *"", ""const char *"", ""<""]], [[""char *""]]]","[[[""char *"", ""malloc"", ""3"", ""size_t"", ""*"", ""1"", ""+"", ""=""], ""char *""], [[""size_t"", ""3""], ""size_t""], [[""size_t"", ""0"", ""=""], ""size_t""], [[""const char *""], ""const char *""], [[""snprintf"", ""char *"", ""size_t"", ""+"", ""4"", ""\""%02x:\"""", ""*"", ""const char *""], ""const char *""]]","[""4"", ""\""%02x:\""""]","[[[""char *"", ""malloc"", ""3"", ""size_t"", ""*"", ""1"", ""+"", ""=""], ""char *""], [[""size_t"", ""3""], ""size_t""], [[""size_t"", ""0"", ""=""], ""size_t""], [[""const char *""], ""const char *""], [[""snprintf"", ""char *"", ""size_t"", ""+"", ""4"", ""\""%02x:\"""", ""*"", ""const char *""], ""const char *""]]","[""4"", ""\""%02x:\""""]","snprintf ( buf + n , 4 , ""%02x:"" , * ( const unsigned char * ) beg ++ )",213:8:7455:7516,/data/download/CMake/cmake-master/cmake-master/Utilities/cmcurl/lib/x509asn1.c,"[[[""const char *"", ""const char *"", ""<""]], [[""char *""]]]","[[[""char *"", ""malloc"", ""3"", ""size_t"", ""*"", ""1"", ""+"", ""=""], ""char *""], [[""size_t"", ""0"", ""=""], ""size_t""], [[""size_t"", ""3""], ""size_t""], [[""const char *""], ""const char *""], [[""snprintf"", ""char *"", ""size_t"", ""+"", ""4"", ""\""%02x:\"""", ""*"", ""const char *""], ""const char *""]]","[""4"", ""\""%02x:\""""]"
1df9d5f91944e0b5ba00815d55bb7dc545053b4c,"Merge branch 'upstream-curl' into update-curl

* upstream-curl:
  curl 2016-12-22 (44b9b4d4)",Utilities/cmcurl/lib/x509asn1.c,3,"[""1716163"", ""True"", ""ExpressionStatement"", ""snprintf ( buf + n , 4 , \""%02x:\"" , * ( const unsigned char * ) beg ++ )""]",209,/data/download/CMake/CMake/Kitware_CMake_64_old.cpp,213,/data/download/CMake/CMake/Kitware_CMake_64_new.cpp,"[[[""const char *"", ""const char *"", ""<""]], [[""char *""]]]","[[[""const char *"", ""const char *"", ""<""]], [[""char *""]]]","[[[""char *"", ""malloc"", ""3"", ""size_t"", ""*"", ""1"", ""+"", ""=""], ""char *""], [[""size_t"", ""3""], ""size_t""], [[""size_t"", ""0"", ""=""], ""size_t""], [[""const char *""], ""const char *""], [[""snprintf"", ""char *"", ""size_t"", ""+"", ""4"", ""\""%02x:\"""", ""*"", ""const char *""], ""const char *""]]","[""4"", ""\""%02x:\""""]","[[[""char *"", ""malloc"", ""3"", ""size_t"", ""*"", ""1"", ""+"", ""=""], ""char *""], [[""size_t"", ""0"", ""=""], ""size_t""], [[""size_t"", ""3""], ""size_t""], [[""const char *""], ""const char *""], [[""snprintf"", ""char *"", ""size_t"", ""+"", ""4"", ""\""%02x:\"""", ""*"", ""const char *""], ""const char *""]]","[""4"", ""\""%02x:\""""]","snprintf ( buf + n , 4 , ""%02x:"" , * ( const unsigned char * ) beg ++ )",213:8:7455:7516,/data/download/CMake/cmake-master/cmake-master/Utilities/cmcurl/lib/x509asn1.c,"[[[""const char *"", ""const char *"", ""<""]], [[""char *""]]]","[[[""char *"", ""malloc"", ""3"", ""size_t"", ""*"", ""1"", ""+"", ""=""], ""char *""], [[""size_t"", ""0"", ""=""], ""size_t""], [[""size_t"", ""3""], ""size_t""], [[""const char *""], ""const char *""], [[""snprintf"", ""char *"", ""size_t"", ""+"", ""4"", ""\""%02x:\"""", ""*"", ""const char *""], ""const char *""]]","[""4"", ""\""%02x:\""""]"
4cc2908fdaaf1ab8afe5c2ae5dbb3401859a9aab,"curl 2016-12-22 (44b9b4d4)

Code extracted from:

    https://github.com/curl/curl.git

at commit 44b9b4d4f56d6f6de92c89636994c03984e9cd01 (curl-7_52_1).",lib/x509asn1.c,3,"[""1751420"", ""True"", ""ExpressionStatement"", ""snprintf ( buf + n , 4 , \""%02x:\"" , * ( const unsigned char * ) beg ++ )""]",209,/data/download/CMake/CMake/Kitware_CMake_67_old.cpp,213,/data/download/CMake/CMake/Kitware_CMake_67_new.cpp,"[[[""const char *"", ""const char *"", ""<""]], [[""char *""]]]","[[[""const char *"", ""const char *"", ""<""]], [[""char *""]]]","[[[""char *"", ""malloc"", ""3"", ""size_t"", ""*"", ""1"", ""+"", ""=""], ""char *""], [[""size_t"", ""3""], ""size_t""], [[""size_t"", ""0"", ""=""], ""size_t""], [[""const char *""], ""const char *""], [[""snprintf"", ""char *"", ""size_t"", ""+"", ""4"", ""\""%02x:\"""", ""*"", ""const char *""], ""const char *""]]","[""4"", ""\""%02x:\""""]","[[[""char *"", ""malloc"", ""3"", ""size_t"", ""*"", ""1"", ""+"", ""=""], ""char *""], [[""size_t"", ""0"", ""=""], ""size_t""], [[""size_t"", ""3""], ""size_t""], [[""const char *""], ""const char *""], [[""snprintf"", ""char *"", ""size_t"", ""+"", ""4"", ""\""%02x:\"""", ""*"", ""const char *""], ""const char *""]]","[""4"", ""\""%02x:\""""]","snprintf ( buf + n , 4 , ""%02x:"" , * ( const unsigned char * ) beg ++ )",213:8:7455:7516,/data/download/CMake/cmake-master/cmake-master/Utilities/cmcurl/lib/x509asn1.c,"[[[""const char *"", ""const char *"", ""<""]], [[""char *""]]]","[[[""char *"", ""malloc"", ""3"", ""size_t"", ""*"", ""1"", ""+"", ""=""], ""char *""], [[""size_t"", ""0"", ""=""], ""size_t""], [[""size_t"", ""3""], ""size_t""], [[""const char *""], ""const char *""], [[""snprintf"", ""char *"", ""size_t"", ""+"", ""4"", ""\""%02x:\"""", ""*"", ""const char *""], ""const char *""]]","[""4"", ""\""%02x:\""""]"
0290bfc35dee73fb534556700554536f1164caaf,"Merge topic 'update-curl'

df7fa47c curl: Disable symbol hiding logic in build for CMake
f8a1ba20 Merge branch 'upstream-curl' into update-curl
93cc249f curl 2016-11-02 (3c561c65)
25d7b1ca curl: Update script to get curl 7.51.0",Utilities/cmcurl/lib/mprintf.c,3,"[""1861230"", ""True"", ""ExpressionStatement"", ""dprintf_Pass1 ( format , vto , endpos , ap_save )""]",586,/data/download/CMake/CMake/Kitware_CMake_76_old.cpp,592,/data/download/CMake/CMake/Kitware_CMake_76_new.cpp,"[[[""char *"", ""char *"", ""&"", ""char [ BUFFSIZE ]"", ""2"", ""-"", ""=""]], [[""va_stack_t *""]]]","[[[""char *"", ""char *"", ""&"", ""char [ BUFFSIZE ]"", ""2"", ""-"", ""=""]], [[""va_stack_t *""]]]","[[[""const char *""], ""const char *""], [[""va_stack_t [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""va_stack_t [ MAX_PARAMETERS ]""], [[""char * [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""char * [ MAX_PARAMETERS ]""], [[""va_list""], ""va_list""]]",[],"[[[""const char *""], ""const char *""], [[""va_stack_t [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""va_stack_t [ MAX_PARAMETERS ]""], [[""char * [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""char * [ MAX_PARAMETERS ]""], [[""va_list""], ""va_list""]]",[],"dprintf_Pass1 ( format , vto , endpos , ap_save )",592:5:15586:15628,/data/download/CMake/cmake-master/cmake-master/Utilities/cmcurl/lib/mprintf.c,"[[[""char *"", ""char *"", ""&"", ""char [ BUFFSIZE ]"", ""2"", ""-"", ""=""]], [[""va_stack_t *""]]]","[[[""char * [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""char * [ MAX_PARAMETERS ]""], [[""const char *""], ""const char *""], [[""va_stack_t [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""va_stack_t [ MAX_PARAMETERS ]""], [[""va_list""], ""va_list""]]",[]
f8a1ba202f51e70510f12f46fe0633ea908d5144,"Merge branch 'upstream-curl' into update-curl

* upstream-curl:
  curl 2016-11-02 (3c561c65)",Utilities/cmcurl/lib/mprintf.c,3,"[""1940984"", ""True"", ""ExpressionStatement"", ""dprintf_Pass1 ( format , vto , endpos , ap_save )""]",586,/data/download/CMake/CMake/Kitware_CMake_82_old.cpp,592,/data/download/CMake/CMake/Kitware_CMake_82_new.cpp,"[[[""char *"", ""char *"", ""&"", ""char [ BUFFSIZE ]"", ""2"", ""-"", ""=""]], [[""va_stack_t *""]]]","[[[""char *"", ""char *"", ""&"", ""char [ BUFFSIZE ]"", ""2"", ""-"", ""=""]], [[""va_stack_t *""]]]","[[[""const char *""], ""const char *""], [[""va_stack_t [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""va_stack_t [ MAX_PARAMETERS ]""], [[""char * [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""char * [ MAX_PARAMETERS ]""], [[""va_list""], ""va_list""]]",[],"[[[""const char *""], ""const char *""], [[""va_stack_t [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""va_stack_t [ MAX_PARAMETERS ]""], [[""char * [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""char * [ MAX_PARAMETERS ]""], [[""va_list""], ""va_list""]]",[],"dprintf_Pass1 ( format , vto , endpos , ap_save )",592:5:15586:15628,/data/download/CMake/cmake-master/cmake-master/Utilities/cmcurl/lib/mprintf.c,"[[[""char *"", ""char *"", ""&"", ""char [ BUFFSIZE ]"", ""2"", ""-"", ""=""]], [[""va_stack_t *""]]]","[[[""char * [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""char * [ MAX_PARAMETERS ]""], [[""const char *""], ""const char *""], [[""va_stack_t [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""va_stack_t [ MAX_PARAMETERS ]""], [[""va_list""], ""va_list""]]",[]
93cc249f3dd7ecd621cd063e4c08bbdb54d971e8,"curl 2016-11-02 (3c561c65)

Code extracted from:

    https://github.com/curl/curl.git

at commit 3c561c657c2f0e553b19115a506592a8bbd744bc (curl-7_51_0).",lib/mprintf.c,3,"[""2007726"", ""True"", ""ExpressionStatement"", ""dprintf_Pass1 ( format , vto , endpos , ap_save )""]",590,/data/download/CMake/CMake/Kitware_CMake_87_old.cpp,596,/data/download/CMake/CMake/Kitware_CMake_87_new.cpp,"[[[""char *"", ""char *"", ""&"", ""char [ BUFFSIZE ]"", ""2"", ""-"", ""=""]], [[""va_stack_t *""]]]","[[[""char *"", ""char *"", ""&"", ""char [ BUFFSIZE ]"", ""2"", ""-"", ""=""]], [[""va_stack_t *""]]]","[[[""const char *""], ""const char *""], [[""va_stack_t [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""va_stack_t [ MAX_PARAMETERS ]""], [[""char * [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""char * [ MAX_PARAMETERS ]""], [[""va_list""], ""va_list""]]",[],"[[[""const char *""], ""const char *""], [[""va_stack_t [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""va_stack_t [ MAX_PARAMETERS ]""], [[""char * [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""char * [ MAX_PARAMETERS ]""], [[""va_list""], ""va_list""]]",[],"dprintf_Pass1 ( format , vto , endpos , ap_save )",592:5:15586:15628,/data/download/CMake/cmake-master/cmake-master/Utilities/cmcurl/lib/mprintf.c,"[[[""char *"", ""char *"", ""&"", ""char [ BUFFSIZE ]"", ""2"", ""-"", ""=""]], [[""va_stack_t *""]]]","[[[""char * [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""char * [ MAX_PARAMETERS ]""], [[""const char *""], ""const char *""], [[""va_stack_t [ MAX_PARAMETERS ]"", ""MAX_PARAMETERS""], ""va_stack_t [ MAX_PARAMETERS ]""], [[""va_list""], ""va_list""]]",[]
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/Terminal.c,3,"[""2059683"", ""True"", ""ExpressionStatement"", ""vfprintf ( stream , format , var_args )""]",88,/data/download/CMake/CMake/Kitware_CMake_91_old.cpp,76,/data/download/CMake/CMake/Kitware_CMake_91_new.cpp,"[[[""va_start"", ""va_list"", ""const char *""]], [[""va_list""]]]","[[[""va_start"", ""va_list"", ""const char *""]], [[""va_list""]]]","[[[""const char *""], ""const char *""], [[""FILE *""], ""FILE *""], [[""va_list""], ""va_list""]]",[],"[[[""const char *""], ""const char *""], [[""FILE *""], ""FILE *""], [[""va_list""], ""va_list""]]",[],"vfprintf ( stream , format , var_args )",72:4:2339:2373,/data/download/CMake/cmake-master/cmake-master/Source/kwsys/Terminal.c,"[[[""va_start"", ""va_list"", ""const char *""]], [[""va_list""]]]","[[[""const char *""], ""const char *""], [[""va_list""], ""va_list""], [[""FILE *""], ""FILE *""]]",[]
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/Terminal.c,3,"[""2059683"", ""True"", ""ExpressionStatement"", ""vfprintf ( stream , format , var_args )""]",88,/data/download/CMake/CMake/Kitware_CMake_91_old.cpp,76,/data/download/CMake/CMake/Kitware_CMake_91_new.cpp,"[[[""va_start"", ""va_list"", ""const char *""]], [[""va_list""]]]","[[[""va_start"", ""va_list"", ""const char *""]], [[""va_list""]]]","[[[""const char *""], ""const char *""], [[""FILE *""], ""FILE *""], [[""va_list""], ""va_list""]]",[],"[[[""const char *""], ""const char *""], [[""FILE *""], ""FILE *""], [[""va_list""], ""va_list""]]",[],"retcode = dprintf_formatf ( whereto , fputc , format , ap_save )",1158:2:29945:30003,/data/download/CMake/cmake-master/cmake-master/Utilities/cmcurl/lib/mprintf.c,"[[[""va_start"", ""va_list"", ""const char *""]], [[""va_list""]]]","[[[""const char *""], ""const char *""], [[""FILE *""], ""FILE *""], [[""va_list""], ""va_list""]]",[]
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,3,"[""2065938"", ""True"", ""ExpressionStatement"", ""printf ( \""Child exited with value = %d\\n\"" , kwsysProcess_GetExitValue ( kp ) )""]",473,/data/download/CMake/CMake/Kitware_CMake_92_old.cpp,449,/data/download/CMake/CMake/Kitware_CMake_92_new.cpp,"[[[""kwsysProcess_GetState"", ""kwsysProcess *"", ""kwsysProcess_State_Exited"", ""==""]]]","[[[""kwsysProcess_GetState"", ""kwsysProcess *"", ""kwsysProcess_State_Exited"", ""==""]]]","[[[""kwsysProcess *""], ""kwsysProcess *""]]","[""\""Child exited with value = %d\\n\""""]","[[[""kwsysProcess *""], ""kwsysProcess *""]]","[""\""Child exited with value = %d\\n\""""]","printf ( ""Error in administrating child process: [%s]\n"" , kwsysProcess_GetErrorString ( kp ) )",466:6:14631:14732,/data/download/CMake/cmake-master/cmake-master/Source/kwsys/testProcess.c,"[[[""kwsysProcess_GetState"", ""kwsysProcess *"", ""kwsysProcess_State_Error"", ""==""]]]","[[[""kwsysProcess *""], ""kwsysProcess *""]]","[""\""Error in administrating child process: [%s]\\n\""""]"
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,3,"[""2065938"", ""True"", ""ExpressionStatement"", ""printf ( \""Child exited with value = %d\\n\"" , kwsysProcess_GetExitValue ( kp ) )""]",473,/data/download/CMake/CMake/Kitware_CMake_92_old.cpp,449,/data/download/CMake/CMake/Kitware_CMake_92_new.cpp,"[[[""kwsysProcess_GetState"", ""kwsysProcess *"", ""kwsysProcess_State_Exited"", ""==""]]]","[[[""kwsysProcess_GetState"", ""kwsysProcess *"", ""kwsysProcess_State_Exited"", ""==""]]]","[[[""kwsysProcess *""], ""kwsysProcess *""]]","[""\""Child exited with value = %d\\n\""""]","[[[""kwsysProcess *""], ""kwsysProcess *""]]","[""\""Child exited with value = %d\\n\""""]","printf ( ""Child terminated abnormally: %s\n"" , kwsysProcess_GetExceptionString ( kp ) )",457:6:14265:14358,/data/download/CMake/cmake-master/cmake-master/Source/kwsys/testProcess.c,"[[[""kwsysProcess_GetState"", ""kwsysProcess *"", ""kwsysProcess_State_Exception"", ""==""]]]","[[[""kwsysProcess *""], ""kwsysProcess *""]]","[""\""Child terminated abnormally: %s\\n\""""]"
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,3,"[""2065938"", ""True"", ""ExpressionStatement"", ""printf ( \""Child exited with value = %d\\n\"" , kwsysProcess_GetExitValue ( kp ) )""]",473,/data/download/CMake/CMake/Kitware_CMake_92_old.cpp,449,/data/download/CMake/CMake/Kitware_CMake_92_new.cpp,"[[[""kwsysProcess_GetState"", ""kwsysProcess *"", ""kwsysProcess_State_Exited"", ""==""]]]","[[[""kwsysProcess_GetState"", ""kwsysProcess *"", ""kwsysProcess_State_Exited"", ""==""]]]","[[[""kwsysProcess *""], ""kwsysProcess *""]]","[""\""Child exited with value = %d\\n\""""]","[[[""kwsysProcess *""], ""kwsysProcess *""]]","[""\""Child exited with value = %d\\n\""""]","printf ( ""Child exited with value = %d\n"" , kwsysProcess_GetExitValue ( kp ) )",449:6:13911:13982,/data/download/CMake/cmake-master/cmake-master/Source/kwsys/testProcess.c,"[[[""kwsysProcess_GetState"", ""kwsysProcess *"", ""kwsysProcess_State_Exited"", ""==""]]]","[[[""kwsysProcess *""], ""kwsysProcess *""]]","[""\""Child exited with value = %d\\n\""""]"
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,3,"[""2065735"", ""True"", ""ExpressionStatement"", ""fprintf ( stderr , \""Poll count is %d, which is less than %d.\\n\"" , poll , MINPOLL )""]",519,/data/download/CMake/CMake/Kitware_CMake_92_old.cpp,494,/data/download/CMake/CMake/Kitware_CMake_92_new.cpp,"[[[""int""]], [[""int"", ""MINPOLL"", ""<""]]]","[[[""int""]], [[""int"", ""MINPOLL"", ""<""]]]","[[[""int""], ""int""]]","[""\""Poll count is %d, which is less than %d.\\n\""""]","[[[""int""], ""int""]]","[""\""Poll count is %d, which is less than %d.\\n\""""]","fprintf ( stderr , ""Poll count is %d, which is less than %d.\n"" , poll , MINPOLL )",494:4:15561:15649,/data/download/CMake/cmake-master/cmake-master/Source/kwsys/testProcess.c,"[[[""int""]], [[""int"", ""MINPOLL"", ""<""]]]","[[[""int""], ""int""]]","[""\""Poll count is %d, which is less than %d.\\n\""""]"
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/Terminal.c,3,"[""2079253"", ""True"", ""ExpressionStatement"", ""vfprintf ( stream , format , var_args )""]",88,/data/download/CMake/CMake/Kitware_CMake_95_old.cpp,76,/data/download/CMake/CMake/Kitware_CMake_95_new.cpp,"[[[""va_start"", ""va_list"", ""const char *""]], [[""va_list""]]]","[[[""va_start"", ""va_list"", ""const char *""]], [[""va_list""]]]","[[[""const char *""], ""const char *""], [[""FILE *""], ""FILE *""], [[""va_list""], ""va_list""]]",[],"[[[""const char *""], ""const char *""], [[""FILE *""], ""FILE *""], [[""va_list""], ""va_list""]]",[],"vfprintf ( stream , format , var_args )",72:4:2339:2373,/data/download/CMake/cmake-master/cmake-master/Source/kwsys/Terminal.c,"[[[""va_start"", ""va_list"", ""const char *""]], [[""va_list""]]]","[[[""const char *""], ""const char *""], [[""va_list""], ""va_list""], [[""FILE *""], ""FILE *""]]",[]
