class,old_loc,old_log,new_log,function,function_loc,check,variable,edit,file,function,loc,log,check,variable,cluster
4706,1763,"printf("" Copyright 2006 The Apache Software Foundation, http://www.apache.org/<br>\n"");","printf("" Licensed to The Apache Software Foundation, http://www.apache.org/<br>\n"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2399.cpp,12,[null],[],"[[u'Copyright', u'2006'], [u'Licensed', u'to']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/support/ab.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_91.cpp,6,"printf(""\n"")",[null],[],1963
4706,1763,"printf("" Copyright 2006 The Apache Software Foundation, http://www.apache.org/<br>\n"");","printf("" Licensed to The Apache Software Foundation, http://www.apache.org/<br>\n"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2399.cpp,12,[null],[],"[[u'Copyright', u'2006'], [u'Licensed', u'to']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/support/ab.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_91.cpp,9,"printf(""<p>\n"")",[null],[],1963
4706,1763,"printf("" Copyright 2006 The Apache Software Foundation, http://www.apache.org/<br>\n"");","printf("" Licensed to The Apache Software Foundation, http://www.apache.org/<br>\n"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2399.cpp,12,[null],[],"[[u'Copyright', u'2006'], [u'Licensed', u'to']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/support/ab.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_91.cpp,11,"printf("" Copyright 1996 Adam Twiss, Zeus Technology Ltd, http://www.zeustech.net/<br>\n"")",[null],[],1963
4706,1763,"printf("" Copyright 2006 The Apache Software Foundation, http://www.apache.org/<br>\n"");","printf("" Licensed to The Apache Software Foundation, http://www.apache.org/<br>\n"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2399.cpp,12,[null],[],"[[u'Copyright', u'2006'], [u'Licensed', u'to']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/support/ab.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_91.cpp,12,"printf("" Licensed to The Apache Software Foundation, http://www.apache.org/<br>\n"")",[null],[],1963
4706,1763,"printf("" Copyright 2006 The Apache Software Foundation, http://www.apache.org/<br>\n"");","printf("" Licensed to The Apache Software Foundation, http://www.apache.org/<br>\n"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2399.cpp,12,[null],[],"[[u'Copyright', u'2006'], [u'Licensed', u'to']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/support/ab.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_91.cpp,13,"printf(""</p>\n<p>\n"")",[null],[],1963
4706,1763,"printf("" Copyright 2006 The Apache Software Foundation, http://www.apache.org/<br>\n"");","printf("" Licensed to The Apache Software Foundation, http://www.apache.org/<br>\n"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2399.cpp,12,[null],[],"[[u'Copyright', u'2006'], [u'Licensed', u'to']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/netware/mpm_netware.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3079.cpp,95,"printf (""\nRestarting...\n"")",[null],[],1963
4627,473,"ap_log_rerror(APLOG_MARK, APLOG_ERR, 0, r,
                                      ""proxy: error processing body.%s"",
                                      r->connection->aborted ?
                                      "" Client aborted connection."" : """");","ap_log_rerror(APLOG_MARK, APLOG_DEBUG, 0, r,
                                      ""proxy: error processing body.%s"",
                                      r->connection->aborted ?
                                      "" Client aborted connection."" : """");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2586.cpp,314,"[""ap_pass_brigade_ret"", null]","[null, null, ""ajp_parse_data_arg_ret"", ""ajp_parse_data_arg_ret"", null, null]","[[u'APLOG_ERR'], [u'APLOG_DEBUG']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/proxy/mod_proxy_ajp.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_1818.cpp,314,"ap_log_rerror(APLOG_MARK, APLOG_DEBUG, 0, r,
                                      ""proxy: error processing body.%s"",
                                      r->connection->aborted ?
                                      "" Client aborted connection."" : """")","[""ap_pass_brigade_ret"", null]","[null, null, ""ajp_parse_data_arg_ret"", ""ajp_parse_data_arg_ret"", null, null]",947
4628,491,"ap_log_rerror(APLOG_MARK, APLOG_ERR, 0, r,
                                  ""proxy: error processing end"");","ap_log_rerror(APLOG_MARK, APLOG_DEBUG, 0, r,
                                  ""proxy: error processing end"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2587.cpp,332,"[""ap_pass_brigade_ret"", null]","[null, null, ""ajp_parse_data_arg_ret""]","[[u'APLOG_ERR'], [u'APLOG_DEBUG']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/proxy/mod_proxy_ajp.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_1818.cpp,332,"ap_log_rerror(APLOG_MARK, APLOG_DEBUG, 0, r,
                                  ""proxy: error processing end"")","[""ap_pass_brigade_ret"", null]","[null, null, ""ajp_parse_data_arg_ret""]",948
4781,1037,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ISAPI: ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2898.cpp,175,"[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]","[[u'ISAPI'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/arch/win32/mod_isapi.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_2373.cpp,140,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                           ""ISAPI: ServerSupportFunction HSE_REQ_GET_SSPI_INFO ""
                           ""is not supported: %s"", r->filename)","[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]",1970
4781,1037,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ISAPI: ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2898.cpp,175,"[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]","[[u'ISAPI'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/arch/win32/mod_isapi.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_2373.cpp,175,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ISAPI: ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename)","[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]",1970
4781,1037,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ISAPI: ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2898.cpp,175,"[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]","[[u'ISAPI'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/arch/win32/mod_isapi.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_2373.cpp,195,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                         ""ISAPI: ServerSupportFunction HSE_REQ_TRANSMIT_FILE ""
                         ""as HSE_IO_ASYNC is not supported: %s"", r->filename)","[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]",1970
4781,1037,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ISAPI: ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2898.cpp,175,"[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]","[[u'ISAPI'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/arch/win32/mod_isapi.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_2373.cpp,310,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                          ""ISAPI: ServerSupportFunction ""
                          ""HSE_REQ_REFRESH_ISAPI_ACL ""
                          ""is not supported: %s"", r->filename)","[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]",1970
4781,1037,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ISAPI: ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2898.cpp,175,"[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]","[[u'ISAPI'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/arch/win32/mod_isapi.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_2373.cpp,327,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                            ""ISAPI: asynchronous I/O not supported: %s"",
                            r->filename)","[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]",1970
4781,1037,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ISAPI: ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2898.cpp,175,"[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]","[[u'ISAPI'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/arch/win32/mod_isapi.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_2373.cpp,446,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                          ""ISAPI: ServerSupportFunction HSE_REQ_ABORTIVE_CLOSE""
                          "" is not supported: %s"", r->filename)","[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]",1970
4781,1037,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ISAPI: ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2898.cpp,175,"[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]","[[u'ISAPI'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/arch/win32/mod_isapi.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_2373.cpp,454,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                          ""ISAPI: ServerSupportFunction ""
                          ""HSE_REQ_GET_CERT_INFO_EX ""
                          ""is not supported: %s"", r->filename)","[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]",1970
4781,1037,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ISAPI: ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2898.cpp,175,"[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]","[[u'ISAPI'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/arch/win32/mod_isapi.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_2373.cpp,503,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                          ""ISAPI: ServerSupportFunction ""
                          ""HSE_REQ_CLOSE_CONNECTION ""
                          ""is not supported: %s"", r->filename)","[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]",1970
4781,1037,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ISAPI: ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                      ""ServerSupportFunction HSE_REQ_IO_COMPLETION ""
                      ""is not supported: %s"", r->filename);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2898.cpp,175,"[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]","[[u'ISAPI'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/arch/win32/mod_isapi.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_2373.cpp,521,"ap_log_rerror(APLOG_MARK, APLOG_WARNING, 0, r,
                          ""ISAPI: ServerSupportFunction ""
                          ""HSE_REQ_EXTENSION_TRIGGER ""
                          ""is not supported: %s"", r->filename)","[""send_response_header_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]",1970
4714,1350,"ap_log_rerror(APLOG_MARK, APLOG_DEBUG, rv, r,
                              ""ISAPI: ServerSupport function ""
                              ""HSE_REQ_SEND_RESPONSE_HEADER_EX ""
                              ""ap_pass_brigade failed: %s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_DEBUG, rv, r,
                              ""ServerSupport function ""
                              ""HSE_REQ_SEND_RESPONSE_HEADER_EX ""
                              ""ap_pass_brigade failed: %s"", r->filename);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2906.cpp,488,"[""ap_pass_brigade_ret"", null]","[null, null, ""ap_pass_brigade_ret"", ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]","[[u'ISAPI'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/arch/win32/mod_isapi.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_2373.cpp,275,"ap_log_rerror(APLOG_MARK, APLOG_DEBUG, rv, r,
                          ""ISAPI: ServerSupport function ""
                          ""HSE_REQ_TRANSMIT_FILE ""
                          ""ap_pass_brigade failed: %s"", r->filename)","[""ap_pass_brigade_ret"", null]","[null, null, ""ap_pass_brigade_ret"", ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]",1792
4714,1350,"ap_log_rerror(APLOG_MARK, APLOG_DEBUG, rv, r,
                              ""ISAPI: ServerSupport function ""
                              ""HSE_REQ_SEND_RESPONSE_HEADER_EX ""
                              ""ap_pass_brigade failed: %s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_DEBUG, rv, r,
                              ""ServerSupport function ""
                              ""HSE_REQ_SEND_RESPONSE_HEADER_EX ""
                              ""ap_pass_brigade failed: %s"", r->filename);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2906.cpp,488,"[""ap_pass_brigade_ret"", null]","[null, null, ""ap_pass_brigade_ret"", ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]","[[u'ISAPI'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/arch/win32/mod_isapi.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_2373.cpp,488,"ap_log_rerror(APLOG_MARK, APLOG_DEBUG, rv, r,
                              ""ISAPI: ServerSupport function ""
                              ""HSE_REQ_SEND_RESPONSE_HEADER_EX ""
                              ""ap_pass_brigade failed: %s"", r->filename)","[""ap_pass_brigade_ret"", null]","[null, null, ""ap_pass_brigade_ret"", ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]",1792
4715,458,"ap_log_error(APLOG_MARK, APLOG_ERR, rv, r->server,
                         ""cache: error returned while checking for cached ""
                         ""file by %s cache"", cache->provider_name);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2951.cpp,129,"[""cache_select_ret"", null]","[null, null, ""ap_cache_try_lock_ret"", ""ap_add_output_filter_handle_arg_ret"", null, ""ap_add_output_filter_handle_arg_ret"", null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_ERR', u'rv', u'r', u'server', u'cache', u'error', u'returned', u'while', u'checking', u'for', u'cached', u'file', u'by', u'%s', u'cache', u'cache', u'provider_name'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/cache/mod_cache.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_1065.cpp,138,"ap_log_error(APLOG_MARK, APLOG_ERR, rv, r->server,
                         ""cache: error returned while checking for cached ""
                         ""file by '%s' cache"", cache->provider_name)","[""cache_select_ret"", null]","[null, null, ""ap_cache_try_lock_ret"", ""ap_add_output_filter_handle_arg_ret"", null, ""ap_add_output_filter_handle_arg_ret"", null]",1670
4715,458,"ap_log_error(APLOG_MARK, APLOG_ERR, rv, r->server,
                         ""cache: error returned while checking for cached ""
                         ""file by %s cache"", cache->provider_name);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_2951.cpp,129,"[""cache_select_ret"", null]","[null, null, ""ap_cache_try_lock_ret"", ""ap_add_output_filter_handle_arg_ret"", null, ""ap_add_output_filter_handle_arg_ret"", null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_ERR', u'rv', u'r', u'server', u'cache', u'error', u'returned', u'while', u'checking', u'for', u'cached', u'file', u'by', u'%s', u'cache', u'cache', u'provider_name'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/cache/mod_cache.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_1067.cpp,129,"ap_log_error(APLOG_MARK, APLOG_ERR, rv, r->server,
                         ""cache: error returned while checking for cached ""
                         ""file by %s cache"", cache->provider_name)","[""cache_select_ret"", null]","[null, null, ""ap_cache_try_lock_ret"", ""ap_add_output_filter_handle_arg_ret"", null, ""ap_add_output_filter_handle_arg_ret"", null]",1670
4718,825,"ap_rvputs(r, ""          <httpd:hostname>"", worker->hostname,
                          ""</httpd:hostname>\n"", NULL);","ap_rvputs(r, ""          <httpd:hostname>"", worker->s->hostname,
                          ""</httpd:hostname>\n"", NULL);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_3752.cpp,126,"[""apr_table_get_ret""]","[""ap_set_content_type_arg_ret"", ""PROXY_WORKER_IS_USABLE_arg"", null, null]","[[], [u's']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/proxy/mod_proxy_balancer.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_1726.cpp,124,"ap_rvputs(r, ""          <httpd:scheme>"", worker->scheme,
                          ""</httpd:scheme>\n"", NULL)","[""apr_table_get_ret""]","[""ap_set_content_type_arg_ret"", ""PROXY_WORKER_IS_USABLE_arg"", null, null]",1748
4718,825,"ap_rvputs(r, ""          <httpd:hostname>"", worker->hostname,
                          ""</httpd:hostname>\n"", NULL);","ap_rvputs(r, ""          <httpd:hostname>"", worker->s->hostname,
                          ""</httpd:hostname>\n"", NULL);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_3752.cpp,126,"[""apr_table_get_ret""]","[""ap_set_content_type_arg_ret"", ""PROXY_WORKER_IS_USABLE_arg"", null, null]","[[], [u's']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/proxy/mod_proxy_balancer.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_1726.cpp,126,"ap_rvputs(r, ""          <httpd:hostname>"", worker->hostname,
                          ""</httpd:hostname>\n"", NULL)","[""apr_table_get_ret""]","[""ap_set_content_type_arg_ret"", ""PROXY_WORKER_IS_USABLE_arg"", null, null]",1748
4720,937,"ap_rvputs(r, ""value=\"""", ap_escape_html(r->pool, wsel->s->redirect),
                      NULL);","ap_rvputs(r, ""value='"", ap_escape_html(r->pool, wsel->s->redirect),
                      NULL);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_3802.cpp,238,"["""", ""recalc_factors_arg_ret""]","[""ap_escape_html_ret"", ""ap_rprintf_arg_ret"", null]","[[u'\\'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/proxy/mod_proxy_balancer.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_1726.cpp,234,"ap_rvputs(r, ""value=\"""", ap_escape_html(r->pool, wsel->s->route),
                      NULL)","["""", ""recalc_factors_arg_ret""]","[""ap_escape_html_ret"", ""ap_rprintf_arg_ret"", null]",1752
4720,937,"ap_rvputs(r, ""value=\"""", ap_escape_html(r->pool, wsel->s->redirect),
                      NULL);","ap_rvputs(r, ""value='"", ap_escape_html(r->pool, wsel->s->redirect),
                      NULL);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_3802.cpp,238,"["""", ""recalc_factors_arg_ret""]","[""ap_escape_html_ret"", ""ap_rprintf_arg_ret"", null]","[[u'\\'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/proxy/mod_proxy_balancer.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_1726.cpp,238,"ap_rvputs(r, ""value=\"""", ap_escape_html(r->pool, wsel->s->redirect),
                      NULL)","["""", ""recalc_factors_arg_ret""]","[""ap_escape_html_ret"", ""ap_rprintf_arg_ret"", null]",1752
4721,939,"ap_rputs(""\""></td></tr>\n"", r);","ap_rputs(""'></td></tr>\n"", r);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_3803.cpp,240,"["""", ""recalc_factors_arg_ret""]","[""ap_rprintf_arg_ret""]","[[u'\\'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/proxy/mod_proxy_balancer.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_1726.cpp,225,"ap_rputs(""<h3>Edit worker settings for "", r)","["""", ""recalc_factors_arg_ret""]","[""ap_rprintf_arg_ret""]",1967
4721,939,"ap_rputs(""\""></td></tr>\n"", r);","ap_rputs(""'></td></tr>\n"", r);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_3803.cpp,240,"["""", ""recalc_factors_arg_ret""]","[""ap_rprintf_arg_ret""]","[[u'\\'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/modules/proxy/mod_proxy_balancer.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_1726.cpp,229,"ap_rputs(""<table><tr><td>Load factor:</td><td><input name=\""lf\"" type=text "", r)","["""", ""recalc_factors_arg_ret""]","[""ap_rprintf_arg_ret""]",1967
