patch_file,old_file,new_file,old_hunk_file,new_hunk_file,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,edit_words,edit_feature,old_check,old_variable,new_check,new_variable,ddg_codes,ddg_locs
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_143.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_143.cpp,1020,1037,"ap_log_error(APLOG_MARK, APLOG_DEBUG|APLOG_NOERRNO, 0, cmd->server, 
                      ""[%d] ldap cache: Setting LDAP SSL client certificate dbpath to %s."", 
                      getpid(), path);","ap_log_error(APLOG_MARK, APLOG_DEBUG|APLOG_NOERRNO, 0, cmd->server, 
                      ""LDAP: SSL trusted certificate authority file - %s"", 
                       file);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_163.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_163.cpp,"[['[%d]', 'ldap', 'cache', 'Setting', 'client', 'dbpath', 'to', 'getpid', 'path'], ['trusted', 'authority', 'file', 'file']]",[-34232334858750009061L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_143.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_143.cpp,-1,1053,,"ap_log_error(APLOG_MARK, APLOG_DEBUG|APLOG_NOERRNO, 0, cmd->server, 
                      ""LDAP: SSL trusted certificate authority file type - %s"", 
                       Type);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_164.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_164.cpp,"[[], ['ap_log_error', 'APLOG_MARK', 'APLOG_DEBUG', 'APLOG_NOERRNO', '0', 'cmd', 'server', 'LDAP', 'SSL', 'trusted', 'certificate', 'authority', 'file', 'type', '%s', 'Type']]",[-10067710615029944053L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_144.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_144.cpp,-1,1139,,"ap_log_error(APLOG_MARK, APLOG_NOTICE, 0, s, 
             ""LDAP: Built with Netscape LDAP SDK"" );",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_165.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_165.cpp,"[[], ['ap_log_error', 'APLOG_MARK', 'APLOG_NOTICE', '0', 's', 'LDAP', 'Built', 'with', 'Netscape', 'LDAP', 'SDK']]",[26913399134177686474L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_144.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_144.cpp,-1,1144,,"ap_log_error(APLOG_MARK, APLOG_NOTICE, 0, s, 
             ""LDAP: Built with Novell LDAP SDK"" );",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_166.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_166.cpp,"[[], ['ap_log_error', 'APLOG_MARK', 'APLOG_NOTICE', '0', 's', 'LDAP', 'Built', 'with', 'Novell', 'LDAP', 'SDK']]",[22859571963994814533L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_144.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_144.cpp,-1,1149,,"ap_log_error(APLOG_MARK, APLOG_NOTICE, 0, s, 
             ""LDAP: Built with OpenLDAP LDAP SDK"" );",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_167.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_167.cpp,"[[], ['ap_log_error', 'APLOG_MARK', 'APLOG_NOTICE', '0', 's', 'LDAP', 'Built', 'with', 'OpenLDAP', 'LDAP', 'SDK']]",[12852594349161703488L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_144.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_144.cpp,-1,1154,,"ap_log_error(APLOG_MARK, APLOG_NOTICE, 0, s, 
             ""LDAP: Built with Microsoft LDAP SDK"" );",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_168.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_168.cpp,"[[], ['ap_log_error', 'APLOG_MARK', 'APLOG_NOTICE', '0', 's', 'LDAP', 'Built', 'with', 'Microsoft', 'LDAP', 'SDK']]",[14906881867737394794L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_144.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_144.cpp,-1,1158,,"ap_log_error(APLOG_MARK, APLOG_NOTICE, 0, s, 
             ""LDAP: Built with unknown LDAP SDK"" );",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_169.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_169.cpp,"[[], ['ap_log_error', 'APLOG_MARK', 'APLOG_NOTICE', '0', 's', 'LDAP', 'Built', 'with', 'unknown', 'LDAP', 'SDK']]",[17234676564144313750L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_144.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_144.cpp,-1,1184,,"ap_log_error(APLOG_MARK, APLOG_CRIT, 0, s, 
                         ""LDAP: Invalid LDAPTrustedCAType directive - ""
                          ""CERT7_DB_PATH type required"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_170.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_170.cpp,"[[], ['ap_log_error', 'APLOG_MARK', 'APLOG_CRIT', '0', 's', 'LDAP', 'Invalid', 'LDAPTrustedCAType', 'directive', 'CERT7_DB_PATH', 'type', 'required']]",[7915670860790114477L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_144.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_144.cpp,-1,1213,,"ap_log_error(APLOG_MARK, APLOG_CRIT, 0, s, 
                             ""LDAP: Invalid LDAPTrustedCAType directive - ""
                             ""DER_FILE or BASE64_FILE type required"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_171.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_171.cpp,"[[], ['ap_log_error', 'APLOG_MARK', 'APLOG_CRIT', '0', 's', 'LDAP', 'Invalid', 'LDAPTrustedCAType', 'directive', 'DER_FILE', 'or', 'BASE64_FILE', 'type', 'required']]",[27143739167706551276L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_144.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_144.cpp,-1,1229,,"ap_log_error(APLOG_MARK, APLOG_CRIT, 0, s, 
                             ""LDAP: Invalid LDAPTrustedCAType directive - ""
                             ""BASE64_FILE type required"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_172.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_172.cpp,"[[], ['ap_log_error', 'APLOG_MARK', 'APLOG_CRIT', '0', 's', 'LDAP', 'Invalid', 'LDAPTrustedCAType', 'directive', 'BASE64_FILE', 'type', 'required']]",[24827219047380804345L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_144.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_144.cpp,-1,1249,,"ap_log_error(APLOG_MARK, APLOG_NOTICE, 0, s, 
                     ""LDAP: Not built with SSL support."" );",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_173.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_173.cpp,"[[], ['ap_log_error', 'APLOG_MARK', 'APLOG_NOTICE', '0', 's', 'LDAP', 'Not', 'built', 'with', 'SSL', 'support']]",[17690027952164330666L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_144.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_144.cpp,-1,1261,,"ap_log_error(APLOG_MARK, APLOG_WARNING, 0, s, 
                         ""LDAP: SSL initialization failed"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_174.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_174.cpp,"[[], ['ap_log_error', 'APLOG_MARK', 'APLOG_WARNING', '0', 's', 'LDAP', 'SSL', 'initialization', 'failed']]",[-4553549525686707929L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_144.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_144.cpp,-1,1281,,"ap_log_error(APLOG_MARK, APLOG_NOTICE, 0, s, 
                         ""LDAP: SSL support available"" );",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_175.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_175.cpp,"[[], ['ap_log_error', 'APLOG_MARK', 'APLOG_NOTICE', '0', 's', 'LDAP', 'SSL', 'support', 'available']]",[3736134793500779537L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/experimental/util_ldap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_144.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_144.cpp,-1,1286,,"ap_log_error(APLOG_MARK, APLOG_NOTICE, 0, s, 
                         ""LDAP: SSL support unavailable"" );",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_176.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_176.cpp,"[[], ['ap_log_error', 'APLOG_MARK', 'APLOG_NOTICE', '0', 's', 'LDAP', 'SSL', 'support', 'unavailable']]",[8193326582560114678L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/filters/mod_ext_filter.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/filters/mod_ext_filter.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_148.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_148.cpp,-1,433,,"ap_log_rerror(APLOG_MARK, APLOG_ERR, err, r, ""%s"", desc);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_177.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_177.cpp,"[[], ['ap_log_rerror', 'APLOG_MARK', 'APLOG_ERR', 'err', 'r', '%s', 'desc']]",[-3473119761920174419],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/generators/mod_cgi.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/generators/mod_cgi.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_158.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_158.cpp,-1,393,,"ap_log_rerror(APLOG_MARK, APLOG_ERR, err, r, ""%s"", description);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_178.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_178.cpp,"[[], ['ap_log_rerror', 'APLOG_MARK', 'APLOG_ERR', 'err', 'r', '%s', 'description']]",[4688125207935097363],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/generators/mod_cgid.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/generators/mod_cgid.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_160.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_160.cpp,-1,585,,"ap_log_error(APLOG_MARK, APLOG_ERR, err, r->server, ""%s"", description);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_179.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_179.cpp,"[[], ['ap_log_error', 'APLOG_MARK', 'APLOG_ERR', 'err', 'r', 'server', '%s', 'description']]",[9345594895022713379L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/generators/mod_cgid.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/generators/mod_cgid.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_161.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_161.cpp,715,740,"ap_log_rerror(APLOG_MARK, APLOG_ERR, rc, r,
                      ""couldn't set child process attributes: %s"", r->filename);","ap_log_error(APLOG_MARK, APLOG_ERR, rc, r->server,
                         ""couldn't set child process attributes: %s"", r->filename);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_180.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_180.cpp,"[['ap_log_rerror'], ['ap_log_error', 'server']]",[4657469687087616016],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/generators/mod_cgid.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/generators/mod_cgid.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_162.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_162.cpp,736,766,"ap_log_rerror(APLOG_MARK, APLOG_ERR|APLOG_TOCLIENT, rc, r,
                              ""couldn't create child process: %d: %s"", rc, 
                              apr_filename_of_pathname(r->filename));","ap_log_error(APLOG_MARK, APLOG_ERR, rc, r->server,
                             ""couldn't create child process: %d: %s"", rc, 
                             apr_filename_of_pathname(r->filename));",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_181.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_181.cpp,"[['ap_log_rerror', 'APLOG_TOCLIENT'], ['ap_log_error', 'server']]",[-4552102264934600498L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/mappers/mod_rewrite.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/mappers/mod_rewrite.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_172.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_172.cpp,1040,1068,"ap_log_error(APLOG_MARK, APLOG_CRIT, rv, s,
                         ""mod_rewrite: could not init rewrite_mapr_lock_acquire ""
                         ""in child"");","ap_log_error(APLOG_MARK, APLOG_CRIT, rv, s,
                         ""mod_rewrite: could not init rewrite_mapr_lock_acquire""
                         "" in child"");",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_182.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_182.cpp,"[[], []]",[0],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/mappers/mod_rewrite.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/mappers/mod_rewrite.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_174.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_174.cpp,1417,1455,"ap_log_rerror(APLOG_MARK, APLOG_ERR, 0, r,
                     ""Options FollowSymLinks or SymLinksIfOwnerMatch is off ""
                     ""which implies that RewriteRule directive is forbidden: ""
                     ""%s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_ERR, 0, r,
                     ""Options FollowSymLinks or SymLinksIfOwnerMatch is off ""
                     ""which implies that RewriteRule directive is forbidden: ""
                     ""%s"", r->filename);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_183.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_183.cpp,"[[], []]",[0],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/mappers/mod_rewrite.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/mappers/mod_rewrite.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_175.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_175.cpp,-1,1721,,"ap_log_rerror(APLOG_MARK, APLOG_ERR, 0, r,
                      ""mod_rewrite: maximum number of internal redirects ""
                      ""reached. Assuming configuration error. Use ""
                      ""'RewriteOptions MaxRedirects' to increase the limit ""
                      ""if neccessary."");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_184.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_184.cpp,"[[], ['ap_log_rerror', 'APLOG_MARK', 'APLOG_ERR', '0', 'r', 'mod_rewrite', 'maximum', 'number', 'of', 'internal', 'redirects', 'reached', 'Assuming', 'configuration', 'error', 'Use', 'RewriteOptions', 'MaxRedirects', 'to', 'increase', 'the', 'limit', 'if', 'neccessary']]",[-31486827954744662920L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/mappers/mod_rewrite.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/mappers/mod_rewrite.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_175.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_175.cpp,-1,1783,,"ap_log_rerror(APLOG_MARK, APLOG_DEBUG, 0, r,
                  ""mod_rewrite's internal redirect status: %d/%d."",
                  reqc->redirects, reqc->redirect_limit);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_185.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_185.cpp,"[[], ['ap_log_rerror', 'APLOG_MARK', 'APLOG_DEBUG', '0', 'r', 'mod_rewrite', 's', 'internal', 'redirect', 'status', '%d/%d', 'reqc', 'redirects', 'reqc', 'redirect_limit']]",[-39458433617164110418L],[],[],[],[],set([]),set([])
httpd-2.0.44_diff_httpd-2.0.45,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/modules/ssl/ssl_engine_mutex.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.45/modules/ssl/ssl_engine_mutex.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_183.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_183.cpp,77,78,"ap_log_error(APLOG_MARK, APLOG_ERR, rv, s,
                     ""Cannot create SSLMutex file `%s'"",
                     mc->szMutexFile);","ap_log_error(APLOG_MARK, APLOG_ERR, rv, s,
                         ""Cannot create SSLMutex with file `%s'"",
                         mc->szMutexFile);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_186.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_186.cpp,"[[], ['with']]",[-3668919459642339492],[],[],[],[],set([]),set([])
