sha,message,issue,file_name,old_file,new_file,patch_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_283.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_283.cpp,2351,2457,2437,2659,"archive_set_error(&a->archive, 0,
					    ""Cannot remove intervening symlink %s"",
					    a->name);","fsobj_error(a_eno, a_estr,
						    errno,
						    ""Could not chdir %s"", path);",7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_283.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_283.cpp,2351,2457,2445,2672,"archive_set_error(&a->archive, 0,
				    ""Cannot extract through symlink %s"",
				    a->name);","fsobj_error(a_eno, a_estr, 0,
					    ""Cannot extract through ""
					    ""symlink %s"", path);",7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_283.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_283.cpp,2351,2457,2353,2467,,"archive_string_sprintf(a_estr, errstr, path);",7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_283.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_283.cpp,2351,2457,2393,2572,,"fsobj_error(a_eno, a_estr, errno,
				    ""Could not stat %s"", path);",7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_283.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_283.cpp,2351,2457,2393,2581,,"fsobj_error(a_eno, a_estr, errno,
					    ""Could not chdir %s"", path);",7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_283.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_283.cpp,2351,2457,2393,2650,,"fsobj_error(a_eno, a_estr,
						    errno,
						    ""Could not stat %s"", path);",7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_283.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_283.cpp,2351,2457,2393,2680,,"fsobj_error(a_eno, a_estr, 0,
				    ""Cannot extract through symlink %s"", path);",7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_283.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_283.cpp,2351,2457,2460,2698,,"fsobj_error(a_eno, a_estr, errno,
			    ""chdir() failure"", """");",7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_283.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_283.cpp,2351,2457,2463,2727,,"archive_set_error(&a->archive, error_number, ""%s"",
		    error_string.s);",7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_284.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_284.cpp,2534,2807,2543,2817,"archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
		    ""Invalid empty pathname"");","fsobj_error(a_eno, a_estr, ARCHIVE_ERRNO_MISC,
		    ""Invalid empty "", ""pathname"");",7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_284.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_284.cpp,2534,2807,2554,2828,"archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
			                  ""Path is absolute"");","fsobj_error(a_eno, a_estr, ARCHIVE_ERRNO_MISC,
			    ""Path is "", ""absolute"");",7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_285.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_285.cpp,2580,2854,2583,2858,"archive_set_error(&a->archive,
						    ARCHIVE_ERRNO_MISC,
						    ""Path contains '..'"");","fsobj_error(a_eno, a_estr,
						    ARCHIVE_ERRNO_MISC,
						    ""Path contains "", ""'..'"");",7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_286.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_286.cpp,2629,2904,2630,2916,,"archive_set_error(&a->archive, error_number, ""%s"",
		    error_string.s);",7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_287.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_287.cpp,2707,2999,2709,3001,"archive_set_error(&a->archive, errno, ""Can't test directory '%s'"", path);","archive_set_error(&a->archive, errno,
		    ""Can't test directory '%s'"", path);",0
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_288.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_288.cpp,3753,4051,3755,4053,"archive_set_error(&a->archive, errno,
						    ""Cannot restore extended ""
						    ""attributes on this file ""
						    ""system"");","archive_set_error(&a->archive,
						    errno,
						    ""Cannot restore extended ""
						    ""attributes on this file ""
						    ""system"");",0
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_289.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_289.cpp,3764,4063,3766,4065,"archive_set_error(&a->archive, ARCHIVE_ERRNO_FILE_FORMAT,
			    ""Invalid extended attribute encountered"");","archive_set_error(&a->archive,
			    ARCHIVE_ERRNO_FILE_FORMAT,
			    ""Invalid extended attribute encountered"");",0
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_disk_posix.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_98.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_98.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_290.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_290.cpp,3808,4108,3822,4124,"archive_set_error(&a->archive, errno,
						    ""Cannot restore extended ""
						    ""attributes on this file ""
						    ""system"");","archive_set_error(&a->archive,
						    errno,
						    ""Cannot restore extended ""
						    ""attributes on this file ""
						    ""system"");",0
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_set_format_cpio_newc.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_99.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_99.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_99.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_291.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_291.cpp,116,116,120,120,"archive_set_error(&a->archive, ENOMEM, ""Can't allocate cpio data"");","archive_set_error(&a->archive, ENOMEM, ""Can't allocate cpio data"");",4
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_set_format_pax.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_100.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_100.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_100.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_292.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_292.cpp,127,137,131,141,"archive_set_error(&a->archive, ENOMEM,
		    ""Can't allocate pax data"");","archive_set_error(&a->archive, ENOMEM,
		    ""Can't allocate pax data"");",4
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_set_format_pax.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_100.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_100.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_100.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_293.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_293.cpp,450,491,451,516,,"archive_set_error(&a->archive, ENOMEM, ""%s %s"",
			    ""Can't allocate memory for "", attr);",7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_set_format_pax.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_100.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_100.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_100.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_293.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_293.cpp,450,491,451,520,,"archive_set_error(&a->archive,
		    ARCHIVE_ERRNO_FILE_FORMAT, ""%s %s %s"",
		    ""Can't translate "", attr, "" to UTF-8"");",7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_set_format_pax.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_100.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_100.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_100.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_294.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_294.cpp,1086,1163,1094,-1,"archive_set_error(&a->archive, ENOMEM,
				    ""Can't allocate memory for ""
				    ""ACL.access"");",,7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_set_format_pax.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_100.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_100.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_100.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_294.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_294.cpp,1086,1163,1099,-1,"archive_set_error(&a->archive,
			    ARCHIVE_ERRNO_FILE_FORMAT,
			    ""Can't translate ACL.access to UTF-8"");",,7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_set_format_pax.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_100.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_100.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_100.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_294.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_294.cpp,1086,1163,1113,-1,"archive_set_error(&a->archive, ENOMEM,
				    ""Can't allocate memory for ""
				    ""ACL.default"");",,7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_set_format_pax.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_100.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_100.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_100.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_294.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_294.cpp,1086,1163,1118,-1,"archive_set_error(&a->archive,
			    ARCHIVE_ERRNO_FILE_FORMAT,
			    ""Can't translate ACL.default to UTF-8"");",,7
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_set_format_ustar.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_101.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_101.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_101.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_295.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_295.cpp,184,184,188,188,"archive_set_error(&a->archive, ENOMEM,
		    ""Can't allocate ustar data"");","archive_set_error(&a->archive, ENOMEM,
		    ""Can't allocate ustar data"");",4
c206211af647dd1f7039da91c34c9c72e50aefdf,"LibArchive 2017-02-19 (100ee75a)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 100ee75a01f1f785fc681f616db49a33405f8bf3 (v3.3.0).",[],libarchive/archive_write_set_format_v7tar.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_102.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_102.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_102.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_296.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_296.cpp,161,161,165,165,"archive_set_error(&a->archive, ENOMEM,
		    ""Can't allocate v7tar data"");","archive_set_error(&a->archive, ENOMEM,
		    ""Can't allocate v7tar data"");",4
1df9d5f91944e0b5ba00815d55bb7dc545053b4c,"Merge branch 'upstream-curl' into update-curl

* upstream-curl:
  curl 2016-12-22 (44b9b4d4)",[],Utilities/cmcurl/lib/mprintf.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_103.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_103.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_103.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_297.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_297.cpp,913,913,916,918,"len = curl_msnprintf(fptr, left, ""%ld"", width);","len = curl_msnprintf(fptr, left, ""%ld"", width);",4
1df9d5f91944e0b5ba00815d55bb7dc545053b4c,"Merge branch 'upstream-curl' into update-curl

* upstream-curl:
  curl 2016-12-22 (44b9b4d4)",[],Utilities/cmcurl/lib/mprintf.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_103.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_103.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_103.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_297.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_297.cpp,913,913,922,935,"len = curl_msnprintf(fptr, left, "".%ld"", prec);","len = curl_msnprintf(fptr, left, "".%ld"", prec);",4
1df9d5f91944e0b5ba00815d55bb7dc545053b4c,"Merge branch 'upstream-curl' into update-curl

* upstream-curl:
  curl 2016-12-22 (44b9b4d4)",[],Utilities/cmcurl/lib/socks_gssapi.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_104.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_104.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_104.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_298.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_298.cpp,134,135,150,152,"snprintf(service.value, service.length+1, ""%s@%s"",
             serviceptr, conn->proxy.name);","snprintf(service.value, service.length+1, ""%s@%s"",
             serviceptr, conn->socks_proxy.host.name);",7
1df9d5f91944e0b5ba00815d55bb7dc545053b4c,"Merge branch 'upstream-curl' into update-curl

* upstream-curl:
  curl 2016-12-22 (44b9b4d4)",[],Utilities/cmcurl/lib/vauth/digest.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_106.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_106.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_106.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_301.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_301.cpp,684,684,686,690,"snprintf(cnoncebuf, sizeof(cnoncebuf), ""%08x%08x%08x%08x"",
             Curl_rand(data), Curl_rand(data),
             Curl_rand(data), Curl_rand(data));","snprintf(cnoncebuf, sizeof(cnoncebuf), ""%08x%08x%08x%08x"",
             rnd[0], rnd[1], rnd[2], rnd[3]);",7
1df9d5f91944e0b5ba00815d55bb7dc545053b4c,"Merge branch 'upstream-curl' into update-curl

* upstream-curl:
  curl 2016-12-22 (44b9b4d4)",[],Utilities/cmcurl/lib/vtls/darwinssl.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_107.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_107.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_107.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_302.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_302.cpp,1504,1563,1506,1565,"(""%s:%d:%d:%s:%hu"";","(""%s:%d:%d:%s:%hu"";",4
1df9d5f91944e0b5ba00815d55bb7dc545053b4c,"Merge branch 'upstream-curl' into update-curl

* upstream-curl:
  curl 2016-12-22 (44b9b4d4)",[],Utilities/cmcurl/lib/vtls/openssl.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_108.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_108.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_108.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_303.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_303.cpp,1571,1567,1576,1572,"txt_len = snprintf(ssl_buf, sizeof(ssl_buf), ""%s (%s), %s, %s (%d):\n"",;","txt_len = snprintf(ssl_buf, sizeof(ssl_buf), ""%s (%s), %s, %s (%d):\n"",;",0
