patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,function,function_loc,edit_words,edit_feature,check,variable,ddg_codes,ddg_locs,cluster
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_29.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_29.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_29.cpp,63,45,9095,7167,"checkAppendMsg(pCheck, ""2nd reference to page %d"", iPage);","checkAppendMsg(pCheck, zContext, ""2nd reference to page %d"", iPage);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_78.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_78.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_78.cpp,7,"[[], [u'zContext']]",[-2461634905863189285],"[""getPageReferenced_ret""]","[""getPageReferenced_arg_ret"", ""Pgno""]",set([]),set([]),43
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_29.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_29.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_29.cpp,89,71,9121,7193,"checkAppendMsg(pCheck, ""Failed to read ptrmap key=%d"", iChild);","checkAppendMsg(pCheck, zContext, ""Failed to read ptrmap key=%d"", iChild);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_79.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_79.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_79.cpp,13,"[[], [u'zContext']]",[-2461634905863189285],"[""ptrmapGet_ret"", null]","[null, null]",set([]),set([]),44
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_29.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_29.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_29.cpp,94,76,9126,7198,"checkAppendMsg(pCheck,
      ""Bad ptr map entry key=%d expected=(%d,%d) got=(%d,%d)"", 
      iChild, eType, iParent, ePtrmapType, iPtrmapParent);","checkAppendMsg(pCheck, zContext, 
      ""Bad ptr map entry key=%d expected=(%d,%d) got=(%d,%d)"", 
      iChild, eType, iParent, ePtrmapType, iPtrmapParent);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_80.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_80.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_80.cpp,18,"[[], [u'zContext']]",[-2461634905863189285],"[""ptrmapGet_arg_ret"", null, ""ptrmapGet_arg_ret"", null]","[null, null, null, null, ""ptrmapGet_arg_ret"", ""ptrmapGet_arg_ret""]",set([]),set([]),45
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_30.cpp,15,16,9150,7223,"checkAppendMsg(pCheck,
         ""%d of %d pages missing from overflow list starting at %d"",
          N+1, expected, iFirst);","checkAppendMsg(pCheck, zContext,
         ""%d of %d pages missing from overflow list starting at %d"",
          N+1, expected, iFirst);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_81.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_81.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_81.cpp,13,"[[], [u'zContext']]",[-2461634905863189285],"[""checkRef_arg""]","[""checkRef_arg"", null, null, null]",set([]),set([]),46
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_30.cpp,22,23,9157,7230,"checkAppendMsg(pCheck, ""failed to get page %d"", iPage);","checkAppendMsg(pCheck, zContext, ""failed to get page %d"", iPage);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_82.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_82.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_82.cpp,20,"[[], [u'zContext']]",[-2461634905863189285],"[""sqlite3PagerGet_ret""]","[""checkRef_arg_ret"", ""checkPtrmap_arg""]",set([]),set([]),47
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_30.cpp,34,35,9169,7242,"checkAppendMsg(pCheck,
           ""freelist leaf count too big on page %d"", iPage);","checkAppendMsg(pCheck, zContext,
           ""freelist leaf count too big on page %d"", iPage);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_83.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_83.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_83.cpp,32,"[[], [u'zContext']]",[-2461634905863189285],"[""get4byte_ret"", null, ""checkPtrmap_arg_ret"", null, null]","[""checkPtrmap_arg_ret"", ""checkPtrmap_arg""]",set([]),set([]),48
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_30.cpp,66,-7208,9201,-1,"checkAppendMsg(pCheck, ""free-page count in header is too small"");",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_84.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_84.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_84.cpp,64,"[[u'checkAppendMsg', u'pCheck', u'free', u'page', u'count', u'in', u'header', u'is', u'too', u'small'], []]",[7137513243719931443],"[""int"", ""int"", ""get4byte_ret""]","[""checkPtrmap_arg_ret""]",set([]),set([]),49
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_30.cpp,179,113,9314,7320,"checkAppendMsg(pCheck,
       ""unable to get the page. error code=%d"", rc);","checkAppendMsg(pCheck, zContext,
       ""unable to get the page. error code=%d"", rc);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_85.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_85.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_85.cpp,41,"[[], [u'zContext']]",[-2461634905863189285],"[""btreeGetPage_ret"", ""assert_arg""]","[""checkRef_arg_ret"", ""btreeGetPage_ret""]",set([]),set([]),50
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_30.cpp,190,119,9325,7326,"checkAppendMsg(pCheck,
                   ""btreeInitPage() returns error code %d"", rc);","checkAppendMsg(pCheck, zContext, 
                   ""sqlite3BtreeInitPage() returns error code %d"", rc);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_86.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_86.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_86.cpp,52,"[[u'btreeInitPage'], [u'zContext', u'sqlite3BtreeInitPage']]",[-13974162940786160229],"[""btreeInitPage_ret"", ""btreeGetPage_ret""]","[""checkRef_arg_ret"", ""btreeInitPage_ret""]",set([]),set([]),51
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_30.cpp,242,193,9377,7400,"checkAppendMsg(pCheck, ""Offset %d out of range %d..%d"",
                             pc, contentOffset, usableSize-4);","checkAppendMsg(pCheck, 0, 
                     ""Corruption detected in header on page %d"",iPage,0);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_87.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_87.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_87.cpp,104,"[[u'Offset', u'out', u'of', u'range', u'%d', u'%d', u'pc', u'contentOffset', u'usableSize', u'4'], [u'0', u'Corruption', u'detected', u'in', u'header', u'on', u'page', u'iPage', u'0']]",[-11676860000232373517],"[""get2byteAligned_ret"", ""assert_arg"", ""get2byteAligned_ret"", ""assert_arg""]","[""checkTreePage_arg"", ""get2byteAligned_ret"", ""assert_arg"", ""assert_arg""]",set([]),set([]),52
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_30.cpp,250,-7208,9385,-1,"checkAppendMsg(pCheck, ""Extends off end of page"");",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_88.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_88.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_88.cpp,112,"[[u'checkAppendMsg', u'pCheck', u'Extends', u'off', u'end', u'of', u'page'], []]",[-5755586342573236325],"[""get2byteAligned_ret"", "" pPage xParseCell_arg_ret"", null, ""assert_arg""]","[""checkPtrmap_arg""]",set([]),set([]),53
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_30.cpp,258,198,9393,7405,"checkAppendMsg(pCheck, ""Rowid %lld out of order"", info.nKey);","memset(hit, 1, contentOffset);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_89.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_89.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_89.cpp,120,"[[u'checkAppendMsg', u'pCheck', u'Rowid', u'%lld', u'out', u'of', u'order', u'info', u'nKey'], [u'memset', u'hit', u'1', u'contentOffset']]",[15106923093858074358],"[null, "" pPage xParseCell_arg_ret"", null, ""checkTreePage_arg"", "" pPage xParseCell_arg_ret"", null, ""checkTreePage_arg""]","[""checkPtrmap_arg"", "" pPage xParseCell_arg_ret"", null]",set([]),set([]),54
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_30.cpp,290,166,9425,7373,"checkAppendMsg(pCheck, ""Child page depth differs"");","checkAppendMsg(pCheck, zContext, ""Child page depth differs"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_90.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_90.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_90.cpp,152,"[[], [u'zContext']]",[-2461634905863189285],"[""checkTreePage_ret"", null]","[""checkTreePage_arg""]",set([]),set([]),55
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_30.cpp,358,231,9493,7438,"checkAppendMsg(pCheck,
          ""Multiple uses for byte %u of page %d"", x>>16, iPage);","checkAppendMsg(pCheck, 0,
          ""Multiple uses for byte %d of page %d"", i, iPage);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_91.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_91.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_91.cpp,220,"[[u'%u', u'x', u'16'], [u'0', u'%d', u'i']]",[-6272033457043926],"[null, ""btreeHeapPull_arg_ret""]","[""checkTreePage_arg_ret"", ""btreeHeapPull_arg_ret"", ""checkPtrmap_arg""]",set([]),set([]),56
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_30.cpp,373,237,9508,7444,"checkAppendMsg(pCheck,
          ""Fragmentation of %d bytes reported as %d on page %d"",
          nFrag, data[hdr+7], iPage);","checkAppendMsg(pCheck, 0, 
          ""Fragmented space is %d byte reported as %d on page %d"",
          cnt, data[hdr+7], iPage);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_92.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_92.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_92.cpp,235,"[[u'Fragmentation', u'of', u'bytes', u'nFrag'], [u'0', u'Fragmented', u'space', u'is', u'byte', u'cnt']]",[-8562340300318585283],"[null, ""int"", ""u8"", ""int""]","[""checkTreePage_arg_ret"", ""int"", ""u8"", ""int"", ""checkPtrmap_arg""]",set([]),set([]),57
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_30.cpp,-9136,209,-1,7416,,"checkAppendMsg(pCheck, 0, 
            ""Corruption detected in cell %d on page %d"",i,iPage,0);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_93.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_93.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_93.cpp,121,"[[], [u'checkAppendMsg', u'pCheck', u'0', u'Corruption', u'detected', u'in', u'cell', u'%d', u'on', u'page', u'%d', u'i', u'iPage', u'0']]",[2316139857431733320],"[""get2byte_ret"", ""cellSizePtr_ret"", ""int"", ""get2byte_ret""]","[""checkTreePage_arg"", ""findCell_arg"", ""checkPtrmap_arg""]",set([]),set([]),58
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_30.cpp,-9136,220,-1,7427,,"checkAppendMsg(pCheck, 0,  
            ""Corruption detected in cell %d on page %d"",i,iPage,0);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_94.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_94.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_94.cpp,132,"[[], [u'checkAppendMsg', u'pCheck', u'0', u'Corruption', u'detected', u'in', u'cell', u'%d', u'on', u'page', u'%d', u'i', u'iPage', u'0']]",[2316139857431733320],"[""get2byte_ret"", ""get2byte_ret"", ""int"", ""get2byte_ret""]","[""checkTreePage_arg"", ""get2byte_ret"", ""checkPtrmap_arg""]",set([]),set([]),59
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_31.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_31.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_31.cpp,75,74,9615,7544,"checkAppendMsg(&sCheck, ""Page %d is never used"", i);","checkAppendMsg(&sCheck, 0, ""Page %d is never used"", i);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_95.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_95.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_95.cpp,77,"[[], [u'0']]",[6144018481],"[""getPageReferenced_ret""]","[""getPageReferenced_arg_ret"", ""PENDING_BYTE_PAGE_ret""]",set([]),set([]),60
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_31.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_31.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_31.cpp,83,66,9623,7536,"checkAppendMsg(&sCheck, ""Page %d is never used"", i);","checkAppendMsg(&sCheck, 0, ""Page %d is never used"", i);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_96.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_96.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_96.cpp,85,"[[], [u'0']]",[6144018481],"[""getPageReferenced_ret"", ""PTRMAP_PAGENO_ret"", ""PENDING_BYTE_PAGE_ret"", ""PENDING_BYTE_PAGE_arg_ret"", null]","[""getPageReferenced_arg_ret"", ""PENDING_BYTE_PAGE_ret""]",set([]),set([]),61
sqlite-3.6.10_diff_sqlite-3.6.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.10/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/repos/sqlite-3.6.15/src/btree.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_patch_hunk_31.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_hunk_31.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_hunk_31.cpp,87,78,9627,7548,"checkAppendMsg(&sCheck, ""Pointer map page %d is referenced"", i);","checkAppendMsg(&sCheck, 0, ""Pointer map page %d is referenced"", i);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_old_log_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_new_log_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/sqlite/gumtree/sqlite_function_97.cpp,89,"[[], [u'0']]",[6144018481],"[""getPageReferenced_ret"", ""PTRMAP_PAGENO_ret"", ""PENDING_BYTE_PAGE_ret"", ""PTRMAP_PAGENO_arg_ret"", null]","[""getPageReferenced_arg_ret"", ""PENDING_BYTE_PAGE_ret""]",set([]),set([]),62
