patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,function,function_loc,edit_words,edit_feature,check,variable,ddg_codes,ddg_locs,cluster
rtorrent-0.6.4_diff_rtorrent-0.7.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.6.4/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.0/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_183.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_183.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_183.cpp,-192,36,-1,229,,"print_buffer(first, last, ""%s %hhu.%hhu.%hhu.%hhu"",
                        clientInfo.short_description(),
                        clientInfo.version()[0], clientInfo.version()[1],
                        clientInfo.version()[2], clientInfo.version()[3]);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_246.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_246.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_246.cpp,4,"[[], [u'print_buffer', u'first', u'last', u'%s', u'%hhu', u'%hhu', u'%hhu', u'%hhu', u'clientInfo', u'short_description', u'clientInfo', u'version', u'[0]', u'clientInfo', u'version', u'[1]', u'clientInfo', u'version', u'[2]', u'clientInfo', u'version', u'[3]']]",[36044098437734276304],"["" torrent ClientInfo version_size_ret"", "" clientInfo type_ret""]","["" clientInfo short_description_ret"", "" clientInfo version_ret"", "" clientInfo version_ret"", "" clientInfo version_ret"", "" clientInfo version_ret"", ""char"", ""char""]",set([]),set([]),42
rtorrent-0.6.4_diff_rtorrent-0.7.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.6.4/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.0/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_183.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_183.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_183.cpp,-192,41,-1,234,,"print_buffer(first, last, ""%s %hhu.%hhu.%hhu"",
                        clientInfo.short_description(),
                        clientInfo.version()[0], clientInfo.version()[1],
                        clientInfo.version()[2]);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_247.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_247.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_247.cpp,9,"[[], [u'print_buffer', u'first', u'last', u'%s', u'%hhu', u'%hhu', u'%hhu', u'clientInfo', u'short_description', u'clientInfo', u'version', u'[0]', u'clientInfo', u'version', u'[1]', u'clientInfo', u'version', u'[2]']]",[25760962771418270524],"["" torrent ClientInfo version_size_ret"", "" clientInfo type_ret""]","["" clientInfo short_description_ret"", "" clientInfo version_ret"", "" clientInfo version_ret"", "" clientInfo version_ret"", null, null]",set([]),set([]),43
rtorrent-0.6.4_diff_rtorrent-0.7.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.6.4/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.0/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_183.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_183.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_183.cpp,-192,46,-1,239,,"print_buffer(first, last, ""%s"", clientInfo.short_description());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_248.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_248.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_248.cpp,14,"[[], [u'print_buffer', u'first', u'last', u'%s', u'clientInfo', u'short_description']]",[-5088444227527746570],"["" torrent ClientInfo version_size_ret"", "" clientInfo type_ret""]","["" clientInfo short_description_ret"", null, null]",set([]),set([]),44
rtorrent-0.6.4_diff_rtorrent-0.7.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.6.4/src/option_handler_rules.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.0/src/option_handler_rules.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_192.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_192.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_192.cpp,16,10,187,182,"(*itr)->set_message(std::string(""Low diskspace""));","(*itr)->set_message(std::string(""Low diskspace.""));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_254.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_254.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_254.cpp,15,"[[], []]",[0],"["" stat bytes_avail_ret"", null]","["" std string_ret""]",set([]),set([]),97
rtorrent-0.7.0_diff_rtorrent-0.7.1,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.0/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.1/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_193.cpp,-78,16,-1,94,,"m_canvas->print(16 + itr.depth(), pos, ""\\ %s"", 
                      itr.depth() < (*itr)->path()->size() ? (*itr)->path()->at(itr.depth()).c_str() : ""UNKNOWN"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_263.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_263.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_263.cpp,20,"[[], [u'm_canvas', u'print', u'16', u'itr', u'depth', u'pos', u'\\\\', u'%s', u'itr', u'depth', u'*itr', u'path', u'size', u'*itr', u'path', u'at', u'itr', u'depth', u'c_str', u'UNKNOWN']]",[18568342081261356765],"["" itr is_entering_ret""]","["" itr depth_ret"", "" itr depth_ret"", "" itr path_ret"", ""size_ret"", "" itr path_ret"", ""at_ret"", "" itr depth_ret"", ""c_str_ret"", "" m_canvas print_arg""]",set([]),set([]),102
rtorrent-0.7.0_diff_rtorrent-0.7.1,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.0/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.1/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_193.cpp,-78,20,-1,98,,"m_canvas->print(16 + itr.depth() - 1, pos, ""/"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_264.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_264.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_264.cpp,24,"[[], [u'm_canvas', u'print', u'16', u'itr', u'depth', u'1', u'pos', u'/']]",[-1183261045684462276],"["" itr is_leaving_ret""]","["" itr depth_ret"", "" m_canvas print_arg""]",set([]),set([]),45
rtorrent-0.7.0_diff_rtorrent-0.7.1,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.0/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.1/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_193.cpp,-78,34,-1,112,,"m_canvas->print(0, pos, ""%3d %s"", done_percentage(e), priority);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_265.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_265.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_265.cpp,38,"[[], [u'm_canvas', u'print', u'0', u'pos', u'%3d', u'%s', u'done_percentage', u'e', u'priority']]",[-7390514903422580577],"["" itr is_file_ret""]","[""done_percentage_ret"", "" m_canvas print_arg"", ""char""]",set([]),set([]),115
rtorrent-0.7.0_diff_rtorrent-0.7.1,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.0/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.1/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_193.cpp,-78,39,-1,117,,"m_canvas->print(8, pos, ""%5.1f M"", (double)val / (int64_t(1) << 20));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_266.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_266.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_266.cpp,43,"[[], [u'm_canvas', u'print', u'8', u'pos', u'%5', u'1f', u'M', u'double', u'val', u'/', u'int64_t', u'1', u'20']]",[-3579490236051289723],"[""int64_t_ret"", "" e size_bytes_ret""]","[""int64_t_ret"", "" m_canvas print_arg"", "" m_canvas print_arg"", "" e size_bytes_ret""]",set([]),set([]),116
rtorrent-0.7.0_diff_rtorrent-0.7.1,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.0/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.1/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_193.cpp,-78,41,-1,119,,"m_canvas->print(8, pos, ""%5.1f G"", (double)val / (int64_t(1) << 30));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_267.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_267.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_267.cpp,45,"[[], [u'm_canvas', u'print', u'8', u'pos', u'%5', u'1f', u'G', u'double', u'val', u'/', u'int64_t', u'1', u'30']]",[-3579362236050290874],"[""int64_t_ret"", "" e size_bytes_ret""]","[""int64_t_ret"", "" m_canvas print_arg"", "" m_canvas print_arg"", "" e size_bytes_ret""]",set([]),set([]),116
rtorrent-0.7.0_diff_rtorrent-0.7.1,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.0/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.1/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_193.cpp,-78,43,-1,121,,"m_canvas->print(8, pos, ""%5.1f T"", (double)val / (int64_t(1) << 40));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_268.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_268.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_268.cpp,47,"[[], [u'm_canvas', u'print', u'8', u'pos', u'%5', u'1f', u'T', u'double', u'val', u'/', u'int64_t', u'1', u'40']]",[-3579234233617284712],"[""int64_t_ret"", "" e size_bytes_ret""]","[""int64_t_ret"", "" m_canvas print_arg"", null, "" e size_bytes_ret""]",set([]),set([]),109
rtorrent-0.7.0_diff_rtorrent-0.7.1,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.0/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.1/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_193.cpp,-78,45,-1,123,,"m_canvas->print(16 + itr.depth(), pos, ""| %s"",
                      itr.depth() < (*itr)->path()->size() ? (*itr)->path()->at(itr.depth()).c_str() : ""UNKNOWN"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_269.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_269.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_269.cpp,49,"[[], [u'm_canvas', u'print', u'16', u'itr', u'depth', u'pos', u'%s', u'itr', u'depth', u'*itr', u'path', u'size', u'*itr', u'path', u'at', u'itr', u'depth', u'c_str', u'UNKNOWN']]",[18556566010513250451],"["" itr is_file_ret""]","["" itr depth_ret"", "" itr depth_ret"", "" itr path_ret"", ""size_ret"", "" itr path_ret"", ""at_ret"", "" itr depth_ret"", ""c_str_ret"", "" m_canvas print_arg""]",set([]),set([]),103
rtorrent-0.7.0_diff_rtorrent-0.7.1,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.0/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.1/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_193.cpp,-78,57,-1,135,,"m_canvas->print(0, pos, ""BORK BORK"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_270.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_270.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_270.cpp,61,"[[], [u'm_canvas', u'print', u'0', u'pos', u'BORK', u'BORK']]",[1291975072024366274],"["" itr is_empty_ret""]","["" m_canvas set_attr_arg""]",set([]),set([]),46
rtorrent-0.7.5_diff_rtorrent-0.7.6,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.5/src/command_download.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.6/src/command_download.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_215.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_215.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_215.cpp,-116,40,-1,156,,control->core();,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_276.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_276.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_276.cpp,8,"[[], [u'control', u'core']]",[1992174905059876929],"["" unlink_ret"", "" rak path_expand_ret"", ""c_str_ret""]",[],set([]),set([]),47
rtorrent-0.7.5_diff_rtorrent-0.7.6,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.5/src/command_events.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.6/src/command_events.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_216.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_216.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_216.cpp,-194,26,-1,219,,!rpc::parse_command_file(path);,5,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_277.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_277.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_277.cpp,0,"[[], [u'rpc', u'parse_command_file', u'path']]",[-3013002131488199623],"["" rpc parse_command_file_ret""]",[null],set([]),set([]),48
rtorrent-0.7.5_diff_rtorrent-0.7.6,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.5/src/core/download_factory.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.6/src/core/download_factory.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_217.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_217.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_217.cpp,-227,26,-1,252,,download->set_message(msg);,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_278.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_278.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_278.cpp,109,"[[], [u'download', u'set_message', u'msg']]",[16973940972474158143],"["" m_manager download_list_ret"", ""find_ret"", "" m_manager download_list_ret"", ""end_ret""]","["" std string_ret""]",set([]),set([]),49
rtorrent-0.7.5_diff_rtorrent-0.7.6,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.5/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.6/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_219.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_219.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_219.cpp,12,12,167,167,"print_buffer(first, last, "" %s]"", core::Download::priority_to_string(d->priority()));","print_buffer(first, last, "" %s]"", rpc::call_command_d_string(""get_d_priority_str"", d).c_str());",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_281.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_281.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_281.cpp,37,"[[u'core', u'Download', u'priority_to_string', u'priority'], [u'rpc', u'call_command_d_string', u'get_d_priority_str', u'c_str']]",[9790999395021722067],"["" d priority_ret""]","["" core Download priority_to_string_ret"", "" d priority_ret"", ""print_download_time_left_arg_ret"", ""print_download_time_left_arg_ret""]",set([]),set([]),104
rtorrent-0.7.5_diff_rtorrent-0.7.6,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.5/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.6/src/display/window_file_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_220.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_220.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_220.cpp,6,6,146,146,"m_canvas->print(0, pos, ""%3d %s"", done_percentage(e), priority);","m_canvas->print(0, pos, ""%3d %s "", done_percentage(e), priority);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_282.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_282.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_282.cpp,71,"[[], []]",[0],"["" itr is_file_ret""]","[""done_percentage_ret"", "" m_canvas print_arg"", ""char""]",set([]),set([]),115
rtorrent-0.7.5_diff_rtorrent-0.7.6,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.5/src/display/window_tracker_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.6/src/display/window_tracker_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_221.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_221.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_221.cpp,-63,23,-1,85,,"m_canvas->print(0, pos, ""%2i:"", group++);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_285.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_285.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_285.cpp,29,"[[], [u'm_canvas', u'print', u'0', u'pos', u'%2i', u'group']]",[-5597127622816958021],"["" tracker group_ret"", "" m_canvas print_arg""]","["" m_canvas print_arg"", null]",set([]),set([]),50
rtorrent-0.7.5_diff_rtorrent-0.7.6,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.5/src/ui/download_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.6/src/ui/download_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_222.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_222.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_222.cpp,-275,17,-1,291,,control->core();,5,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_286.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_286.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_286.cpp,29,"[[], [u'control', u'core']]",[1992174905059876929],[null],[],set([]),set([]),51
rtorrent-0.7.5_diff_rtorrent-0.7.6,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.5/src/ui/element_download_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.7.6/src/ui/element_download_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_223.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_223.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_223.cpp,-220,17,-1,236,,control->core();,5,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_287.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_287.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_287.cpp,5,"[[], [u'control', u'core']]",[1992174905059876929],"["" control view_manager_ret"", ""end_ret"", "" control view_manager_ret""]",[],set([]),set([]),52
