patch_file,old_file,new_file,old_hunk_file,new_hunk_file,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,edit_words,edit_feature
patch-unified-1-2,apache_1.3.1/src/main/http_protocol.c,apache_1.3.2/src/main/http_protocol.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_119.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_119.cpp,-1,838,,"ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
                         ""request failed: error reading the headers"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_93.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_93.cpp,"[[], ['ap_log_rerror', 'APLOG_MARK', 'APLOG_NOERRNO', 'APLOG_ERR', 'r', 'request', 'failed', 'error', 'reading', 'the', 'headers']]",[3316338141263920832]
patch-unified-1-2,apache_1.3.1/src/main/http_protocol.c,apache_1.3.2/src/main/http_protocol.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_120.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_120.cpp,926,950,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR,
		    r->server, ""need AuthName: %s"", r->uri);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR,
		    r, ""need AuthName: %s"", r->uri);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_94.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_94.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/http_protocol.c,apache_1.3.2/src/main/http_protocol.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_120.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_120.cpp,938,962,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
                    ""client used wrong authentication scheme: %s"", r->uri);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
                    ""client used wrong authentication scheme: %s"", r->uri);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_95.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_95.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/http_protocol.c,apache_1.3.2/src/main/http_protocol.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_121.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_121.cpp,1367,1392,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
                        ""Unknown Transfer-Encoding %s"", tenc);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
                        ""Unknown Transfer-Encoding %s"", tenc);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_96.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_96.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/http_protocol.c,apache_1.3.2/src/main/http_protocol.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_121.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_121.cpp,1372,1397,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
                        ""chunked Transfer-Encoding forbidden: %s"", r->uri);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
                        ""chunked Transfer-Encoding forbidden: %s"", r->uri);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_97.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/http_protocol.c,apache_1.3.2/src/main/http_protocol.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_121.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_121.cpp,1385,1410,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
                        ""Invalid Content-Length %s"", lenp);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
                        ""Invalid Content-Length %s"", lenp);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_98.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_98.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/http_protocol.c,apache_1.3.2/src/main/http_protocol.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_121.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_121.cpp,1395,1420,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
                    ""%s with body is not allowed for %s"", r->method, r->uri);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
                    ""%s with body is not allowed for %s"", r->method, r->uri);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_99.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_99.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/http_protocol.c,apache_1.3.2/src/main/http_protocol.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_121.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_121.cpp,-1,1427,,"ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
          ""Request content-length of %s is larger than the configured ""
          ""limit of %lu"", lenp, max_body);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_100.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_100.cpp,"[[], ['ap_log_rerror', 'APLOG_MARK', 'APLOG_NOERRNO', 'APLOG_ERR', 'r', 'Request', 'content', 'length', 'of', '%s', 'is', 'larger', 'than', 'the', 'configured', 'limit', 'of', '%lu', 'lenp', 'max_body']]",[3916995892540293457]
patch-unified-1-2,apache_1.3.1/src/main/http_protocol.c,apache_1.3.2/src/main/http_protocol.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_122.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_122.cpp,-1,1525,,"ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
            ""Chunked request body is larger than the configured limit of %lu"",
            max_body);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_101.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_101.cpp,"[[], ['ap_log_rerror', 'APLOG_MARK', 'APLOG_NOERRNO', 'APLOG_ERR', 'r', 'Chunked', 'request', 'body', 'is', 'larger', 'than', 'the', 'configured', 'limit', 'of', '%lu', 'max_body']]",[-2684031366427713328]
patch-unified-1-2,apache_1.3.1/src/main/http_protocol.c,apache_1.3.2/src/main/http_protocol.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_123.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_123.cpp,1669,1717,"ap_log_error(APLOG_MARK, APLOG_INFO, r->server,
                     ""%s client stopped connection before send body completed"",
                                ap_get_remote_host(r->connection,
                                                r->per_dir_config,
                                                REMOTE_NAME));","ap_log_rerror(APLOG_MARK, APLOG_INFO, r,
                     ""client stopped connection before send body completed"");",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_102.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_102.cpp,"[['ap_log_error', 'server', '%s', 'ap_get_remote_host', 'r', 'connection', 'r', 'per_dir_config', 'REMOTE_NAME'], ['ap_log_rerror']]",[13401137371573863141L]
patch-unified-1-2,apache_1.3.1/src/main/http_protocol.c,apache_1.3.2/src/main/http_protocol.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_124.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_124.cpp,1786,1831,"ap_log_error(APLOG_MARK, APLOG_INFO, r->server,
                     ""%s client stopped connection before send body completed"",
                                ap_get_remote_host(r->connection,
                                                r->per_dir_config,
                                                REMOTE_NAME));","ap_log_rerror(APLOG_MARK, APLOG_INFO, r,
                     ""client stopped connection before send body completed"");",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_103.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_103.cpp,"[['ap_log_error', 'server', '%s', 'ap_get_remote_host', 'r', 'connection', 'r', 'per_dir_config', 'REMOTE_NAME'], ['ap_log_rerror']]",[13401137371573863141L]
patch-unified-1-2,apache_1.3.1/src/main/http_protocol.c,apache_1.3.2/src/main/http_protocol.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_125.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_125.cpp,1854,1896,"ap_log_error(APLOG_MARK, APLOG_INFO, r->server,
                     ""%s client stopped connection before send mmap completed"",
                                ap_get_remote_host(r->connection,
                                                r->per_dir_config,
                                                REMOTE_NAME));","ap_log_rerror(APLOG_MARK, APLOG_INFO, r,
                     ""client stopped connection before send mmap completed"");",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_104.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_104.cpp,"[['ap_log_error', 'server', '%s', 'ap_get_remote_host', 'r', 'connection', 'r', 'per_dir_config', 'REMOTE_NAME'], ['ap_log_rerror']]",[13401137371573863141L]
patch-unified-1-2,apache_1.3.1/src/main/http_request.c,apache_1.3.2/src/main/http_request.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_126.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_126.cpp,105,106,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
                ""object is not a file, directory or symlink: %s"",
                r->filename);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
                ""object is not a file, directory or symlink: %s"",
                r->filename);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_105.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_105.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/http_request.c,apache_1.3.2/src/main/http_request.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_127.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_127.cpp,248,249,"ap_log_error(APLOG_MARK, APLOG_ERR, r->server,
                            ""access to %s failed for %s"", r->uri,
                            ap_get_remote_host(r->connection, r->per_dir_config,
                                            REMOTE_NOLOOKUP));","ap_log_rerror(APLOG_MARK, APLOG_ERR, r,
                            ""access to %s failed"", r->uri);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_106.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_106.cpp,"[['ap_log_error', 'server', 'for', '%s', 'ap_get_remote_host', 'r', 'connection', 'r', 'per_dir_config', 'REMOTE_NOLOOKUP'], ['ap_log_rerror']]",[11207794867690332925L]
patch-unified-1-2,apache_1.3.1/src/main/http_request.c,apache_1.3.2/src/main/http_request.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_128.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_128.cpp,410,409,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
                        ""Symbolic link not allowed: %s"", test_dirname);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
                        ""Symbolic link not allowed: %s"", test_dirname);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_107.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_107.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/http_request.c,apache_1.3.2/src/main/http_request.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_129.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_129.cpp,505,504,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
                    ""Symbolic link not allowed: %s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
                    ""Symbolic link not allowed: %s"", r->filename);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_108.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_108.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/http_request.c,apache_1.3.2/src/main/http_request.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_130.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_130.cpp,799,798,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, rnew->server,
                            ""Symbolic link not allowed: %s"", rnew->filename);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, rnew,
                            ""Symbolic link not allowed: %s"", rnew->filename);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_109.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_109.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/http_request.c,apache_1.3.2/src/main/http_request.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_131.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_131.cpp,973,972,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
                        ""Invalid error redirection directive: %s"",
                        custom_response);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
                        ""Invalid error redirection directive: %s"",
                        custom_response);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_110.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_110.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/http_request.c,apache_1.3.2/src/main/http_request.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_131.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_131.cpp,984,983,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_CRIT, r->server,
                    ""configuration error:  couldn't %s: %s"", phase, r->uri);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_CRIT, r,
                    ""configuration error:  couldn't %s: %s"", phase, r->uri);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_111.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_111.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/http_request.c,apache_1.3.2/src/main/http_request.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_132.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_132.cpp,1027,1026,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
                    ""client sent illegal HTTP/0.9 request: %s"", r->uri);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
                    ""client sent illegal HTTP/0.9 request: %s"", r->uri);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_112.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_112.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/util.c,apache_1.3.2/src/main/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_134.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_134.cpp,703,703,"ap_log_error(APLOG_MARK, APLOG_DEBUG|APLOG_NOERRNO, NULL, ""Done with config file %s"", fp->name);","ap_log_error(APLOG_MARK, APLOG_DEBUG|APLOG_NOERRNO, NULL, 
        ""Done with config file %s"", cfp->name);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_113.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_113.cpp,"[['fp'], ['cfp']]",[-812087374251735330]
patch-unified-1-2,apache_1.3.1/src/main/util.c,apache_1.3.2/src/main/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_136.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_136.cpp,1631,1624,"fprintf(stderr, ""Use ServerName to set it manually.\n"");","fprintf(stderr, ""Use the ServerName directive to set it manually.\n"");",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_114.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_114.cpp,"[[], ['the', 'directive']]",[-152991840192840032]
patch-unified-1-2,apache_1.3.1/src/main/util_script.c,apache_1.3.2/src/main/util_script.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_137.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_137.cpp,432,458,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
			 ""Premature end of script headers: %s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
			  ""Premature end of script headers: %s"", r->filename);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_115.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_115.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/util_script.c,apache_1.3.2/src/main/util_script.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_138.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_138.cpp,-1,522,,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
			 ""CGI Interface Error: Script headers apparently ASCII: (CGI = %s)"", r->filename);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_116.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_116.cpp,"[[], ['ap_log_error', 'APLOG_MARK', 'APLOG_NOERRNO', 'APLOG_ERR', 'r', 'server', 'CGI', 'Interface', 'Error', 'Script', 'headers', 'apparently', 'ASCII', 'CGI', '%s', 'r', 'filename']]",[12464298995223622965L]
patch-unified-1-2,apache_1.3.1/src/main/util_script.c,apache_1.3.2/src/main/util_script.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_139.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_139.cpp,488,543,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
			 ""%s: %s"", malformed, r->filename);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
			  ""%s: %s"", malformed, r->filename);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_117.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_117.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/util_script.c,apache_1.3.2/src/main/util_script.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_140.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_140.cpp,706,758,"ap_log_error(APLOG_MARK, APLOG_ERR, r->server, ""fopen(%s) failed"",
			 r->filename);","ap_log_rerror(APLOG_MARK, APLOG_ERR, r, ""fopen(%s) failed"",
			 r->filename);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_118.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_118.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/util_script.c,apache_1.3.2/src/main/util_script.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_141.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_141.cpp,817,873,"ap_log_error(APLOG_MARK, APLOG_ERR, r->server,
			     ""fopen(%s) failed"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_ERR, r,
                                 ""fopen(%s) failed"", r->filename);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_119.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_119.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/util_script.c,apache_1.3.2/src/main/util_script.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_141.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_141.cpp,823,879,"ap_log_error(APLOG_MARK, APLOG_ERR, r->server,
			     ""fread of %s failed"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_ERR, r,
                                 ""fread of %s failed"", r->filename);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_120.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_120.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/util_script.c,apache_1.3.2/src/main/util_script.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_141.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_141.cpp,855,911,"ap_log_error(APLOG_MARK, APLOG_ERR|APLOG_NOERRNO, r->server,
		""%s is not executable; ensure interpreted scripts have ""
		""\""#!\"" first line"", 
		r->filename);","ap_log_rerror(APLOG_MARK, APLOG_ERR|APLOG_NOERRNO, r,
                             ""%s is not executable; ensure interpreted scripts have ""
                             ""\""#!\"" first line"", 
                             r->filename);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_121.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_121.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/main/util_script.c,apache_1.3.2/src/main/util_script.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_142.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_142.cpp,1041,1112,"ap_log_error(APLOG_MARK, APLOG_ERR, r->server,
			     ""getpwnam: invalid username %s"", username);","ap_log_rerror(APLOG_MARK, APLOG_ERR, r,
			     ""getpwnam: invalid username %s"", username);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_122.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_122.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
