patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_log_loc,new_log_loc
redis-2.8.11_diff_redis-2.8.12,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.11/src/sentinel.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.12/src/sentinel.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_135.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_135.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_135.cpp,2760,2798,[0],[0]
redis-2.8.12_diff_redis-2.8.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.12/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_136.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_136.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_136.cpp,1721,1734,[1],[1]
redis-2.8.12_diff_redis-2.8.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.12/src/migrate.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/migrate.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_137.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_137.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_137.cpp,146,146,[11],[11]
redis-2.8.12_diff_redis-2.8.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.12/src/redis-benchmark.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-benchmark.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_138.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_138.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_138.cpp,589,589,[9],"[7, 14]"
redis-2.8.12_diff_redis-2.8.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.12/src/redis.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_139.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_139.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_139.cpp,2262,2279,[],[73]
redis-2.8.12_diff_redis-2.8.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.12/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_140.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_140.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_140.cpp,1146,1149,[9],[9]
redis-2.8.12_diff_redis-2.8.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.12/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_141.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_141.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_141.cpp,1229,1232,"[2, 10]","[2, 10]"
redis-2.8.12_diff_redis-2.8.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.12/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_142.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_142.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_142.cpp,1250,1253,[9],[9]
redis-2.8.12_diff_redis-2.8.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.12/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_143.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_143.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_143.cpp,1353,1356,[20],[20]
redis-2.8.12_diff_redis-2.8.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.12/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_144.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_144.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_144.cpp,1418,1421,[1],[1]
redis-2.8.12_diff_redis-2.8.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.12/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_145.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_145.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_145.cpp,1456,1459,"[0, 6]","[0, 6]"
redis-2.8.12_diff_redis-2.8.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.12/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_146.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_146.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_146.cpp,1545,1548,"[1, 11]","[1, 11]"
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/anet.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/anet.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_147.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_147.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_147.cpp,114,114,[3],[3]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_148.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_148.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_148.cpp,586,586,"[2, 12]","[2, 12]"
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/hyperloglog.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/hyperloglog.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_149.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_149.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_149.cpp,1419,1419,[8],[16]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/pubsub.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/pubsub.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_150.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_150.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_150.cpp,342,352,[12],[12]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/rdb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/rdb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_151.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_151.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_151.cpp,1218,1218,[11],[11]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-benchmark.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis-benchmark.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_152.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_152.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_152.cpp,322,323,[11],[18]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-benchmark.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis-benchmark.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_153.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_153.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_153.cpp,547,550,[1],[1]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-benchmark.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis-benchmark.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_154.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_154.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_154.cpp,590,594,[6],[6]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_155.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_155.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_155.cpp,2075,2073,[12],[12]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_156.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_156.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_156.cpp,2260,2258,[2],"[2, 11]"
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_157.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_157.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_157.cpp,3033,3060,"[7, 18, 19, 20, 21, 22, 23]","[7, 18, 19, 20, 21, 22, 23]"
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-check-dump.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis-check-dump.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_158.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_158.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_158.cpp,163,165,[11],[11]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-check-dump.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis-check-dump.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_159.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_159.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_159.cpp,597,600,"[1, 14]","[1, 14]"
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_160.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_160.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_160.cpp,154,155,"[8, 12]","[8, 12]"
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_161.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_161.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_161.cpp,168,169,[0],[0]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_162.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_162.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_162.cpp,207,208,"[1, 8]","[1, 8]"
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_163.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_163.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_163.cpp,362,365,[8],[8]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_164.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_164.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_164.cpp,635,643,[3],[3]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_165.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_165.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_165.cpp,791,804,[8],[8]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_166.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_166.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_166.cpp,1765,1779,"[0, 3, 10]","[0, 3, 10]"
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_167.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_167.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_167.cpp,1836,1850,"[3, 7, 9]","[3, 9, 13]"
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/redis.h,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/redis.h,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_168.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_168.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_168.cpp,915,923,[21],[19]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/scripting.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/scripting.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_169.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_169.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_169.cpp,209,209,[10],[10]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/scripting.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/scripting.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_170.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_170.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_170.cpp,906,907,[4],"[4, 7]"
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/sentinel.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/sentinel.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_171.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_171.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_171.cpp,2556,2565,[8],[8]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/sentinel.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/sentinel.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_172.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_172.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_172.cpp,2679,2688,[17],[17]
redis-2.8.13_diff_redis-2.8.14,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.13/src/t_string.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/t_string.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_173.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_173.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_173.cpp,66,66,[6],[6]
redis-2.8.14_diff_redis-2.8.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.15/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_174.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_174.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_174.cpp,1749,1761,"[2, 5]","[2, 5, 6]"
redis-2.8.14_diff_redis-2.8.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/scripting.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.15/src/scripting.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_175.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_175.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_175.cpp,219,219,[0],[0]
redis-2.8.14_diff_redis-2.8.15,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.14/src/sentinel.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.15/src/sentinel.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_176.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_176.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_176.cpp,1553,1566,[2],"[2, 15]"
redis-2.8.16_diff_redis-2.8.17,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.16/deps/hiredis/net.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.17/deps/hiredis/net.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_177.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_177.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_177.cpp,297,297,[9],[10]
redis-2.8.17_diff_redis-2.8.18,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.17/deps/linenoise/example.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.18/deps/linenoise/example.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_178.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_178.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_178.cpp,1,1,[19],"[23, 28, 50, 58]"
redis-2.8.17_diff_redis-2.8.18,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.17/deps/linenoise/linenoise.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.18/deps/linenoise/linenoise.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_179.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_179.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_179.cpp,901,916,"[4, 6]","[4, 6]"
