class,class_size,patch_file,old_loc,old_log,new_log,function,function_loc,check,variable,edit
1446,3,git-2.4.12_diff_git-2.5.0,1006,"die(""unable to generate word diff"");",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1924.cpp,36,"[""xdi_diff_outf_ret""]",[],"[[""die"", ""unable"", ""to"", ""generate"", ""word"", ""diff""], []]"
1447,3,git-2.4.12_diff_git-2.5.0,2405,"die(""unable to generate diff for %s"", one->path);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1925.cpp,182,"[""xdi_diff_outf_ret""]","[""init_diff_words_data_arg_ret"", null]","[[""die"", ""unable"", ""to"", ""generate"", ""diff"", ""for"", ""%s"", ""one"", ""path""], []]"
1448,3,git-2.4.12_diff_git-2.5.0,2484,"die(""unable to generate diffstat for %s"", one->path);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1926.cpp,60,"[""xdi_diff_outf_ret""]","[""fill_mmfile_arg_ret"", null]","[[""die"", ""unable"", ""to"", ""generate"", ""diffstat"", ""for"", ""%s"", ""one"", ""path""], []]"
1449,3,git-2.4.12_diff_git-2.5.0,2532,"die(""unable to generate checkdiff for %s"", one->path);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1927.cpp,41,"[""xdi_diff_outf_ret""]","[""fill_mmfile_arg_ret"", null]","[[""die"", ""unable"", ""to"", ""generate"", ""checkdiff"", ""for"", ""%s"", ""one"", ""path""], []]"
1450,3,git-2.4.12_diff_git-2.5.0,4433,"error(""unable to generate patch-id diff for %s"",
				     p->one->path);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1929.cpp,84,"[""xdi_diff_outf_ret""]","[""DIFF_PAIR_UNMERGED_arg_ret"", null, null]","[[""error"", ""unable"", ""to"", ""generate"", ""patch"", ""id"", ""diff"", ""for"", ""%s"", ""p"", ""one"", ""path""], []]"
1451,3,git-2.4.12_diff_git-2.5.0,1033,"die(""unable to generate diff for %s"", pair->one->path);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1938.cpp,39,"[""collect_diff_ret""]","["" struct diff_filepair"", null, null]","[[""die"", ""unable"", ""to"", ""generate"", ""diff"", ""for"", ""%s"", ""pair"", ""one"", ""path""], []]"
1434,2,git-2.4.12_diff_git-2.5.0,1450,"error(""cannot stat '%s': %s"", ce->name,
				     strerror(errno));","error(""cannot stat '%s': %s"", ce->name,
				     strerror(errno));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1977.cpp,28,"[""strerror_arg"", null]","[""strerror_ret"", ""ce_namelen_arg_ret"", null]","[[], []]"
1440,2,git-2.4.2_diff_git-2.4.3,4036,"error(""cannot lock ref '%s'"", refname);","error(""cannot lock ref '%s': %s"", refname, err.buf);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1998.cpp,26,"[""lock_ref_sha1_basic_ret""]","[""lock_ref_sha1_basic_arg_ret""]","[[], [""%s"", ""err"", ""buf""]]"
1439,2,git-2.4.2_diff_git-2.4.3,2476,"warning(""packfile %s cannot be accessed"", p->pack_name);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1999.cpp,25,"[""is_pack_valid_ret""]","[""is_pack_valid_arg_ret"", null]","[[""warning"", ""packfile"", ""%s"", ""cannot"", ""be"", ""accessed"", ""p"", ""pack_name""], []]"
1488,4,git-2.4.9_diff_git-2.4.10,-1,,"die(""unable to generate diff (%s -> %s)"",
		    sha1_to_hex(parent->commit->object.sha1),
		    sha1_to_hex(target->commit->object.sha1));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2012.cpp,20,"[""diff_hunks_ret""]","[""sha1_to_hex_ret"", ""sha1_to_hex_ret""]","[[], [""die"", ""unable"", ""to"", ""generate"", ""diff"", ""%s"", ""%s"", ""sha1_to_hex"", ""parent"", ""commit"", ""object"", ""sha1"", ""sha1_to_hex"", ""target"", ""commit"", ""object"", ""sha1""]]"
1489,4,git-2.4.9_diff_git-2.4.10,-1,,"die(""unable to generate diff (%s)"",
		    sha1_to_hex(parent->commit->object.sha1));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2013.cpp,25,"[""diff_hunks_ret""]","[""sha1_to_hex_ret""]","[[], [""die"", ""unable"", ""to"", ""generate"", ""diff"", ""%s"", ""sha1_to_hex"", ""parent"", ""commit"", ""object"", ""sha1""]]"
1490,4,git-2.4.9_diff_git-2.4.10,-1,,"die(""unable to generate diff"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2014.cpp,23,"[""xdi_diff_ret""]",[],"[[], [""die"", ""unable"", ""to"", ""generate"", ""diff""]]"
1491,4,git-2.4.9_diff_git-2.4.10,-1,,"die(""unable to generate diff for %s"", name);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2015.cpp,58,"[""diff_two_ret"", ""rerere_path_ret""]","[""rerere_path_arg_ret""]","[[], [""die"", ""unable"", ""to"", ""generate"", ""diff"", ""for"", ""%s"", ""name""]]"
1437,2,git-2.4.9_diff_git-2.4.10,-1,,"die(""unable to generate combined diff for %s"",
		    sha1_to_hex(parent));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2016.cpp,32,"[""xdi_diff_outf_ret""]","[""sha1_to_hex_ret""]","[[], [""die"", ""unable"", ""to"", ""generate"", ""combined"", ""diff"", ""for"", ""%s"", ""sha1_to_hex"", ""parent""]]"
1492,4,git-2.4.9_diff_git-2.4.10,-1,,"die(""unable to generate word diff"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2017.cpp,36,"[""xdi_diff_outf_ret""]",[],"[[], [""die"", ""unable"", ""to"", ""generate"", ""word"", ""diff""]]"
1493,4,git-2.4.9_diff_git-2.4.10,-1,,"die(""unable to generate diff for %s"", one->path);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2018.cpp,182,"[""xdi_diff_outf_ret""]","[""init_diff_words_data_arg_ret"", null]","[[], [""die"", ""unable"", ""to"", ""generate"", ""diff"", ""for"", ""%s"", ""one"", ""path""]]"
1494,4,git-2.4.9_diff_git-2.4.10,-1,,"die(""unable to generate diffstat for %s"", one->path);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2019.cpp,60,"[""xdi_diff_outf_ret""]","[""fill_mmfile_arg_ret"", null]","[[], [""die"", ""unable"", ""to"", ""generate"", ""diffstat"", ""for"", ""%s"", ""one"", ""path""]]"
1495,4,git-2.4.9_diff_git-2.4.10,-1,,"die(""unable to generate checkdiff for %s"", one->path);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2020.cpp,41,"[""xdi_diff_outf_ret""]","[""fill_mmfile_arg_ret"", null]","[[], [""die"", ""unable"", ""to"", ""generate"", ""checkdiff"", ""for"", ""%s"", ""one"", ""path""]]"
1496,4,git-2.4.9_diff_git-2.4.10,-1,,"error(""unable to generate patch-id diff for %s"",
				     p->one->path);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2021.cpp,84,"[""xdi_diff_outf_ret""]","[""DIFF_PAIR_UNMERGED_arg_ret"", null, null]","[[], [""error"", ""unable"", ""to"", ""generate"", ""patch"", ""id"", ""diff"", ""for"", ""%s"", ""p"", ""one"", ""path""]]"
1497,4,git-2.4.9_diff_git-2.4.10,-1,,"die(""unable to generate diff for %s"", pair->one->path);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2023.cpp,39,"[""collect_diff_ret""]","["" struct diff_filepair"", null, null]","[[], [""die"", ""unable"", ""to"", ""generate"", ""diff"", ""for"", ""%s"", ""pair"", ""one"", ""path""]]"
1452,2,git-2.5.6_diff_git-2.6.0,2995,"error(""unable to write current sha1 into %s"", oldrefname);","error(""unable to write current sha1 into %s: %s"", oldrefname, err.buf);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2178.cpp,79,"[""write_ref_to_lockfile_ret"", ""commit_ref_update_ret""]","[""lock_ref_sha1_basic_arg_ret""]","[[], [""%s"", ""err"", ""buf""]]"
1453,2,git-2.5.6_diff_git-2.6.0,3378,"warning(""Log for ref %s unexpectedly ended on %s."",
				cb->refname, show_date(cb->date, cb->tz,
						   DATE_RFC2822));","warning(""Log for ref %s unexpectedly ended on %s."",
				cb->refname, show_date(cb->date, cb->tz,
						       DATE_MODE(RFC2822)));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2190.cpp,32,"[""hashcmp_ret""]","[""show_date_ret"", "" struct read_ref_at_cb"", null]","[[""DATE_RFC2822""], [""DATE_MODE"", ""RFC2822""]]"
1441,2,git-2.6.0_diff_git-2.6.1,-1,,"die(""unable to generate combined diff for %s"",
		    oid_to_hex(parent));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2263.cpp,32,"[""xdi_diff_outf_ret""]","[""oid_to_hex_ret""]","[[], [""die"", ""unable"", ""to"", ""generate"", ""combined"", ""diff"", ""for"", ""%s"", ""oid_to_hex"", ""parent""]]"
1454,2,git-2.6.7_diff_git-2.7.0,349,"die(_(""No tags can describe '%s'.\n""
			    ""Try --always, or create some tags.""),
			    sha1_to_hex(sha1));","die(_(""No tags can describe '%s'.\n""
			    ""Try --always, or create some tags.""),
			    oid_to_hex(oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2324.cpp,112,"[""unsigned int""]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""sha1""], [""oid_to_hex"", ""oid""]]"
1455,3,git-2.6.7_diff_git-2.7.0,545,"die (""Could not find author in commit %s"",
		     sha1_to_hex(commit->object.sha1));","die (""Could not find author in commit %s"",
		     oid_to_hex(&commit->object.oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2327.cpp,17,"[""strstr_ret""]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""commit"", ""sha1""], [""oid_to_hex"", ""&commit"", ""oid""]]"
1456,3,git-2.6.7_diff_git-2.7.0,716,"warning (""Stripping signature from tag %s"",
					 sha1_to_hex(tag->object.sha1));","warning (""Stripping signature from tag %s"",
					 oid_to_hex(&tag->object.oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2333.cpp,74,"[null, null]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""tag"", ""sha1""], [""oid_to_hex"", ""&tag"", ""oid""]]"
1457,2,git-2.6.7_diff_git-2.7.0,243,"printf(""dangling %s %s\n"", typename(obj->type),
			       sha1_to_hex(obj->sha1));","printf(""dangling %s %s\n"", typename(obj->type),
			       oid_to_hex(&obj->oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2347.cpp,34,[null],"[""sha1_to_hex_ret"", "" struct object"", null]","[[""sha1_to_hex"", ""obj"", ""sha1""], [""oid_to_hex"", ""&obj"", ""oid""]]"
1458,2,git-2.6.7_diff_git-2.7.0,210,"die(""Error on reachable objects of %s"", sha1_to_hex(obj->sha1));","die(""Error on reachable objects of %s"", oid_to_hex(&obj->oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2433.cpp,29,"[""fsck_walk_ret""]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""obj"", ""sha1""], [""oid_to_hex"", ""&obj"", ""oid""]]"
1459,2,git-2.6.7_diff_git-2.7.0,55,"die(""bad tree %s"", sha1_to_hex(obj->sha1));","die(""bad tree %s"", oid_to_hex(&obj->oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2587.cpp,9,"[""parse_tree_ret""]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""obj"", ""sha1""], [""oid_to_hex"", ""&obj"", ""oid""]]"
1460,2,git-2.6.7_diff_git-2.7.0,687,"die(""cannot simplify commit %s (invalid %s)"",
					    sha1_to_hex(commit->object.sha1),
					    sha1_to_hex(p->object.sha1));","die(""cannot simplify commit %s (invalid %s)"",
					    oid_to_hex(&commit->object.oid),
					    oid_to_hex(&p->object.oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2591.cpp,96,"[""parse_commit_ret""]","[""sha1_to_hex_ret"", ""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""commit"", ""sha1"", ""sha1_to_hex"", ""p"", ""sha1""], [""oid_to_hex"", ""&commit"", ""oid"", ""oid_to_hex"", ""&p"", ""oid""]]"
1461,2,git-2.6.7_diff_git-2.7.0,499,"error(_(""Mainline was specified but commit %s is not a merge.""),
			sha1_to_hex(commit->object.sha1));","error(_(""Mainline was specified but commit %s is not a merge.""),
			oid_to_hex(&commit->object.oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2599.cpp,48,"[""error_dirty_index_arg_ret"", null]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""commit"", ""sha1""], [""oid_to_hex"", ""&commit"", ""oid""]]"
1462,3,git-2.6.7_diff_git-2.7.0,131,"error(""Could not read %s"",
			     sha1_to_hex(item->object.sha1));","error(""Could not read %s"",
			     oid_to_hex(&item->object.oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2611.cpp,11,"[""read_sha1_file_ret""]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""item"", ""sha1""], [""oid_to_hex"", ""&item"", ""oid""]]"
1463,3,git-2.6.7_diff_git-2.7.0,135,"error(""Object %s not a tag"",
			     sha1_to_hex(item->object.sha1));","error(""Object %s not a tag"",
			     oid_to_hex(&item->object.oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2612.cpp,15,"[""read_sha1_file_arg_ret"", null]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""item"", ""sha1""], [""oid_to_hex"", ""&item"", ""oid""]]"
1382,2,git-2.7.6_diff_git-2.8.0,172,"die(""stage should be between 1 and 3 or all"");","die(_(""stage should be between 1 and 3 or all""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2659.cpp,11,"[""int"", ""int""]",[],"[[], [""_""]]"
1464,2,git-2.7.6_diff_git-2.8.0,475,"error(_(""bad config file line %d in %s""), cf->linenr, cf->name);","error(_(""bad config line %d in %s %s""), cf->linenr, cf->origin_type, cf->name);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2682.cpp,62,"[null, null]","[null, null, null, null]","[[""file""], [""%s"", ""origin_type"", ""cf""]]"
1465,2,git-2.7.6_diff_git-2.8.0,1030,"die(""missing object %s for %s"",
		    sha1_to_hex(tagged), ref->refname);","die(_(""missing object %s for %s""),
		    sha1_to_hex(tagged), ref->refname);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2727.cpp,239,"[""get_obj_ret""]","[""sha1_to_hex_ret"", "" struct ref_array_item"", ""xstrfmt_arg_ret""]","[[], [""_""]]"
1466,2,git-2.7.6_diff_git-2.8.0,1033,"die(""parse_object_buffer failed on %s for %s"",
		    sha1_to_hex(tagged), ref->refname);","die(_(""parse_object_buffer failed on %s for %s""),
		    sha1_to_hex(tagged), ref->refname);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2728.cpp,242,"[""get_obj_arg_ret""]","[""sha1_to_hex_ret"", "" struct ref_array_item"", ""xstrfmt_arg_ret""]","[[], [""_""]]"
1467,2,git-2.7.6_diff_git-2.8.0,1311,"warning(""ignoring broken ref %s"", refname);","warning(_(""ignoring broken ref %s""), refname);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2730.cpp,14,"[""new_ref_array_item_arg"", null]","[""filter_ref_kind_arg""]","[[], [""_""]]"
1468,2,git-2.8.2_diff_git-2.8.3,-1,,"fputs(env_hint, stderr);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2803.cpp,38,"[""int"", null, null, null]","[null, null]","[[], [""fputs"", ""env_hint"", ""stderr""]]"
1498,7,git-2.8.6_diff_git-2.9.0,778,"error(_(""could not open '%s' for writing: %s""),
					mail, strerror(errno));","error_errno(_(""could not open '%s' for writing""),
					   mail);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2839.cpp,27,"[""fopen_ret""]","[""strerror_ret"", ""fopen_arg_ret""]","[[""error"", ""%s"", ""strerror"", ""errno""], [""error_errno""]]"
1469,2,git-2.8.6_diff_git-2.9.0,2333,"error(""chmod on %s failed: %s"",
			    get_lock_file_path(lock), strerror(errno));","error_errno(""chmod on %s failed"",
				  get_lock_file_path(lock));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2917.cpp,34,"[""chmod_ret"", ""get_lock_file_path_ret""]","[""get_lock_file_path_ret"", ""strerror_ret""]","[[""error"", ""%s"", ""strerror"", ""errno""], [""error_errno""]]"
1470,2,git-2.8.6_diff_git-2.9.0,47,"error(""copy-fd: write returned %s"", strerror(errno));","error_errno(""copy-fd: write returned"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2926.cpp,17,"[""copy_fd_ret"", null]","[""strerror_ret""]","[[""error"", ""%s"", ""strerror"", ""errno""], [""error_errno""]]"
1472,2,git-2.8.6_diff_git-2.9.0,717,"error(""cannot create pipe: %s"", strerror(errno));","error_errno(""cannot create pipe"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2969.cpp,23,"[""pipe_ret""]","[""strerror_ret""]","[[""error"", ""%s"", ""strerror"", ""errno""], [""error_errno""]]"
1473,3,git-2.8.6_diff_git-2.9.0,3083,"error(""unable to create temporary file: %s"", strerror(errno));","error_errno(""unable to create temporary file"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2982.cpp,16,"[""strerror_arg"", null]","[""strerror_ret""]","[[""error"", ""%s"", ""strerror"", ""errno""], [""error_errno""]]"
1471,2,git-2.8.6_diff_git-2.9.0,1308,"error(""%s process failed to wait: %s"", name, strerror(errno));","error_errno(""%s process failed to wait"", name);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_2995.cpp,4,"[""waitpid_ret""]","[""strerror_ret"", ""char""]","[[""error"", ""%s"", ""strerror"", ""errno""], [""error_errno""]]"
1480,4,git-2.9.5_diff_git-2.10.0,460,"die(""Unexpected option --remote"");","die(_(""Unexpected option --remote""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_3053.cpp,48,"[""OPT_STRING_arg_ret""]",[],"[[], [""_""]]"
1474,2,git-2.9.5_diff_git-2.10.0,733,"fprintf(stderr, ""The merge base %s is new.\n""
				""The property has changed ""
				""between %s and [%s].\n"",
				bad_hex, bad_hex, good_hex);","fprintf(stderr, _(""The merge base %s is new.\n""
				""The property has changed ""
				""between %s and [%s].\n""),
				bad_hex, bad_hex, good_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_3064.cpp,11,"[""strcmp_ret"", ""strcmp_ret""]","[null, ""oid_to_hex_ret"", ""oid_to_hex_ret"", ""join_sha1_array_hex_ret""]","[[], [""_""]]"
1475,2,git-2.9.5_diff_git-2.10.0,235,"printf(""dangling %s %s\n"", typename(obj->type),
			       oid_to_hex(&obj->oid));","printf(""dangling %s %s\n"", typename(obj->type),
			       describe_object(obj));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_3109.cpp,34,[null],"[""oid_to_hex_ret"", "" struct object"", null]","[[""oid_to_hex"", ""&obj"", ""oid""], [""describe_object"", ""obj""]]"
1476,2,git-2.9.5_diff_git-2.10.0,798,"error(""too many parameters"");","error(_(""too many parameters""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_3150.cpp,41,"[""int"", ""parse_options_ret""]",[],"[[], [""_""]]"
1388,2,git-2.9.5_diff_git-2.10.0,966,"error(""too many parameters"");","error(_(""too many parameters""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_3154.cpp,7,"[""parse_options_ret""]",[],"[[], [""_""]]"
1380,2,git-2.9.5_diff_git-2.10.0,1162,"printf_ln(_(""  HEAD branch: %s""), ""(not queried)"");","printf_ln(_(""  HEAD branch: %s""), _(""(not queried)""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_3161.cpp,48,"[""OPT_BOOL_arg_ret""]",[],"[[], [""_""]]"
1477,2,git-2.9.5_diff_git-2.10.0,625,"fputs(diff_get_color_opt(&opt->diffopt, DIFF_RESET), stdout);","fputs(diff_get_color_opt(&opt->diffopt, DIFF_RESET), opt->diffopt.file);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_3253.cpp,85,"[""log_write_email_headers_arg_ret"", null, null]","[""diff_get_color_opt_ret"", ""fwrite_arg""]","[[""stdout""], [""opt"", ""diffopt"", ""file""]]"
1478,2,git-2.9.5_diff_git-2.10.0,1384,"die(""ren1_dst != ren2_dst"");","die(""BUG: ren1_dst != ren2_dst"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_3283.cpp,109,"[""strcmp_ret""]",[],"[[], [""BUG""]]"
1479,2,git-2.9.5_diff_git-2.10.0,914,"die_errno(""Cannot come back to cwd"");","die_errno(_(""Cannot come back to cwd""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_3317.cpp,99,"[""chdir_ret""]",[],"[[], [""_""]]"
